adjusted_high,adjusted_low,bootstrap_se,candidate_wide_alpha,candidate_wide_better,candidate_wide_critical_value,candidate_wide_high,candidate_wide_level,candidate_wide_low,candidate_wide_worse,comparison_family,critical_value,degenerate,endpoint,estimate,family_size,left,percentile_estimable,right,significantly_better,significantly_worse,unadjusted_high,unadjusted_low,weight
0.00024055231018818134,-0.014495994332703419,0.002944210108495886,0.05,False,3.8361069311760336,0.004166583792781998,0.000125,-0.018422025815297234,False,P_vs_gamma1,2.5026316227173213,False,recovery/A/SEX,-0.007127721011257618,400,N_J_g000_C1_b100,False,N_J_g100_C1_b100,False,False,-0.0014921275698316925,-0.012837317911429509,person_weighted
0.0036633255497558414,-0.010159513431977383,0.002761660736693758,0.05,False,3.8361069311760336,0.0073459319524768665,0.000125,-0.01384211983469841,False,P_vs_gamma1,2.5026316227173213,False,recovery/AB/SEX,-0.003248093941110771,400,N_J_g000_C1_b100,False,N_J_g100_C1_b100,False,False,0.002321711287953194,-0.008372275850714723,person_weighted
-0.005457826980169696,-0.0256186040255809,0.004027915427585168,0.05,True,3.8361069311760336,-8.670121292495524e-05,0.000125,-0.03098972979282564,False,P_vs_gamma1,2.5026316227173213,False,recovery/A/RAC1P,-0.015538215502875298,400,N_J_g000_C1_b100,False,N_J_g100_C1_b100,True,False,-0.007671308774644494,-0.023239852621287565,person_weighted
-0.0071924908023156195,-0.022910276752508077,0.0031402516070516027,0.05,True,3.8361069311760336,-0.0030050428219645167,0.000125,-0.02709772473285918,False,P_vs_gamma1,2.5026316227173213,False,recovery/AB/RAC1P,-0.015051383777411848,400,N_J_g000_C1_b100,False,N_J_g100_C1_b100,True,False,-0.008686097966651396,-0.021108640077111558,person_weighted
0.00787933658743163,-0.004208763711149451,0.0023410336802937594,0.05,False,3.8361069311760336,0.010815741965232523,0.000125,-0.0071451690889503434,False,P_vs_other_init,2.581786926077935,False,utility/same_residence,0.0018352864381410892,400,N_J_g000_C1_b100,False,N_A0_g000_C1_b100,False,False,0.006270321273426299,-0.0027404909450911234,unweighted
-0.0012037060286585162,-0.015414785090294866,0.00275217891106622,0.05,False,3.8361069311760336,0.002248407037100948,0.000125,-0.01886689815605433,False,P_vs_other_init,2.581786926077935,False,recovery/A/SEX,-0.00830924555947669,400,N_J_g000_C1_b100,False,N_A0_g000_C1_b100,True,False,-0.0028413321213611193,-0.013655903207744811,unweighted
-0.002705293870917504,-0.013948244760903077,0.002177358397864586,0.05,False,3.8361069311760336,2.5810325792395908e-05,0.000125,-0.01667934895761298,False,P_vs_other_init,2.581786926077935,False,recovery/AB/SEX,-0.00832676931591029,400,N_J_g000_C1_b100,False,N_A0_g000_C1_b100,True,False,-0.004163858086886692,-0.01260191214152324,unweighted
0.004488690924391598,-0.012146241298318945,0.003221592776438204,0.05,False,3.8361069311760336,0.00852959919215756,0.000125,-0.016187149566084906,False,P_vs_other_init,2.581786926077935,False,recovery/A/RAC1P,-0.0038287751869636732,400,N_J_g000_C1_b100,False,N_A0_g000_C1_b100,False,False,0.0022547955051092695,-0.010298096261541883,unweighted
-0.00132765476352529,-0.01436425082111448,0.002524723463022847,0.05,False,3.8361069311760336,0.0018391563834848097,0.000125,-0.01753106196812458,False,P_vs_other_init,2.581786926077935,False,recovery/AB/RAC1P,-0.007845952792319885,400,N_J_g000_C1_b100,False,N_A0_g000_C1_b100,True,False,-0.0028459510528698845,-0.012544214751962629,unweighted
0.00873623023534862,-0.004891408447464585,0.0026746499103073073,0.05,False,3.8361069311760336,0.012182653953341241,0.000125,-0.008337832165457207,False,P_vs_other_init,2.547555594153898,False,utility/same_residence,0.001922410893942017,400,N_J_g000_C1_b100,False,N_A0_g000_C1_b100,False,False,0.007377146722809932,-0.0031251977038264057,person_weighted
