historical_release,role,target,report_audit_budget,actual_audit_budget,original_scope,split,causal_replacement,respects_new_individual_policy,n_seeds,n_defined,complete,mean,sample_sd,observed_mean,observed_sample_sd,n_present,present_scores_defined,partial_seed_summary
PCA16,transfer,public_coverage,,,primary,validation_person_weighted,False,not established,3,3,True,0.5014129968191453,0.0039693528620073654,0.5014129968191453,0.0039693528620073654,3,True,False
PCA16,transfer,public_coverage,,,primary,development_evaluation_person_weighted,False,not established,3,3,True,0.511917640476821,0.010255511328281968,0.511917640476821,0.010255511328281968,3,True,False
PCA16,audit,SEX,120,120,primary,validation,False,not established,3,3,True,0.6577369953735461,0.006500338165596501,0.6577369953735461,0.006500338165596501,3,True,False
PCA16,audit,SEX,120,120,primary,development_evaluation,False,not established,3,3,True,0.6599476337910737,0.004456523896122046,0.6599476337910737,0.004456523896122046,3,True,False
PCA16,audit,SEX,120,120,primary,validation_person_weighted,False,not established,3,3,True,0.657767349671729,0.011808406017971297,0.657767349671729,0.011808406017971297,3,True,False
PCA16,audit,SEX,120,120,primary,development_evaluation_person_weighted,False,not established,3,3,True,0.6617441325867733,0.001436289828010365,0.6617441325867733,0.001436289828010365,3,True,False
PCA16,audit,SEX,120,120,pooled,validation,False,not established,3,3,True,0.6577369953735461,0.006500338165596501,0.6577369953735461,0.006500338165596501,3,True,False
PCA16,audit,SEX,120,120,pooled,development_evaluation,False,not established,3,3,True,0.6599476337910737,0.004456523896122046,0.6599476337910737,0.004456523896122046,3,True,False
PCA16,audit,SEX,120,120,pooled,validation_person_weighted,False,not established,3,3,True,0.657767349671729,0.011808406017971297,0.657767349671729,0.011808406017971297,3,True,False
PCA16,audit,SEX,120,120,pooled,development_evaluation_person_weighted,False,not established,3,3,True,0.6617441325867733,0.001436289828010365,0.6617441325867733,0.001436289828010365,3,True,False
PCA16,audit,SEX,360,360,primary,validation,False,not established,3,3,True,0.6577369953735461,0.006500338165596501,0.6577369953735461,0.006500338165596501,3,True,False
PCA16,audit,SEX,360,360,primary,development_evaluation,False,not established,3,3,True,0.6599476337910737,0.004456523896122046,0.6599476337910737,0.004456523896122046,3,True,False
PCA16,audit,SEX,360,360,primary,validation_person_weighted,False,not established,3,3,True,0.657767349671729,0.011808406017971297,0.657767349671729,0.011808406017971297,3,True,False
PCA16,audit,SEX,360,360,primary,development_evaluation_person_weighted,False,not established,3,3,True,0.6617441325867733,0.001436289828010365,0.6617441325867733,0.001436289828010365,3,True,False
PCA16,audit,SEX,360,360,pooled,validation,False,not established,3,3,True,0.6577369953735461,0.006500338165596501,0.6577369953735461,0.006500338165596501,3,True,False
PCA16,audit,SEX,360,360,pooled,development_evaluation,False,not established,3,3,True,0.6599476337910737,0.004456523896122046,0.6599476337910737,0.004456523896122046,3,True,False
PCA16,audit,SEX,360,360,pooled,validation_person_weighted,False,not established,3,3,True,0.657767349671729,0.011808406017971297,0.657767349671729,0.011808406017971297,3,True,False
PCA16,audit,SEX,360,360,pooled,development_evaluation_person_weighted,False,not established,3,3,True,0.6617441325867733,0.001436289828010365,0.6617441325867733,0.001436289828010365,3,True,False
PCA16,audit,RAC1P,120,120,primary,validation,False,not established,3,3,True,1.2104691915033714,0.010443714364628608,1.2104691915033714,0.010443714364628608,3,True,False
PCA16,audit,RAC1P,120,120,primary,development_evaluation,False,not established,3,3,True,1.2120766226489073,0.02021779215643278,1.2120766226489073,0.02021779215643278,3,True,False
PCA16,audit,RAC1P,120,120,primary,validation_person_weighted,False,not established,3,3,True,1.2146830811458575,0.011943454116069454,1.2146830811458575,0.011943454116069454,3,True,False
PCA16,audit,RAC1P,120,120,primary,development_evaluation_person_weighted,False,not established,3,3,True,1.2124058317602302,0.03749739261835688,1.2124058317602302,0.03749739261835688,3,True,False
PCA16,audit,RAC1P,120,120,pooled,validation,False,not established,3,3,True,1.2104691915033714,0.010443714364628608,1.2104691915033714,0.010443714364628608,3,True,False
PCA16,audit,RAC1P,120,120,pooled,development_evaluation,False,not established,3,3,True,1.2120766226489073,0.02021779215643278,1.2120766226489073,0.02021779215643278,3,True,False
PCA16,audit,RAC1P,120,120,pooled,validation_person_weighted,False,not established,3,3,True,1.2146830811458575,0.011943454116069454,1.2146830811458575,0.011943454116069454,3,True,False
PCA16,audit,RAC1P,120,120,pooled,development_evaluation_person_weighted,False,not established,3,3,True,1.2124058317602302,0.03749739261835688,1.2124058317602302,0.03749739261835688,3,True,False
PCA16,audit,RAC1P,360,360,primary,validation,False,not established,3,3,True,1.2104691915033714,0.010443714364628608,1.2104691915033714,0.010443714364628608,3,True,False
PCA16,audit,RAC1P,360,360,primary,development_evaluation,False,not established,3,3,True,1.2120766226489073,0.02021779215643278,1.2120766226489073,0.02021779215643278,3,True,False
PCA16,audit,RAC1P,360,360,primary,validation_person_weighted,False,not established,3,3,True,1.2146830811458575,0.011943454116069454,1.2146830811458575,0.011943454116069454,3,True,False
PCA16,audit,RAC1P,360,360,primary,development_evaluation_person_weighted,False,not established,3,3,True,1.2124058317602302,0.03749739261835688,1.2124058317602302,0.03749739261835688,3,True,False
PCA16,audit,RAC1P,360,360,pooled,validation,False,not established,3,3,True,1.2104691915033714,0.010443714364628608,1.2104691915033714,0.010443714364628608,3,True,False
PCA16,audit,RAC1P,360,360,pooled,development_evaluation,False,not established,3,3,True,1.2120766226489073,0.02021779215643278,1.2120766226489073,0.02021779215643278,3,True,False
PCA16,audit,RAC1P,360,360,pooled,validation_person_weighted,False,not established,3,3,True,1.2146830811458575,0.011943454116069454,1.2146830811458575,0.011943454116069454,3,True,False
PCA16,audit,RAC1P,360,360,pooled,development_evaluation_person_weighted,False,not established,3,3,True,1.2124058317602302,0.03749739261835688,1.2124058317602302,0.03749739261835688,3,True,False
E_pca_leace,transfer,same_residence,,,primary,validation,False,not established,3,3,True,0.5103954787237777,0.006064823863294223,0.5103954787237777,0.006064823863294223,3,True,False
E_pca_leace,transfer,same_residence,,,primary,development_evaluation,False,not established,3,3,True,0.4962754089692548,0.004211103967503783,0.4962754089692548,0.004211103967503783,3,True,False
E_pca_leace,transfer,same_residence,,,primary,validation_person_weighted,False,not established,3,3,True,0.485120933016882,0.010197999396892088,0.485120933016882,0.010197999396892088,3,True,False
E_pca_leace,transfer,same_residence,,,primary,development_evaluation_person_weighted,False,not established,3,3,True,0.4727869902572634,0.00659822054275545,0.4727869902572634,0.00659822054275545,3,True,False
E_pca_leace,transfer,commute_over20,,,primary,validation,False,not established,3,3,True,0.6820462171106306,0.002753755979378062,0.6820462171106306,0.002753755979378062,3,True,False
E_pca_leace,transfer,commute_over20,,,primary,development_evaluation,False,not established,3,3,True,0.6910740244039613,0.007654508152339013,0.6910740244039613,0.007654508152339013,3,True,False
E_pca_leace,transfer,commute_over20,,,primary,validation_person_weighted,False,not established,3,3,True,0.681595843056638,0.0032997259992290848,0.681595843056638,0.0032997259992290848,3,True,False
E_pca_leace,transfer,commute_over20,,,primary,development_evaluation_person_weighted,False,not established,3,3,True,0.6921540164232465,0.007944047667242885,0.6921540164232465,0.007944047667242885,3,True,False
E_pca_leace,transfer,income_binary,,,primary,validation,False,not established,3,3,True,0.3216611855008329,0.007823622999344266,0.3216611855008329,0.007823622999344266,3,True,False
E_pca_leace,transfer,income_binary,,,primary,development_evaluation,False,not established,3,3,True,0.31271420799047017,0.009208519689181849,0.31271420799047017,0.009208519689181849,3,True,False
E_pca_leace,transfer,income_binary,,,primary,validation_person_weighted,False,not established,3,3,True,0.3175227022066513,0.01623998564263103,0.3175227022066513,0.01623998564263103,3,True,False
E_pca_leace,transfer,income_binary,,,primary,development_evaluation_person_weighted,False,not established,3,3,True,0.33000238560937856,0.0074929303862526055,0.33000238560937856,0.0074929303862526055,3,True,False
E_pca_leace,transfer,civilian_at_work,,,primary,validation,False,not established,3,3,True,0.3403764709102809,0.01817742300214072,0.3403764709102809,0.01817742300214072,3,True,False
E_pca_leace,transfer,civilian_at_work,,,primary,development_evaluation,False,not established,3,3,True,0.32201776076245714,0.00929169752028611,0.32201776076245714,0.00929169752028611,3,True,False
E_pca_leace,transfer,civilian_at_work,,,primary,validation_person_weighted,False,not established,3,3,True,0.3388743187586643,0.015495654276131768,0.3388743187586643,0.015495654276131768,3,True,False
E_pca_leace,transfer,civilian_at_work,,,primary,development_evaluation_person_weighted,False,not established,3,3,True,0.30962849337038434,0.007200039468739929,0.30962849337038434,0.007200039468739929,3,True,False
E_pca_leace,transfer,public_coverage,,,primary,validation,False,not established,3,3,True,0.507167874022493,0.005879302837759037,0.507167874022493,0.005879302837759037,3,True,False
E_pca_leace,transfer,public_coverage,,,primary,development_evaluation,False,not established,3,3,True,0.5213129791556232,0.01344502405064163,0.5213129791556232,0.01344502405064163,3,True,False
E_pca_leace,transfer,public_coverage,,,primary,validation_person_weighted,False,not established,3,3,True,0.5161504849795157,0.0011357246900549952,0.5161504849795157,0.0011357246900549952,3,True,False
E_pca_leace,transfer,public_coverage,,,primary,development_evaluation_person_weighted,False,not established,3,3,True,0.5301492203720289,0.012554387590507988,0.5301492203720289,0.012554387590507988,3,True,False
E_pca_leace,audit,SEX,120,120,primary,validation,False,not established,3,3,True,0.6736543031323606,0.007783478273975563,0.6736543031323606,0.007783478273975563,3,True,False
E_pca_leace,audit,SEX,120,120,primary,development_evaluation,False,not established,3,3,True,0.6781202328235308,0.008021444162734339,0.6781202328235308,0.008021444162734339,3,True,False
E_pca_leace,audit,SEX,120,120,primary,validation_person_weighted,False,not established,3,3,True,0.6781428945655225,0.012822008015807967,0.6781428945655225,0.012822008015807967,3,True,False
E_pca_leace,audit,SEX,120,120,primary,development_evaluation_person_weighted,False,not established,3,3,True,0.6853901426402559,0.005541280329290522,0.6853901426402559,0.005541280329290522,3,True,False
E_pca_leace,audit,SEX,120,120,pooled,validation,False,not established,3,3,True,0.6736543031323606,0.007783478273975563,0.6736543031323606,0.007783478273975563,3,True,False
E_pca_leace,audit,SEX,120,120,pooled,development_evaluation,False,not established,3,3,True,0.6781202328235308,0.008021444162734339,0.6781202328235308,0.008021444162734339,3,True,False
