seed,condition,view,target,audit_budget,scope,split,n_classes,class_schema,complete,limitations,fit_support,validation_support,evaluation_support,exposed_primary_recall,candidate_id,opposing_task_threshold,limitation_census_codes
2,F_Iplus,AB,SEX,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
2,F_Iplus,AB,RAC1P,120,standard_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",wire__mlp_0,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,F_J,A,public_coverage,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[2222,719]","[2325,737]","[2231,748]","[1.0,1.0]",wire__mlp_0,,
2,F_J,A,commute_over20,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[1011,987]","[1013,1004]","[938,1017]","[1.0,1.0]",wire__mlp_0,,
2,F_J,A,SEX,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
2,F_J,A,RAC1P,120,standard_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,F_J,B,income_binary,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[2371,570]","[2539,523]","[2411,568]","[1.0,1.0]",wire__mlp_1,,
2,F_J,B,civilian_at_work,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[909,2032]","[1008,2054]","[996,1983]","[1.0,1.0]",wire__hist_gb_5,,
2,F_J,B,same_residence,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[735,2206]","[688,2374]","[686,2293]","[1.0,1.0]",wire__mlp_1,,
2,F_J,B,SEX,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",wire__mlp_1,original descriptive references,{}
2,F_J,B,RAC1P,120,standard_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,F_J,AB,SEX,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",inherited_A__wire__mlp_0,original descriptive references,{}
2,F_J,AB,RAC1P,120,standard_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",inherited_B__wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,P_I,A,public_coverage,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[2222,719]","[2325,737]","[2231,748]","[1.0,1.0]",wire__mlp_0,,
2,P_I,A,commute_over20,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[1011,987]","[1013,1004]","[938,1017]","[1.0,1.0]",wire__mlp_0,,
2,P_I,A,SEX,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
2,P_I,A,RAC1P,120,standard_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",wire__mlp_0,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,P_I,B,income_binary,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[2371,570]","[2539,523]","[2411,568]","[1.0,1.0]",wire__mlp_0,,
2,P_I,B,civilian_at_work,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[909,2032]","[1008,2054]","[996,1983]","[1.0,1.0]",wire__hist_gb_5,,
2,P_I,B,same_residence,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[735,2206]","[688,2374]","[686,2293]","[1.0,1.0]",wire__mlp_0,,
2,P_I,B,SEX,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
2,P_I,B,RAC1P,120,standard_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",wire__mlp_0,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,P_I,AB,SEX,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",inherited_A__wire__mlp_0,original descriptive references,{}
2,P_I,AB,RAC1P,120,standard_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,P_Iplus,A,public_coverage,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[2222,719]","[2325,737]","[2231,748]","[1.0,1.0]",wire__mlp_0,,
2,P_Iplus,A,commute_over20,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[1011,987]","[1013,1004]","[938,1017]","[1.0,1.0]",wire__mlp_0,,
2,P_Iplus,A,SEX,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
2,P_Iplus,A,RAC1P,120,standard_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,P_Iplus,B,income_binary,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[2371,570]","[2539,523]","[2411,568]","[1.0,1.0]",wire__mlp_0,,
2,P_Iplus,B,civilian_at_work,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[909,2032]","[1008,2054]","[996,1983]","[1.0,1.0]",wire__mlp_0,,
2,P_Iplus,B,same_residence,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[735,2206]","[688,2374]","[686,2293]","[1.0,1.0]",wire__mlp_0,,
2,P_Iplus,B,SEX,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
2,P_Iplus,B,RAC1P,120,standard_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",wire__mlp_0,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,P_Iplus,AB,SEX,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",inherited_A__wire__mlp_0,original descriptive references,{}
2,P_Iplus,AB,RAC1P,120,standard_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,P_J,A,public_coverage,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[2222,719]","[2325,737]","[2231,748]","[1.0,1.0]",wire__mlp_0,,
2,P_J,A,commute_over20,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[1011,987]","[1013,1004]","[938,1017]","[1.0,1.0]",wire__mlp_0,,
2,P_J,A,SEX,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
2,P_J,A,RAC1P,120,standard_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,P_J,B,income_binary,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[2371,570]","[2539,523]","[2411,568]","[1.0,1.0]",wire__mlp_0,,
2,P_J,B,civilian_at_work,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[909,2032]","[1008,2054]","[996,1983]","[1.0,1.0]",wire__hist_gb_5,,
2,P_J,B,same_residence,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[735,2206]","[688,2374]","[686,2293]","[1.0,1.0]",wire__mlp_0,,
2,P_J,B,SEX,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
2,P_J,B,RAC1P,120,standard_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",wire__mlp_0,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,P_J,AB,SEX,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",inherited_A__wire__mlp_0,original descriptive references,{}
2,P_J,AB,RAC1P,120,standard_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,E,A,public_coverage,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[2222,719]","[2325,737]","[2231,748]","[1.0,1.0]",wire__mlp_0,,
2,E,A,commute_over20,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[1011,987]","[1013,1004]","[938,1017]","[1.0,1.0]",wire__mlp_1,,
2,E,A,SEX,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",wire__mlp_1,original descriptive references,{}
2,E,A,RAC1P,120,standard_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,E,B,income_binary,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[2371,570]","[2539,523]","[2411,568]","[1.0,1.0]",wire__mlp_0,,
2,E,B,civilian_at_work,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[909,2032]","[1008,2054]","[996,1983]","[1.0,1.0]",wire__mlp_0,,
2,E,B,same_residence,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[735,2206]","[688,2374]","[686,2293]","[1.0,1.0]",wire__mlp_0,,
2,E,B,SEX,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
2,E,B,RAC1P,120,standard_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",wire__mlp_0,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,E,AB,SEX,120,standard_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
2,E,AB,RAC1P,120,standard_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",inherited_B__wire__mlp_0,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,F_I,A,public_coverage,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[2222,719]","[2325,737]","[2231,748]","[1.0,1.0]",wire__mlp_0,,
2,F_I,A,commute_over20,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[1011,987]","[1013,1004]","[938,1017]","[1.0,1.0]",derived__mlp_0,,
2,F_I,A,SEX,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
2,F_I,A,RAC1P,120,expanded_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",wire__mlp_0,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,F_I,B,income_binary,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[2371,570]","[2539,523]","[2411,568]","[1.0,1.0]",wire__mlp_1,,
2,F_I,B,civilian_at_work,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[909,2032]","[1008,2054]","[996,1983]","[1.0,1.0]",wire__hist_gb_5,,
2,F_I,B,same_residence,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[735,2206]","[688,2374]","[686,2293]","[1.0,1.0]",wire__mlp_0,,
2,F_I,B,SEX,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
2,F_I,B,RAC1P,120,expanded_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",wire__mlp_0,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,F_I,AB,SEX,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",wire__mlp_1,original descriptive references,{}
2,F_I,AB,RAC1P,120,expanded_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",wire__mlp_0,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,F_Iplus,A,public_coverage,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[2222,719]","[2325,737]","[2231,748]","[1.0,1.0]",wire__mlp_0,,
2,F_Iplus,A,commute_over20,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[1011,987]","[1013,1004]","[938,1017]","[1.0,1.0]",wire__mlp_1,,
2,F_Iplus,A,SEX,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
2,F_Iplus,A,RAC1P,120,expanded_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,F_Iplus,B,income_binary,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[2371,570]","[2539,523]","[2411,568]","[1.0,1.0]",wire__mlp_0,,
2,F_Iplus,B,civilian_at_work,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[909,2032]","[1008,2054]","[996,1983]","[1.0,1.0]",wire__hist_gb_20,,
2,F_Iplus,B,same_residence,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[735,2206]","[688,2374]","[686,2293]","[1.0,1.0]",wire__mlp_0,,
2,F_Iplus,B,SEX,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",wire__mlp_1,original descriptive references,{}
2,F_Iplus,B,RAC1P,120,expanded_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",derived__mlp_0,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,F_Iplus,AB,SEX,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
2,F_Iplus,AB,RAC1P,120,expanded_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",wire__mlp_0,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,F_J,A,public_coverage,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[2222,719]","[2325,737]","[2231,748]","[1.0,1.0]",wire__mlp_0,,
2,F_J,A,commute_over20,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[1011,987]","[1013,1004]","[938,1017]","[1.0,1.0]",wire__mlp_0,,
2,F_J,A,SEX,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
2,F_J,A,RAC1P,120,expanded_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",derived__mlp_0,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,F_J,B,income_binary,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[2371,570]","[2539,523]","[2411,568]","[1.0,1.0]",wire__mlp_1,,
2,F_J,B,civilian_at_work,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[909,2032]","[1008,2054]","[996,1983]","[1.0,1.0]",wire__hist_gb_5,,
2,F_J,B,same_residence,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[735,2206]","[688,2374]","[686,2293]","[1.0,1.0]",wire__mlp_1,,
2,F_J,B,SEX,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",wire__mlp_1,original descriptive references,{}
2,F_J,B,RAC1P,120,expanded_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,F_J,AB,SEX,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",inherited_A__wire__mlp_0,original descriptive references,{}
2,F_J,AB,RAC1P,120,expanded_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",inherited_B__wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,P_I,A,public_coverage,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[2222,719]","[2325,737]","[2231,748]","[1.0,1.0]",wire__mlp_0,,
2,P_I,A,commute_over20,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[1011,987]","[1013,1004]","[938,1017]","[1.0,1.0]",wire__mlp_0,,
2,P_I,A,SEX,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
2,P_I,A,RAC1P,120,expanded_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",wire__mlp_0,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,P_I,B,income_binary,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[2371,570]","[2539,523]","[2411,568]","[1.0,1.0]",wire__mlp_0,,
2,P_I,B,civilian_at_work,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[909,2032]","[1008,2054]","[996,1983]","[1.0,1.0]",wire__hist_gb_5,,
2,P_I,B,same_residence,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[735,2206]","[688,2374]","[686,2293]","[1.0,1.0]",wire__mlp_0,,
2,P_I,B,SEX,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
2,P_I,B,RAC1P,120,expanded_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",wire__mlp_0,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,P_I,AB,SEX,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",inherited_A__wire__mlp_0,original descriptive references,{}
2,P_I,AB,RAC1P,120,expanded_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,P_Iplus,A,public_coverage,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[2222,719]","[2325,737]","[2231,748]","[1.0,1.0]",wire__mlp_0,,
2,P_Iplus,A,commute_over20,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[1011,987]","[1013,1004]","[938,1017]","[1.0,1.0]",wire__mlp_0,,
2,P_Iplus,A,SEX,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",wire__mlp_0,original descriptive references,{}
2,P_Iplus,A,RAC1P,120,expanded_independent,development_evaluation,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",wire__mlp_1,original descriptive references,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,P_Iplus,B,income_binary,120,expanded_independent,development_evaluation,2,"[0,1]",True,{},"[2371,570]","[2539,523]","[2411,568]","[1.0,1.0]",wire__mlp_0,,
