seed,condition,interface,arm,epoch,task,support,pre_loss,source_loss,full_loss,accepted_loss,source_minus_pre,full_minus_source,accepted_minus_source,accepted_minus_full,accepted_minus_pre,source_proposal_has_inherited_full_moments
1,P_G_L20,P,G_L20,1,public_coverage,256,0.46043527126312256,0.45794540643692017,0.4579848051071167,0.45794811844825745,-0.0024898648262023926,3.93986701965332e-05,2.7120113372802734e-06,-3.668665885925293e-05,-0.0024871528148651123,True
1,P_G_L20,P,G_L20,20,income_binary,256,0.28689634799957275,0.28539544343948364,0.28546446561813354,0.2853946089744568,-0.0015009045600891113,6.902217864990234e-05,-8.344650268554688e-07,-6.985664367675781e-05,-0.0015017390251159668,True
1,P_G_L20,P,G_L20,20,civilian_at_work,256,0.1918415129184723,0.1903398633003235,0.19033613801002502,0.1903342455625534,-0.0015016496181488037,-3.725290298461914e-06,-5.617737770080566e-06,-1.8924474716186523e-06,-0.0015072673559188843,True
1,P_G_L20,P,G_L20,20,public_coverage,256,0.4097543954849243,0.4076783359050751,0.4076598584651947,0.4076598584651947,-0.002076059579849243,-1.8477439880371094e-05,-1.8477439880371094e-05,0.0,-0.0020945370197296143,True
1,P_G_L20,P,G_L20,40,income_binary,256,0.27575215697288513,0.2744446098804474,0.2745301127433777,0.2744447886943817,-0.0013075470924377441,8.550286293029785e-05,1.7881393432617188e-07,-8.532404899597168e-05,-0.001307368278503418,True
1,P_G_L20,P,G_L20,40,civilian_at_work,256,0.28525829315185547,0.28296154737472534,0.28296759724617004,0.2829626500606537,-0.002296745777130127,6.0498714447021484e-06,1.1026859283447266e-06,-4.947185516357422e-06,-0.0022956430912017822,True
1,P_G_L20,P,G_L20,40,public_coverage,256,0.46132174134254456,0.4580833911895752,0.45819199085235596,0.45808401703834534,-0.0032383501529693604,0.00010859966278076172,6.258487701416016e-07,-0.00010797381401062012,-0.0032377243041992188,True
1,P_G_L20,P,G_L20,60,income_binary,256,0.25907453894615173,0.2583670914173126,0.25842803716659546,0.2583668828010559,-0.0007074475288391113,6.0945749282836914e-05,-2.086162567138672e-07,-6.115436553955078e-05,-0.0007076561450958252,True
1,P_G_L20,P,G_L20,60,civilian_at_work,256,0.22688895463943481,0.22432778775691986,0.22430601716041565,0.22430768609046936,-0.0025611668825149536,-2.1770596504211426e-05,-2.0101666450500488e-05,1.6689300537109375e-06,-0.002581268548965454,True
1,P_G_L20,P,G_L20,60,public_coverage,256,0.3972046971321106,0.39390766620635986,0.3941281735897064,0.3939281105995178,-0.0032970309257507324,0.00022050738334655762,2.0444393157958984e-05,-0.00020006299018859863,-0.0032765865325927734,True
1,P_G_L20,P,G_L20,80,income_binary,256,0.2218446135520935,0.2204015552997589,0.22041110694408417,0.2204028218984604,-0.0014430582523345947,9.551644325256348e-06,1.2665987014770508e-06,-8.285045623779297e-06,-0.0014417916536331177,True
1,P_G_L20,P,G_L20,80,civilian_at_work,256,0.18181326985359192,0.1808159351348877,0.1808764487504959,0.1808139681816101,-0.0009973347187042236,6.051361560821533e-05,-1.9669532775878906e-06,-6.248056888580322e-05,-0.0009993016719818115,True
1,P_G_L20,P,G_L20,80,public_coverage,256,0.43398869037628174,0.43058890104293823,0.4306732416152954,0.43058544397354126,-0.003399789333343506,8.434057235717773e-05,-3.4570693969726562e-06,-8.779764175415039e-05,-0.0034032464027404785,True
2,F_G_J,F,G_J,1,income_binary,256,0.26906245946884155,0.2690053880214691,0.2690057158470154,0.2690054476261139,-5.7071447372436523e-05,3.2782554626464844e-07,5.960464477539063e-08,-2.682209014892578e-07,-5.701184272766113e-05,True
2,F_G_J,F,G_J,1,civilian_at_work,256,0.2216521054506302,0.22038275003433228,0.22038494050502777,0.2203817367553711,-0.0012693554162979126,2.1904706954956055e-06,-1.0132789611816406e-06,-3.203749656677246e-06,-0.0012703686952590942,True
2,F_G_J,F,G_J,1,public_coverage,256,0.38645586371421814,0.3848087191581726,0.38483285903930664,0.3848083019256592,-0.0016471445560455322,2.4139881134033203e-05,-4.172325134277344e-07,-2.4557113647460938e-05,-0.00164756178855896,True
2,F_G_J,F,G_J,20,income_binary,256,0.3114267587661743,0.31123024225234985,0.31123048067092896,0.31123030185699463,-0.0001965165138244629,2.384185791015625e-07,5.960464477539063e-08,-1.7881393432617188e-07,-0.0001964569091796875,True
2,F_G_J,F,G_J,20,civilian_at_work,256,0.2157195806503296,0.2135690301656723,0.21358126401901245,0.21357204020023346,-0.0021505504846572876,1.2233853340148926e-05,3.0100345611572266e-06,-9.2238187789917e-06,-0.0021475404500961304,True
2,F_G_J,F,G_J,20,public_coverage,256,0.4490104913711548,0.447338342666626,0.44740328192710876,0.4473660886287689,-0.0016721487045288086,6.493926048278809e-05,2.7745962142944336e-05,-3.719329833984375e-05,-0.0016444027423858643,True
