seed,condition,role,view,target,audit_budget,scope,split,log_loss,prior_loss,signed_prior_relative_gain,selected_candidate,present,origin_metrics
0,F_T,audit,A,public_coverage,120,expanded_independent,development_evaluation,0.5167921840172167,0.5775386198685424,0.060746435851325664,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,public_coverage,120,expanded_independent,validation_person_weighted,0.49556582927578585,0.5571066223710125,0.06154079309522664,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,public_coverage,120,expanded_independent,development_evaluation_person_weighted,0.5251347027949794,0.5850460929634269,0.05991139016844749,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,public_coverage,120,expanded_catchup,validation,0.48569721561792784,0.5552667338855982,0.06956951826767038,catchup,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,public_coverage,120,expanded_catchup,development_evaluation,0.5291048901761249,0.5775386198685424,0.04843372969241744,catchup,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,public_coverage,120,expanded_catchup,validation_person_weighted,0.4965566666923966,0.5571066223710125,0.060549955678615874,catchup,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,public_coverage,120,expanded_catchup,development_evaluation_person_weighted,0.5406501808651064,0.5850460929634269,0.0443959120983205,catchup,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,public_coverage,360,standard_independent,validation,0.4875154909961314,0.5552667338855982,0.06775124288946682,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,public_coverage,360,standard_independent,development_evaluation,0.5167921840172167,0.5775386198685424,0.060746435851325664,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,public_coverage,360,standard_independent,validation_person_weighted,0.49556582927578585,0.5571066223710125,0.06154079309522664,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
