seed,condition,role,view,target,audit_budget,scope,split,log_loss,prior_loss,signed_prior_relative_gain,selected_candidate,present,origin_metrics
0,P_J_b0p1,native,A,income_binary,,native,source_validation_person_weighted,0.29132870948769163,,,native,True,results/redesign_20260908_acs_coalition_v1/seed_0/native_source.json
0,P_J_b0p1,native,A,income_binary,,native,development_evaluation_person_weighted,0.3151589338679313,,,native,True,results/redesign_20260908_acs_coalition_v1/seed_0/native_source.json
0,P_J_b0p1,native,A,civilian_at_work,,native,source_validation,0.31055485294075363,,,native,True,results/redesign_20260908_acs_coalition_v1/seed_0/native_source.json
0,P_J_b0p1,native,A,civilian_at_work,,native,development_evaluation,0.29777083833406653,,,native,True,results/redesign_20260908_acs_coalition_v1/seed_0/native_source.json
0,P_J_b0p1,native,A,civilian_at_work,,native,source_validation_person_weighted,0.30922788161871606,,,native,True,results/redesign_20260908_acs_coalition_v1/seed_0/native_source.json
0,P_J_b0p1,native,A,civilian_at_work,,native,development_evaluation_person_weighted,0.27953982404673644,,,native,True,results/redesign_20260908_acs_coalition_v1/seed_0/native_source.json
0,P_J_b0p1,native,B,public_coverage,,native,source_validation,0.5258271298511162,,,native,True,results/redesign_20260908_acs_coalition_v1/seed_0/native_source.json
0,P_J_b0p1,native,B,public_coverage,,native,development_evaluation,0.5768996744200985,,,native,True,results/redesign_20260908_acs_coalition_v1/seed_0/native_source.json
0,P_J_b0p1,native,B,public_coverage,,native,source_validation_person_weighted,0.5309254990809067,,,native,True,results/redesign_20260908_acs_coalition_v1/seed_0/native_source.json
0,P_J_b0p1,native,B,public_coverage,,native,development_evaluation_person_weighted,0.5803532512044104,,,native,True,results/redesign_20260908_acs_coalition_v1/seed_0/native_source.json
0,P_Iplus_b0p025,native,A,income_binary,,native,source_validation,0.2981799987355203,,,native,True,results/redesign_20260909_acs_coalition_strength_v1/seed_0/P_Iplus_b0p025/native_source.json
0,P_Iplus_b0p025,native,A,income_binary,,native,development_evaluation,0.30897656119045125,,,native,True,results/redesign_20260909_acs_coalition_strength_v1/seed_0/P_Iplus_b0p025/native_source.json
0,P_Iplus_b0p025,native,A,income_binary,,native,source_validation_person_weighted,0.2910636153703458,,,native,True,results/redesign_20260909_acs_coalition_strength_v1/seed_0/P_Iplus_b0p025/native_source.json
0,P_Iplus_b0p025,native,A,income_binary,,native,development_evaluation_person_weighted,0.31466953624376964,,,native,True,results/redesign_20260909_acs_coalition_strength_v1/seed_0/P_Iplus_b0p025/native_source.json
0,P_Iplus_b0p025,native,A,civilian_at_work,,native,source_validation,0.31041020529117463,,,native,True,results/redesign_20260909_acs_coalition_strength_v1/seed_0/P_Iplus_b0p025/native_source.json
