seed,condition,view,target,scope,split,loss120,loss360,loss360_minus120,gain360_minus120,candidate120,candidate360,selected_epoch120,selected_epoch360
0,F_T,AB,RAC1P,standard_independent,development_evaluation,1.210779018072694,1.210779018072694,0.0,0.0,inherited_A__wire__mlp_0,inherited_A__wire__mlp_0,45,45
0,F_T,AB,RAC1P,standard_independent,validation_person_weighted,1.2310748535641138,1.2310748535641138,0.0,0.0,inherited_A__wire__mlp_0,inherited_A__wire__mlp_0,45,45
0,F_T,AB,RAC1P,standard_independent,development_evaluation_person_weighted,1.192358409312805,1.192358409312805,0.0,0.0,inherited_A__wire__mlp_0,inherited_A__wire__mlp_0,45,45
0,F_T,AB,RAC1P,expanded_independent,validation,1.218776411161015,1.218776411161015,0.0,0.0,inherited_A__wire__mlp_0,inherited_A__wire__mlp_0,45,45
0,F_T,AB,RAC1P,expanded_independent,development_evaluation,1.210779018072694,1.210779018072694,0.0,0.0,inherited_A__wire__mlp_0,inherited_A__wire__mlp_0,45,45
0,F_T,AB,RAC1P,expanded_independent,validation_person_weighted,1.2310748535641138,1.2310748535641138,0.0,0.0,inherited_A__wire__mlp_0,inherited_A__wire__mlp_0,45,45
0,F_T,AB,RAC1P,expanded_independent,development_evaluation_person_weighted,1.192358409312805,1.192358409312805,0.0,0.0,inherited_A__wire__mlp_0,inherited_A__wire__mlp_0,45,45
0,F_T,AB,RAC1P,expanded_catchup,validation,1.2171743447445744,1.2171743447445744,0.0,0.0,inherited_A__catchup,inherited_A__catchup,5,5
0,F_T,AB,RAC1P,expanded_catchup,development_evaluation,1.2084023018376084,1.2084023018376084,0.0,0.0,inherited_A__catchup,inherited_A__catchup,5,5
0,F_T,AB,RAC1P,expanded_catchup,validation_person_weighted,1.2312911869365677,1.2312911869365677,0.0,0.0,inherited_A__catchup,inherited_A__catchup,5,5
0,F_T,AB,RAC1P,expanded_catchup,development_evaluation_person_weighted,1.188885703309314,1.188885703309314,0.0,0.0,inherited_A__catchup,inherited_A__catchup,5,5
