seed,condition,view,target,audit_budget,left_scope,right_scope,split,signed_gain_left_minus_right,left_candidate,right_candidate
0,F_Iplus_b0p025,A,public_coverage,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p025,A,public_coverage,360,expanded_catchup,expanded_independent,validation,0.006778023033088498,catchup,wire__mlp_0
0,F_Iplus_b0p025,A,public_coverage,360,expanded_catchup,expanded_independent,development_evaluation,0.0040449318733757345,catchup,wire__mlp_0
0,F_Iplus_b0p025,A,public_coverage,360,expanded_catchup,expanded_independent,validation_person_weighted,0.0064389108708472476,catchup,wire__mlp_0
0,F_Iplus_b0p025,A,public_coverage,360,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.004247766106528328,catchup,wire__mlp_0
0,F_Iplus_b0p025,A,commute_over20,120,expanded_independent,standard_independent,validation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,commute_over20,120,expanded_independent,standard_independent,development_evaluation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,commute_over20,120,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,commute_over20,120,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,commute_over20,120,expanded_catchup,expanded_independent,validation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,commute_over20,120,expanded_catchup,expanded_independent,development_evaluation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,commute_over20,120,expanded_catchup,expanded_independent,validation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,commute_over20,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,commute_over20,360,expanded_independent,standard_independent,validation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,commute_over20,360,expanded_independent,standard_independent,development_evaluation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,commute_over20,360,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,commute_over20,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,commute_over20,360,expanded_catchup,expanded_independent,validation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,commute_over20,360,expanded_catchup,expanded_independent,development_evaluation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,commute_over20,360,expanded_catchup,expanded_independent,validation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,commute_over20,360,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,SEX,120,expanded_independent,standard_independent,validation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,SEX,120,expanded_independent,standard_independent,development_evaluation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,SEX,120,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,SEX,120,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,SEX,120,expanded_catchup,expanded_independent,validation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,SEX,120,expanded_catchup,expanded_independent,development_evaluation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,SEX,120,expanded_catchup,expanded_independent,validation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,SEX,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,SEX,360,expanded_independent,standard_independent,validation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,SEX,360,expanded_independent,standard_independent,development_evaluation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,SEX,360,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,SEX,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p025,A,SEX,360,expanded_catchup,expanded_independent,validation,0.0,wire__mlp_1,wire__mlp_1
