metric,condition,role,view,target,audit_budget,scope,split,n_seeds,n_defined,complete,mean,sample_sd,observed_mean,observed_sample_sd,n_present,present_scores_defined,partial_seed_summary
log_loss,F_Iplus_b0p1,native,A,income_binary,,native,development_evaluation_person_weighted,3,3,True,0.31010668930250945,0.015470666940798673,0.31010668930250945,0.015470666940798673,3,True,False
log_loss,F_Iplus_b0p1,native,A,civilian_at_work,,native,source_validation,3,3,True,0.3198632959685167,0.02297073146341794,0.3198632959685167,0.02297073146341794,3,True,False
log_loss,F_Iplus_b0p1,native,A,civilian_at_work,,native,development_evaluation,3,3,True,0.3050439800110177,0.0069714003851853975,0.3050439800110177,0.0069714003851853975,3,True,False
log_loss,F_Iplus_b0p1,native,A,civilian_at_work,,native,source_validation_person_weighted,3,3,True,0.32155124884633796,0.023856941457913367,0.32155124884633796,0.023856941457913367,3,True,False
log_loss,F_Iplus_b0p1,native,A,civilian_at_work,,native,development_evaluation_person_weighted,3,3,True,0.2955197291264815,0.015841495473985966,0.2955197291264815,0.015841495473985966,3,True,False
log_loss,F_Iplus_b0p1,native,B,public_coverage,,native,source_validation,3,3,True,0.5357237539667924,0.009667358158906235,0.5357237539667924,0.009667358158906235,3,True,False
log_loss,F_Iplus_b0p1,native,B,public_coverage,,native,development_evaluation,3,3,True,0.5606896110283484,0.017923768724465872,0.5606896110283484,0.017923768724465872,3,True,False
log_loss,F_Iplus_b0p1,native,B,public_coverage,,native,source_validation_person_weighted,3,3,True,0.5440760919351341,0.020795749037217443,0.5440760919351341,0.020795749037217443,3,True,False
log_loss,F_Iplus_b0p1,native,B,public_coverage,,native,development_evaluation_person_weighted,3,3,True,0.5677893432838953,0.011422665557880613,0.5677893432838953,0.011422665557880613,3,True,False
log_loss,F_J_b0p1,native,A,income_binary,,native,source_validation,3,3,True,0.3040333152608589,0.007371382658620009,0.3040333152608589,0.007371382658620009,3,True,False
log_loss,F_J_b0p1,native,A,income_binary,,native,development_evaluation,3,3,True,0.298024719651847,0.0145874473528654,0.298024719651847,0.0145874473528654,3,True,False
log_loss,F_J_b0p1,native,A,income_binary,,native,source_validation_person_weighted,3,3,True,0.299147422949743,0.005832836132366712,0.299147422949743,0.005832836132366712,3,True,False
log_loss,F_J_b0p1,native,A,income_binary,,native,development_evaluation_person_weighted,3,3,True,0.3089028028909432,0.016812541996849787,0.3089028028909432,0.016812541996849787,3,True,False
log_loss,F_J_b0p1,native,A,civilian_at_work,,native,source_validation,3,3,True,0.3207063483755594,0.025202241513565843,0.3207063483755594,0.025202241513565843,3,True,False
