seed,condition,view,target,scope,split,loss120,loss360,loss360_minus120,gain360_minus120,candidate120,candidate360,selected_epoch120,selected_epoch360
0,F_I,AB,RAC1P,standard_independent,validation_person_weighted,1.2521333393523777,1.2521333393523777,0.0,0.0,wire__mlp_1,wire__mlp_1,35,35
0,F_I,AB,RAC1P,standard_independent,development_evaluation_person_weighted,1.225812313396382,1.225812313396382,0.0,0.0,wire__mlp_1,wire__mlp_1,35,35
0,F_I,AB,RAC1P,expanded_independent,validation,1.2511755778801308,1.2511755778801308,0.0,0.0,wire__mlp_1,wire__mlp_1,35,35
0,F_I,AB,RAC1P,expanded_independent,development_evaluation,1.256072933304159,1.256072933304159,0.0,0.0,wire__mlp_1,wire__mlp_1,35,35
0,F_I,AB,RAC1P,expanded_independent,validation_person_weighted,1.2521333393523777,1.2521333393523777,0.0,0.0,wire__mlp_1,wire__mlp_1,35,35
0,F_I,AB,RAC1P,expanded_independent,development_evaluation_person_weighted,1.225812313396382,1.225812313396382,0.0,0.0,wire__mlp_1,wire__mlp_1,35,35
0,F_I,AB,RAC1P,expanded_catchup,validation,1.238176917029811,1.238176917029811,0.0,0.0,catchup,catchup,5,5
0,F_I,AB,RAC1P,expanded_catchup,development_evaluation,1.2409037034081578,1.2409037034081578,0.0,0.0,catchup,catchup,5,5
0,F_I,AB,RAC1P,expanded_catchup,validation_person_weighted,1.2434887661974359,1.2434887661974359,0.0,0.0,catchup,catchup,5,5
0,F_I,AB,RAC1P,expanded_catchup,development_evaluation_person_weighted,1.2118864971860543,1.2118864971860543,0.0,0.0,catchup,catchup,5,5
0,F_Iplus_b0p025,A,public_coverage,standard_independent,validation,0.5054957559181961,0.5054957559181961,0.0,0.0,wire__mlp_0,wire__mlp_0,85,85
0,F_Iplus_b0p025,A,public_coverage,standard_independent,development_evaluation,0.5314617814609105,0.5314617814609105,0.0,0.0,wire__mlp_0,wire__mlp_0,85,85
0,F_Iplus_b0p025,A,public_coverage,standard_independent,validation_person_weighted,0.5106768203228041,0.5106768203228041,0.0,0.0,wire__mlp_0,wire__mlp_0,85,85
0,F_Iplus_b0p025,A,public_coverage,standard_independent,development_evaluation_person_weighted,0.5379382880379107,0.5379382880379107,0.0,0.0,wire__mlp_0,wire__mlp_0,85,85
0,F_Iplus_b0p025,A,public_coverage,expanded_independent,validation,0.5054957559181961,0.5054957559181961,0.0,0.0,wire__mlp_0,wire__mlp_0,85,85
0,F_Iplus_b0p025,A,public_coverage,expanded_independent,development_evaluation,0.5314617814609105,0.5314617814609105,0.0,0.0,wire__mlp_0,wire__mlp_0,85,85
0,F_Iplus_b0p025,A,public_coverage,expanded_independent,validation_person_weighted,0.5106768203228041,0.5106768203228041,0.0,0.0,wire__mlp_0,wire__mlp_0,85,85
0,F_Iplus_b0p025,A,public_coverage,expanded_independent,development_evaluation_person_weighted,0.5379382880379107,0.5379382880379107,0.0,0.0,wire__mlp_0,wire__mlp_0,85,85
0,F_Iplus_b0p025,A,public_coverage,expanded_catchup,validation,0.49871773288510757,0.49871773288510757,0.0,0.0,catchup,catchup,5,5
0,F_Iplus_b0p025,A,public_coverage,expanded_catchup,development_evaluation,0.5274168495875348,0.5274168495875348,0.0,0.0,catchup,catchup,5,5
