left,right,comparison_family,weight,endpoint,estimate,bootstrap_se,critical_value,adjusted_low,adjusted_high,unadjusted_low,unadjusted_high,degenerate,significantly_better,significantly_worse
spectral_nlr8_L2,spectral_lin8_L2,C6_nonlinear_vs_original_rank8,person_weighted,utility/same_residence,0.002943229128149982,0.001252953453295201,2.556098069759536,-0.00025944277531642643,0.0061459010316163906,0.0005667330099160474,0.005412956595052949,False,False,False
spectral_nlr8_L2,spectral_lin8_L2,C6_nonlinear_vs_original_rank8,person_weighted,recovery/A/SEX,-0.006341190397027148,0.0016434833249253013,2.556098069759536,-0.010542094951550694,-0.002140285842503601,-0.009645259089844323,-0.003256617153456908,False,True,False
spectral_nlr8_L2,spectral_lin8_L2,C6_nonlinear_vs_original_rank8,person_weighted,recovery/AB/SEX,0.0024753655897998827,0.0018012250818720118,2.556098069759536,-0.0021287423651756288,0.007079473544775394,-0.0009264744017027768,0.006123134359291132,False,False,False
spectral_nlr8_L2,spectral_lin8_L2,C6_nonlinear_vs_original_rank8,person_weighted,recovery/A/RAC1P,0.002336263849007647,0.0013936778207031663,2.556098069759536,-0.001226113338358393,0.005898641036373687,-0.0003854309589341668,0.00505826113377446,False,False,False
spectral_nlr8_L2,spectral_lin8_L2,C6_nonlinear_vs_original_rank8,person_weighted,recovery/AB/RAC1P,0.0032530044135468854,0.0013545417026366437,2.556098069759536,-0.00020933701797143465,0.0067153458450652055,0.0007069320048646022,0.0059134042755642525,False,False,False
spectral_lin8_L2,spectral_lin16_L2,C3_rank8_vs_rank16,unweighted,utility/same_residence,0.0030237190529501063,0.00193989119884205,2.6101930014907597,-0.0020397713779209325,0.008087209483821144,-0.0005671159396796974,0.007019242057687001,False,False,False
spectral_lin8_L2,spectral_lin16_L2,C3_rank8_vs_rank16,unweighted,recovery/A/SEX,-0.001998405460546415,0.0019221911304870252,2.6101930014907597,-0.00701569529687126,0.0030188843757784295,-0.005809712726533078,0.0017550663928842963,False,False,False
spectral_lin8_L2,spectral_lin16_L2,C3_rank8_vs_rank16,unweighted,recovery/AB/SEX,-0.008613316260172995,0.00476155013083527,2.6101930014907597,-0.02104188108792663,0.003815248567580639,-0.01903973527623059,-0.0006905424102500641,False,False,False
spectral_lin8_L2,spectral_lin16_L2,C3_rank8_vs_rank16,unweighted,recovery/A/RAC1P,-0.023837027603478646,0.004455613429891119,2.6101930014907597,-0.03546703859552869,-0.012207016611428607,-0.032251438173597,-0.014614915675430879,False,True,False
spectral_lin8_L2,spectral_lin16_L2,C3_rank8_vs_rank16,unweighted,recovery/AB/RAC1P,-0.013594006472031905,0.0043731785721899665,2.6101930014907597,-0.02500884657543151,-0.0021791663686323015,-0.021976898056558926,-0.004743711724992578,False,True,False
spectral_lin8_L2,spectral_lin16_L2,C3_rank8_vs_rank16,person_weighted,utility/same_residence,0.0002856567994719562,0.0023586900388840133,2.5100189305348657,-0.005634699849390936,0.006206013448334848,-0.004187675538899994,0.004940742373993892,False,False,False
spectral_lin8_L2,spectral_lin16_L2,C3_rank8_vs_rank16,person_weighted,recovery/A/SEX,-0.0012662879461865875,0.0022482027782467964,2.5100189305348657,-0.006909319479267125,0.004376743586893951,-0.005835784890583912,0.0030141031231532395,False,False,False
spectral_lin8_L2,spectral_lin16_L2,C3_rank8_vs_rank16,person_weighted,recovery/AB/SEX,-0.002426981562705451,0.002604100728275722,2.5100189305348657,-0.008963323687697144,0.004109360562286241,-0.007416743878939952,0.0026722109400368066,False,False,False
spectral_lin8_L2,spectral_lin16_L2,C3_rank8_vs_rank16,person_weighted,recovery/A/RAC1P,-0.01810530862181155,0.005184271371228835,2.5100189305348657,-0.03111792790462587,-0.005092689338997229,-0.02848838988876827,-0.0074292328190677034,False,True,False
spectral_lin8_L2,spectral_lin16_L2,C3_rank8_vs_rank16,person_weighted,recovery/AB/RAC1P,-0.0054388083432836964,0.005025650459601302,2.5100189305348657,-0.01805328613513421,0.00717566944856682,-0.015069903835816491,0.004816079585757002,False,False,False
spectral_nlr8_L2,spectral_nlr16_L2,C3_rank8_vs_rank16,unweighted,utility/same_residence,-0.00023067520835453248,0.002037897048540255,2.5969500476815126,-0.005522992045731161,0.005061641629022097,-0.004184321354796066,0.003875939344299836,False,False,False
spectral_nlr8_L2,spectral_nlr16_L2,C3_rank8_vs_rank16,unweighted,recovery/A/SEX,-0.00452729921480081,0.0017348276168651557,2.5969500476815126,-0.009032559877137981,-2.2038552463639338e-05,-0.007823176923960038,-0.0011842864127093644,False,True,False
spectral_nlr8_L2,spectral_nlr16_L2,C3_rank8_vs_rank16,unweighted,recovery/AB/SEX,0.001913553957162454,0.0019429864269580289,2.5969500476815126,-0.0031322847369707313,0.006959392651295639,-0.0017414562628422835,0.00577299399410854,False,False,False
