seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,fit_rows,fit_support,fit_coverage_complete,split,class_index,support,weighted_support,prevalence,predicted_support,predicted_weight,precision,recall,f1,auroc,recall_defined,auroc_defined,original_census_code,fit_class_support,schema_coverage_complete
2,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[632,1416]",True,validation_person_weighted,1,2109,247311.0,0.7040241173757835,2401,281036.0,0.8750729443914659,0.9944038073518768,0.9309298623821087,0.881242329252245,True,True,,1416,True
2,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[632,1416]",True,development_evaluation_person_weighted,0,996,102135.0,0.30632443667315495,691,70002.0,0.9814576726379246,0.6726783179125667,0.7982479071902031,0.8953845948014754,True,True,,632,True
2,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[632,1416]",True,development_evaluation_person_weighted,1,1983,231286.0,0.693675563326845,2288,263419.0,0.873088121965386,0.9943879006943784,0.9297985668226518,0.8953845948014754,True,True,,1416,True
2,transfer,PCA16,public_coverage,logistic,logistic,True,True,True,False,2048,"[1541,507]",True,validation,0,2313,2313.0,0.7648809523809523,2782,2782.0,0.7961897915168943,0.9576307825335063,0.8694798822374877,0.7170073996240901,True,True,,1541,True
2,transfer,PCA16,public_coverage,logistic,logistic,True,True,True,False,2048,"[1541,507]",True,validation,1,711,711.0,0.23511904761904762,242,242.0,0.5950413223140496,0.20253164556962025,0.30220356768100737,0.7170073996240901,True,True,,507,True
2,transfer,PCA16,public_coverage,logistic,logistic,True,True,True,False,2048,"[1541,507]",True,development_evaluation,0,2231,2231.0,0.7489090298757972,2734,2734.0,0.780175566934894,0.9560735096369342,0.859214501510574,0.7192489399492327,True,True,,1541,True
2,transfer,PCA16,public_coverage,logistic,logistic,True,True,True,False,2048,"[1541,507]",True,development_evaluation,1,748,748.0,0.25109097012420273,245,245.0,0.6,0.196524064171123,0.29607250755287007,0.7192489399492326,True,True,,507,True
2,transfer,PCA16,public_coverage,logistic,logistic,True,True,True,False,2048,"[1541,507]",True,validation_person_weighted,0,2313,267566.0,0.7616843447714372,2782,323861.0,0.788529646978179,0.9544336724396971,0.8635858694310541,0.7060665503063325,True,True,,1541,True
2,transfer,PCA16,public_coverage,logistic,logistic,True,True,True,False,2048,"[1541,507]",True,validation_person_weighted,1,711,83716.0,0.2383156552285628,242,27421.0,0.5553772655993582,0.18191265707869464,0.2740581444523426,0.7060665503063326,True,True,,507,True
2,transfer,PCA16,public_coverage,logistic,logistic,True,True,True,False,2048,"[1541,507]",True,development_evaluation_person_weighted,0,2231,248778.0,0.7461377657676032,2734,308662.0,0.7765646564850872,0.9634935565041924,0.8599885189437428,0.7098380840512213,True,True,,1541,True
2,transfer,PCA16,public_coverage,logistic,logistic,True,True,True,False,2048,"[1541,507]",True,development_evaluation_person_weighted,1,748,84643.0,0.2538622342323969,245,24759.0,0.6331838927258775,0.1852131895136042,0.2865943949836383,0.7098380840512213,True,True,,507,True
2,transfer,PCA16,public_coverage,mlp,mlp,False,False,True,False,2048,"[1541,507]",True,validation,0,2313,2313.0,0.7648809523809523,2780,2780.0,0.7989208633093525,0.9602248162559447,0.8721774985273906,0.7157745343235173,True,True,,1541,True
2,transfer,PCA16,public_coverage,mlp,mlp,False,False,True,False,2048,"[1541,507]",True,validation,1,711,711.0,0.23511904761904762,244,244.0,0.6229508196721312,0.21378340365682139,0.3183246073298429,0.7157748383593497,True,True,,507,True
2,transfer,PCA16,public_coverage,mlp,mlp,False,False,True,False,2048,"[1541,507]",True,development_evaluation,0,2231,2231.0,0.7489090298757972,2730,2730.0,0.7787545787545788,0.9529359031824294,0.8570852650675267,0.7338850111577984,True,True,,1541,True
2,transfer,PCA16,public_coverage,mlp,mlp,False,False,True,False,2048,"[1541,507]",True,development_evaluation,1,748,748.0,0.25109097012420273,249,249.0,0.5783132530120482,0.1925133689839572,0.2888665997993982,0.733884711539153,True,True,,507,True
2,transfer,PCA16,public_coverage,mlp,mlp,False,False,True,False,2048,"[1541,507]",True,validation_person_weighted,0,2313,267566.0,0.7616843447714372,2780,325765.0,0.7900296225806946,0.9618710897498187,0.8675225127289826,0.6978913108023719,True,True,,1541,True
2,transfer,PCA16,public_coverage,mlp,mlp,False,False,True,False,2048,"[1541,507]",True,validation_person_weighted,1,711,83716.0,0.2383156552285628,244,25517.0,0.6001881098875259,0.18293993979645468,0.28040976627942105,0.6978914738413233,True,True,,507,True
2,transfer,PCA16,public_coverage,mlp,mlp,False,False,True,False,2048,"[1541,507]",True,development_evaluation_person_weighted,0,2231,248778.0,0.7461377657676032,2730,309900.0,0.7715521135850274,0.9611139248647388,0.855963542505701,0.7260193472468707,True,True,,1541,True
2,transfer,PCA16,public_coverage,mlp,mlp,False,False,True,False,2048,"[1541,507]",True,development_evaluation_person_weighted,1,748,84643.0,0.2538622342323969,249,23521.0,0.5887079630968071,0.1635929728388644,0.2560371288044081,0.7260192916130005,True,True,,507,True
2,audit,PCA16,SEX,logistic,logistic,False,False,True,False,2941,"[1508,1433]",True,validation,0,1611,1611.0,0.5261267145656434,1734,1734.0,0.5738177623990772,0.6176288019863438,0.5949177877428998,0.6004296786265685,True,True,1,1508,True
2,audit,PCA16,SEX,logistic,logistic,False,False,True,False,2941,"[1508,1433]",True,validation,1,1451,1451.0,0.47387328543435664,1328,1328.0,0.536144578313253,0.4906960716747071,0.5124145376034545,0.6004296786265684,True,True,2,1433,True
2,audit,PCA16,SEX,logistic,logistic,False,False,True,False,2941,"[1508,1433]",True,development_evaluation,0,1510,1510.0,0.5068815038603558,1686,1686.0,0.5640569395017794,0.6298013245033113,0.595118898623279,0.6130266117870877,True,True,1,1508,True
2,audit,PCA16,SEX,logistic,logistic,False,False,True,False,2941,"[1508,1433]",True,development_evaluation,1,1469,1469.0,0.4931184961396442,1293,1293.0,0.5676720804331014,0.4996596324029952,0.5314989138305576,0.6130266117870877,True,True,2,1433,True
2,audit,PCA16,SEX,logistic,logistic,False,False,True,False,2941,"[1508,1433]",True,validation_person_weighted,0,1611,185048.0,0.5202580935378214,1734,217432.0,0.5611133595790868,0.6593100168604903,0.6062611806797853,0.5942459359832335,True,True,1,1508,True
2,audit,PCA16,SEX,logistic,logistic,False,False,True,False,2941,"[1508,1433]",True,validation_person_weighted,1,1451,170637.0,0.4797419064621786,1328,138253.0,0.5439954286706256,0.4407543498772247,0.4869629965359837,0.5942459359832335,True,True,2,1433,True
2,audit,PCA16,SEX,logistic,logistic,False,False,True,False,2941,"[1508,1433]",True,development_evaluation_person_weighted,0,1510,174532.0,0.5234583304590893,1686,204769.0,0.574940542757937,0.6745467879815735,0.6207734754192581,0.6178475822508345,True,True,1,1508,True
2,audit,PCA16,SEX,logistic,logistic,False,False,True,False,2941,"[1508,1433]",True,development_evaluation_person_weighted,1,1469,158889.0,0.47654166954091076,1293,128652.0,0.5584833504337282,0.45220248097728605,0.49975481757384166,0.6178475822508345,True,True,2,1433,True
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,validation,0,1611,1611.0,0.5261267145656434,1858,1858.0,0.6006458557588805,0.6927374301675978,0.6434130873450562,0.6219963885434434,True,True,1,1508,True
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,validation,1,1451,1451.0,0.47387328543435664,1204,1204.0,0.5888704318936877,0.48862853204686424,0.5340866290018832,0.621996174645282,True,True,2,1433,True
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,development_evaluation,0,1510,1510.0,0.5068815038603558,1817,1817.0,0.5822784810126582,0.7006622516556291,0.6360084159903817,0.6392488921147423,True,True,1,1508,True
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,development_evaluation,1,1469,1469.0,0.4931184961396442,1162,1162.0,0.6110154905335629,0.4833219877467665,0.5397187381223869,0.6392488921147421,True,True,2,1433,True
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,validation_person_weighted,0,1611,185048.0,0.5202580935378214,1858,226126.0,0.5894678188266719,0.7203212139552981,0.6483581160287373,0.6075123616556948,True,True,1,1508,True
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,validation_person_weighted,1,1451,170637.0,0.4797419064621786,1204,129559.0,0.6005372069867783,0.45596793192566676,0.518361337259657,0.6075121299926673,True,True,2,1433,True
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,development_evaluation_person_weighted,0,1510,174532.0,0.5234583304590893,1817,212916.0,0.5897771891262282,0.7194841060665093,0.6482056946996758,0.6270781111865478,True,True,1,1508,True
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,development_evaluation_person_weighted,1,1469,158889.0,0.47654166954091076,1162,120505.0,0.5937181029832787,0.4502891956019611,0.5121512988825816,0.6270781111865478,True,True,2,1433,True
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,validation,0,1611,1611.0,0.5261267145656434,1795,1795.0,0.6050139275766017,0.6741154562383612,0.6376981796829125,0.6260324329504129,True,True,1,1508,True
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,validation,1,1451,1451.0,0.47387328543435664,1267,1267.0,0.585635359116022,0.5113714679531358,0.5459896983075792,0.6260324329504128,True,True,2,1433,True
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,development_evaluation,0,1510,1510.0,0.5068815038603558,1728,1728.0,0.5815972222222222,0.6655629139072847,0.6207535515750463,0.6304128591328966,True,True,1,1508,True
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,development_evaluation,1,1469,1469.0,0.4931184961396442,1251,1251.0,0.5963229416466826,0.5078284547311096,0.5485294117647059,0.6304128591328966,True,True,2,1433,True
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,validation_person_weighted,0,1611,185048.0,0.5202580935378214,1795,218145.0,0.5908684590524651,0.6965490035017942,0.6393712192423976,0.6152662128131876,True,True,1,1508,True
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,validation_person_weighted,1,1451,170637.0,0.4797419064621786,1267,137540.0,0.5917333139450341,0.47695986216354014,0.528183478974745,0.6152662128131876,True,True,2,1433,True
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,development_evaluation_person_weighted,0,1510,174532.0,0.5234583304590893,1728,200519.0,0.5885078222013874,0.6761338894873147,0.629285083895257,0.6199960563119861,True,True,1,1508,True
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,development_evaluation_person_weighted,1,1469,158889.0,0.47654166954091076,1251,132902.0,0.5746866111871906,0.48069406944470666,0.5235048373664712,0.6199960563119862,True,True,2,1433,True
2,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,2941,"[1508,1433]",True,validation,0,1611,1611.0,0.5261267145656434,1660,1660.0,0.6018072289156626,0.6201117318435754,0.6108223784775298,0.619278598505023,True,True,1,1508,True
2,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,2941,"[1508,1433]",True,validation,1,1451,1451.0,0.47387328543435664,1402,1402.0,0.5634807417974322,0.5444521019986216,0.5538030143708377,0.619278598505023,True,True,2,1433,True
2,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,2941,"[1508,1433]",True,development_evaluation,0,1510,1510.0,0.5068815038603558,1605,1605.0,0.5763239875389408,0.6125827814569537,0.593900481540931,0.6130478002335238,True,True,1,1508,True
2,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,2941,"[1508,1433]",True,development_evaluation,1,1469,1469.0,0.4931184961396442,1374,1374.0,0.574235807860262,0.5371000680735194,0.5550474850510024,0.6130478002335238,True,True,2,1433,True
2,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,2941,"[1508,1433]",True,validation_person_weighted,0,1611,185048.0,0.5202580935378214,1660,195976.0,0.5874749969384007,0.6221683022783278,0.6043241370622323,0.6090489650992531,True,True,1,1508,True
2,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,2941,"[1508,1433]",True,validation_person_weighted,1,1451,170637.0,0.4797419064621786,1402,159709.0,0.5622225422487148,0.5262164712225367,0.5436239579107965,0.6090489650992531,True,True,2,1433,True
2,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,2941,"[1508,1433]",True,development_evaluation_person_weighted,0,1510,174532.0,0.5234583304590893,1605,179546.0,0.586958216835797,0.6038205028304265,0.5952699687639447,0.6011107577781125,True,True,1,1508,True
2,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,2941,"[1508,1433]",True,development_evaluation_person_weighted,1,1469,158889.0,0.47654166954091076,1374,153875.0,0.5506352558895207,0.5332590676510016,0.5418078807023826,0.6011107577781125,True,True,2,1433,True
2,audit,PCA16,SEX,hist_gb_5,histgb,False,False,True,False,2941,"[1508,1433]",True,validation,0,1611,1611.0,0.5261267145656434,1654,1654.0,0.5991535671100363,0.6151458721291123,0.6070444104134762,0.6155244718747446,True,True,1,1508,True
2,audit,PCA16,SEX,hist_gb_5,histgb,False,False,True,False,2941,"[1508,1433]",True,validation,1,1451,1451.0,0.47387328543435664,1408,1408.0,0.5596590909090909,0.5430737422467264,0.5512416928996152,0.6155244718747447,True,True,2,1433,True
2,audit,PCA16,SEX,hist_gb_5,histgb,False,False,True,False,2941,"[1508,1433]",True,development_evaluation,0,1510,1510.0,0.5068815038603558,1600,1600.0,0.5875,0.6225165562913907,0.6045016077170418,0.6143249676538078,True,True,1,1508,True
2,audit,PCA16,SEX,hist_gb_5,histgb,False,False,True,False,2941,"[1508,1433]",True,development_evaluation,1,1469,1469.0,0.4931184961396442,1379,1379.0,0.5866569978245105,0.55071477195371,0.5681179775280899,0.6143249676538078,True,True,2,1433,True
2,audit,PCA16,SEX,hist_gb_5,histgb,False,False,True,False,2941,"[1508,1433]",True,validation_person_weighted,0,1611,185048.0,0.5202580935378214,1654,195655.0,0.5867930796555161,0.6204282132203537,0.6031420818853542,0.6083819328352027,True,True,1,1508,True
2,audit,PCA16,SEX,hist_gb_5,histgb,False,False,True,False,2941,"[1508,1433]",True,validation_person_weighted,1,1451,170637.0,0.4797419064621786,1408,160030.0,0.5610885458976442,0.5262106108288355,0.5430901783365137,0.6083819328352026,True,True,2,1433,True
2,audit,PCA16,SEX,hist_gb_5,histgb,False,False,True,False,2941,"[1508,1433]",True,development_evaluation_person_weighted,0,1510,174532.0,0.5234583304590893,1600,181074.0,0.5910898306769607,0.6132457085233654,0.6019639713615631,0.5998102246219694,True,True,1,1508,True
2,audit,PCA16,SEX,hist_gb_5,histgb,False,False,True,False,2941,"[1508,1433]",True,development_evaluation_person_weighted,1,1469,158889.0,0.47654166954091076,1379,152347.0,0.5569259650665914,0.5339954307724261,0.5452197046614145,0.5998102246219696,True,True,2,1433,True
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,0,1747,1747.0,0.5705421293272371,2746,2746.0,0.6019664967225055,0.9461934745277619,0.7358112619630537,0.6309697667484291,True,True,1,1670,False
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,1,158,158.0,0.051600261267145654,0,0.0,,0.0,0.0,0.6308954039822856,True,True,2,165,False
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,2,25,25.0,0.008164598301763554,0,0.0,,0.0,0.0,0.5998221929535726,True,True,3,22,False
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,4,11,11.0,0.0035924232527759633,0,0.0,,0.0,0.0,0.5968832871487739,True,True,5,5,False
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,5,496,496.0,0.1619856303069889,294,294.0,0.5578231292517006,0.33064516129032256,0.4151898734177215,0.7450610338671964,True,True,6,450,False
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,6,9,9.0,0.002939255388634879,0,0.0,,0.0,0.0,0.6273064745059505,True,True,7,9,False
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,7,454,454.0,0.14826910516002612,22,22.0,0.4090909090909091,0.019823788546255508,0.037815126050420166,0.6488819558930841,True,True,8,450,False
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,8,162,162.0,0.052906596995427824,0,0.0,,0.0,0.0,0.5568561089825458,True,True,9,170,False
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation,0,1723,1723.0,0.5783820073850285,2704,2704.0,0.6024408284023669,0.9454439930354034,0.7359385588434606,0.5974941869277035,True,True,1,1670,True
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation,1,139,139.0,0.04665995300436388,0,0.0,,0.0,0.0,0.6697246428209545,True,True,2,165,True
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation,2,20,20.0,0.00671366230278617,0,0.0,,0.0,0.0,0.5961811422777966,True,True,3,22,True
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation,3,1,1.0,0.0003356831151393085,0,0.0,,0.0,0.0,0.5,True,True,4,0,True
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation,4,9,9.0,0.0030211480362537764,0,0.0,,0.0,0.0,0.7092405536849982,True,True,5,5,True
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation,5,479,479.0,0.16079221215172876,248,248.0,0.5887096774193549,0.3048016701461378,0.4016506189821183,0.7491248434237996,True,True,6,450,True
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation,6,6,6.0,0.002014098690835851,0,0.0,,0.0,0.0,0.5749523489180401,True,True,7,9,True
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation,7,430,430.0,0.14434373950990265,27,27.0,0.3333333333333333,0.020930232558139535,0.03938730853391685,0.6214644137691936,True,True,8,450,True
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation,8,172,172.0,0.057737495803961064,0,0.0,,0.0,0.0,0.5764347437055202,True,True,9,170,True
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation_person_weighted,0,1747,204106.0,0.5738392116620044,2746,318451.0,0.6057227014517147,0.9450628594945764,0.7382658733879749,0.6117134638359067,True,True,1,1670,False
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation_person_weighted,1,158,18737.0,0.05267863418474212,0,0.0,,0.0,0.0,0.6334842185145847,True,True,2,165,False
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation_person_weighted,2,25,2592.0,0.007287346950250924,0,0.0,,0.0,0.0,0.5562962263019714,True,True,3,22,False
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation_person_weighted,4,11,1555.0,0.004371845874861184,0,0.0,,0.0,0.0,0.48253106771424703,True,True,5,5,False
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation_person_weighted,5,496,53396.0,0.15012159635632652,294,34629.0,0.5302780906176904,0.3439021649561765,0.4172223800056802,0.7412923266304873,True,True,6,450,False
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation_person_weighted,6,9,831.0,0.0023363369273373914,0,0.0,,0.0,0.0,0.6618533635741395,True,True,7,9,False
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation_person_weighted,7,454,55680.0,0.15654300856094577,22,2605.0,0.4844529750479846,0.02266522988505747,0.04330445226044437,0.6275369327237745,True,True,8,450,False
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation_person_weighted,8,162,18788.0,0.052822019483531775,0,0.0,,0.0,0.0,0.5537213430014688,True,True,9,170,False
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation_person_weighted,0,1723,191893.0,0.575527636231671,2704,302880.0,0.5998976492340201,0.9468662223218147,0.7344661087003534,0.5901915397896101,True,True,1,1670,True
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation_person_weighted,1,139,17857.0,0.05355691453147822,0,0.0,,0.0,0.0,0.6856682821671874,True,True,2,165,True
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation_person_weighted,2,20,1978.0,0.005932439768340927,0,0.0,,0.0,0.0,0.5746885740703883,True,True,3,22,True
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation_person_weighted,3,1,79.0,0.00023693768538874275,0,0.0,,0.0,0.0,0.5,True,True,4,0,True
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation_person_weighted,4,9,811.0,0.002432360289243929,0,0.0,,0.0,0.0,0.6942965347010164,True,True,5,5,True
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation_person_weighted,5,479,50812.0,0.15239591987307338,248,26737.0,0.5986460709877698,0.315004329685901,0.4127970702394615,0.7571665327889807,True,True,6,450,True
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation_person_weighted,6,6,639.0,0.001916495961562109,0,0.0,,0.0,0.0,0.6211172716292466,True,True,7,9,True
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation_person_weighted,7,430,50846.0,0.15249789305412675,27,3804.0,0.48501577287066244,0.03628604019981906,0.06752058554437329,0.631345720787362,True,True,8,450,True
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation_person_weighted,8,172,18506.0,0.055503402605114854,0,0.0,,0.0,0.0,0.5813645146739586,True,True,9,170,True
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,0,1747,1747.0,0.5705421293272371,2739,2739.0,0.6013143483023001,0.9427590154550658,0.734284440481498,0.6301431459906282,True,True,1,1670,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,1,158,158.0,0.051600261267145654,0,0.0,,0.0,0.0,0.6362306901000803,True,True,2,165,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,2,25,25.0,0.008164598301763554,0,0.0,,0.0,0.0,0.7468752057951926,True,True,3,22,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,4,11,11.0,0.0035924232527759633,0,0.0,,0.0,0.0,0.4647656506063586,True,True,5,5,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,5,496,496.0,0.1619856303069889,310,310.0,0.5387096774193548,0.33669354838709675,0.4143920595533499,0.7526619817464109,True,True,6,450,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,6,9,9.0,0.002939255388634879,0,0.0,,0.0,0.0,0.7222950103723114,True,True,7,9,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,7,454,454.0,0.14826910516002612,13,13.0,0.3076923076923077,0.00881057268722467,0.017130620985010708,0.6544552849922974,True,True,8,450,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,8,162,162.0,0.052906596995427824,0,0.0,,0.0,0.0,0.5523371647509578,True,True,9,170,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation,0,1723,1723.0,0.5783820073850285,2702,2702.0,0.6010362694300518,0.942542077771329,0.7340112994350283,0.6021340167312974,True,True,1,1670,True
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation,1,139,139.0,0.04665995300436388,0,0.0,,0.0,0.0,0.6437974972134968,True,True,2,165,True
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation,2,20,20.0,0.00671366230278617,0,0.0,,0.0,0.0,0.5733186887461981,True,True,3,22,True
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation,3,1,1.0,0.0003356831151393085,0,0.0,,0.0,0.0,0.1840161182001343,True,True,4,0,True
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation,4,9,9.0,0.0030211480362537764,0,0.0,,0.0,0.0,0.7717919940142163,True,True,5,5,True
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation,5,479,479.0,0.16079221215172876,260,260.0,0.5461538461538461,0.2964509394572025,0.38430311231393777,0.7480492693110647,True,True,6,450,True
