seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,fit_rows,fit_support,fit_coverage_complete,split,n,n_classes,class_schema,weighted,weight_sum,support,weighted_support,prevalence,coverage_complete,raw_coverage_complete,valid_class_mask,log_loss,log_loss_probability_floor,accuracy,balanced_accuracy,observed_balanced_accuracy,auroc,macro_auroc,observed_macro_auroc
2,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[632,1416]",True,validation,3024,2,"[0,1]",False,3024.0,"[915,2109]","[915.0,2109.0]","[0.30257936507936506,0.6974206349206349]",True,True,"[true,true]",0.30054589713716456,1e-12,0.8928571428571429,0.8279007221198766,0.8279007221198766,0.8836099257151889,0.8836100552666558,0.8836100552666558
2,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[632,1416]",True,development_evaluation,2979,2,"[0,1]",False,2979.0,"[996,1983]","[996.0,1983.0]","[0.33434038267875127,0.6656596173212488]",True,True,"[true,true]",0.29834319047786334,1e-12,0.8855320577374958,0.8333128277102357,0.8333128277102357,0.9022466568239675,0.9022466568239675,0.9022466568239675
2,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[632,1416]",True,validation_person_weighted,3024,2,"[0,1]",True,351282.0,"[915,2109]","[103971.0,247311.0]","[0.2959758826242164,0.7040241173757835]",True,True,"[true,true]",0.2976649704304998,1e-12,0.8961148023525259,0.8283615539630377,0.8283615539630377,0.881242329252245,0.8812424415487754,0.8812424415487754
2,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[632,1416]",True,development_evaluation_person_weighted,2979,2,"[0,1]",True,333421.0,"[996,1983]","[102135.0,231286.0]","[0.30632443667315495,0.693675563326845]",True,True,"[true,true]",0.2903588148756888,1e-12,0.8958403939763843,0.8335331093034726,0.8335331093034726,0.8953845948014754,0.8953845948014754,0.8953845948014754
2,transfer,PCA16,public_coverage,logistic,logistic,True,True,True,False,2048,"[1541,507]",True,validation,3024,2,"[0,1]",False,3024.0,"[2313,711]","[2313.0,711.0]","[0.7648809523809523,0.23511904761904762]",True,True,"[true,true]",0.48726682653212555,1e-12,0.7800925925925926,0.5800812140515633,0.5800812140515633,0.7170073996240901,0.7170073996240901,0.7170073996240901
2,transfer,PCA16,public_coverage,logistic,logistic,True,True,True,False,2048,"[1541,507]",True,development_evaluation,2979,2,"[0,1]",False,2979.0,"[2231,748]","[2231.0,748.0]","[0.7489090298757972,0.25109097012420273]",True,True,"[true,true]",0.5032114136047389,1e-12,0.7653575025176234,0.5762987869040286,0.5762987869040286,0.7192489399492326,0.7192489399492326,0.7192489399492326
2,transfer,PCA16,public_coverage,logistic,logistic,True,True,True,False,2048,"[1541,507]",True,validation_person_weighted,3024,2,"[0,1]",True,351282.0,"[2313,711]","[267566.0,83716.0]","[0.7616843447714372,0.2383156552285628]",True,True,"[true,true]",0.49716378291038293,1e-12,0.7703298204861052,0.5681731647591959,0.5681731647591959,0.7060665503063326,0.7060665503063326,0.7060665503063326
2,transfer,PCA16,public_coverage,logistic,logistic,True,True,True,False,2048,"[1541,507]",True,development_evaluation_person_weighted,2979,2,"[0,1]",True,333421.0,"[2231,748]","[248778.0,84643.0]","[0.7461377657676032,0.2538622342323969]",True,True,"[true,true]",0.510561895685746,1e-12,0.7659175636807519,0.5743533730088983,0.5743533730088983,0.7098380840512213,0.7098380840512213,0.7098380840512213
2,transfer,PCA16,public_coverage,mlp,mlp,False,False,True,False,2048,"[1541,507]",True,validation,3024,2,"[0,1]",False,3024.0,"[2313,711]","[2313.0,711.0]","[0.7648809523809523,0.23511904761904762]",True,True,"[true,true]",0.48797781672505525,1e-12,0.7847222222222222,0.5870041099563831,0.5870041099563831,0.7157748383593497,0.7157746863414336,0.7157746863414336
2,transfer,PCA16,public_coverage,mlp,mlp,False,False,True,False,2048,"[1541,507]",True,development_evaluation,2979,2,"[0,1]",False,2979.0,"[2231,748]","[2231.0,748.0]","[0.7489090298757972,0.25109097012420273]",True,True,"[true,true]",0.49652023554245983,1e-12,0.7620006713662303,0.5727246360831932,0.5727246360831932,0.733884711539153,0.7338848613484756,0.7338848613484756
2,transfer,PCA16,public_coverage,mlp,mlp,False,False,True,False,2048,"[1541,507]",True,validation_person_weighted,3024,2,"[0,1]",True,351282.0,"[2313,711]","[267566.0,83716.0]","[0.7616843447714372,0.2383156552285628]",True,True,"[true,true]",0.5014728928941914,1e-12,0.7762396023707449,0.5724055147731367,0.5724055147731367,0.6978914738413233,0.6978913923218476,0.6978913923218476
2,transfer,PCA16,public_coverage,mlp,mlp,False,False,True,False,2048,"[1541,507]",True,development_evaluation_person_weighted,2979,2,"[0,1]",True,333421.0,"[2231,748]","[248778.0,84643.0]","[0.7461377657676032,0.2538622342323969]",True,True,"[true,true]",0.5037893499223469,1e-12,0.7586534741363021,0.5623534488518016,0.5623534488518016,0.7260192916130005,0.7260193194299356,0.7260193194299356
2,audit,PCA16,SEX,logistic,logistic,False,False,True,False,2941,"[1508,1433]",True,validation,3062,2,"[0,1]",False,3062.0,"[1611,1451]","[1611.0,1451.0]","[0.5261267145656434,0.47387328543435664]",True,True,"[true,true]",0.673129662158046,1e-12,0.5574787720444154,0.5541624368305255,0.5541624368305255,0.6004296786265684,0.6004296786265684,0.6004296786265684
2,audit,PCA16,SEX,logistic,logistic,False,False,True,False,2941,"[1508,1433]",True,development_evaluation,2979,2,"[0,1]",False,2979.0,"[1510,1469]","[1510.0,1469.0]","[0.5068815038603558,0.4931184961396442]",True,True,"[true,true]",0.6717099751096377,1e-12,0.5656260490097348,0.5647304784531533,0.5647304784531533,0.6130266117870877,0.6130266117870877,0.6130266117870877
2,audit,PCA16,SEX,logistic,logistic,False,False,True,False,2941,"[1508,1433]",True,validation_person_weighted,3062,2,"[0,1]",True,355685.0,"[1611,1451]","[185048.0,170637.0]","[0.5202580935378214,0.4797419064621786]",True,True,"[true,true]",0.6744357120778193,1e-12,0.5544597045138254,0.5500321833688575,0.5500321833688575,0.5942459359832335,0.5942459359832335,0.5942459359832335
2,audit,PCA16,SEX,logistic,logistic,False,False,True,False,2941,"[1508,1433]",True,development_evaluation_person_weighted,2979,2,"[0,1]",True,333421.0,"[1510,1469]","[174532.0,158889.0]","[0.5234583304590893,0.47654166954091076]",True,True,"[true,true]",0.6684155171958939,1e-12,0.5685904607088336,0.5633746344794298,0.5633746344794298,0.6178475822508345,0.6178475822508345,0.6178475822508345
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,validation,3062,2,"[0,1]",False,3062.0,"[1611,1451]","[1611.0,1451.0]","[0.5261267145656434,0.47387328543435664]",True,True,"[true,true]",0.6638693370871177,1e-12,0.5960156760287394,0.590682981107231,0.590682981107231,0.621996174645282,0.6219962815943627,0.6219962815943627
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,development_evaluation,2979,2,"[0,1]",False,2979.0,"[1510,1469]","[1510.0,1469.0]","[0.5068815038603558,0.4931184961396442]",True,True,"[true,true]",0.6614628320450248,1e-12,0.5934877475662974,0.5919921197011978,0.5919921197011978,0.6392488921147421,0.6392488921147422,0.6392488921147422
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,validation_person_weighted,3062,2,"[0,1]",True,355685.0,"[1611,1451]","[185048.0,170637.0]","[0.5202580935378214,0.4797419064621786]",True,True,"[true,true]",0.6691628889464084,1e-12,0.5934998664548687,0.5881445729404824,0.5881445729404824,0.6075121299926673,0.6075122458241811,0.6075122458241811
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,development_evaluation_person_weighted,2979,2,"[0,1]",True,333421.0,"[1510,1469]","[174532.0,158889.0]","[0.5234583304590893,0.47654166954091076]",True,True,"[true,true]",0.6632512413770913,1e-12,0.5912015140018175,0.5848866508342352,0.5848866508342352,0.6270781111865478,0.6270781111865478,0.6270781111865478
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,validation,3062,2,"[0,1]",False,3062.0,"[1611,1451]","[1611.0,1451.0]","[0.5261267145656434,0.47387328543435664]",True,True,"[true,true]",0.6649424866294151,1e-12,0.596995427824951,0.5927434620957486,0.5927434620957486,0.6260324329504128,0.6260324329504128,0.6260324329504128
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,development_evaluation,2979,2,"[0,1]",False,2979.0,"[1510,1469]","[1510.0,1469.0]","[0.5068815038603558,0.4931184961396442]",True,True,"[true,true]",0.6656533534805202,1e-12,0.5877811346089292,0.5866956843191972,0.5866956843191972,0.6304128591328966,0.6304128591328966,0.6304128591328966
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,validation_person_weighted,3062,2,"[0,1]",True,355685.0,"[1611,1451]","[185048.0,170637.0]","[0.5202580935378214,0.4797419064621786]",True,True,"[true,true]",0.668199496624725,1e-12,0.5912028901977874,0.5867544328326671,0.5867544328326671,0.6152662128131876,0.6152662128131876,0.6152662128131876
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,development_evaluation_person_weighted,2979,2,"[0,1]",True,333421.0,"[1510,1469]","[174532.0,158889.0]","[0.5234583304590893,0.47654166954091076]",True,True,"[true,true]",0.6673202959601429,1e-12,0.5829986713494351,0.5784139794660107,0.5784139794660107,0.6199960563119862,0.6199960563119862,0.6199960563119862
2,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,2941,"[1508,1433]",True,validation,3062,2,"[0,1]",False,3062.0,"[1611,1451]","[1611.0,1451.0]","[0.5261267145656434,0.47387328543435664]",True,True,"[true,true]",0.6919919086510192,1e-12,0.5842586544741999,0.5822819169210984,0.5822819169210984,0.619278598505023,0.619278598505023,0.619278598505023
2,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,2941,"[1508,1433]",True,development_evaluation,2979,2,"[0,1]",False,2979.0,"[1510,1469]","[1510.0,1469.0]","[0.5068815038603558,0.4931184961396442]",True,True,"[true,true]",0.6972072764981018,1e-12,0.5753608593487748,0.5748414247652365,0.5748414247652365,0.6130478002335238,0.6130478002335238,0.6130478002335238
2,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,2941,"[1508,1433]",True,validation_person_weighted,3062,2,"[0,1]",True,355685.0,"[1611,1451]","[185048.0,170637.0]","[0.5202580935378214,0.4797419064621786]",True,True,"[true,true]",0.6988424613703494,1e-12,0.5761361879190857,0.5741923867504322,0.5741923867504322,0.6090489650992531,0.6090489650992531,0.6090489650992531
2,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,2941,"[1508,1433]",True,development_evaluation_person_weighted,2979,2,"[0,1]",True,333421.0,"[1510,1469]","[174532.0,158889.0]","[0.5234583304590893,0.47654166954091076]",True,True,"[true,true]",0.7042417321485852,1e-12,0.5701950387048206,0.5685397852407141,0.5685397852407141,0.6011107577781125,0.6011107577781125,0.6011107577781125
2,audit,PCA16,SEX,hist_gb_5,histgb,False,False,True,False,2941,"[1508,1433]",True,validation,3062,2,"[0,1]",False,3062.0,"[1611,1451]","[1611.0,1451.0]","[0.5261267145656434,0.47387328543435664]",True,True,"[true,true]",0.6917591816935965,1e-12,0.5809928151534944,0.5791098071879194,0.5791098071879194,0.6155244718747447,0.6155244718747446,0.6155244718747446
2,audit,PCA16,SEX,hist_gb_5,histgb,False,False,True,False,2941,"[1508,1433]",True,development_evaluation,2979,2,"[0,1]",False,2979.0,"[1510,1469]","[1510.0,1469.0]","[0.5068815038603558,0.4931184961396442]",True,True,"[true,true]",0.6947553165608228,1e-12,0.5871097683786506,0.5866156641225504,0.5866156641225504,0.6143249676538078,0.6143249676538078,0.6143249676538078
2,audit,PCA16,SEX,hist_gb_5,histgb,False,False,True,False,2941,"[1508,1433]",True,validation_person_weighted,3062,2,"[0,1]",True,355685.0,"[1611,1451]","[185048.0,170637.0]","[0.5202580935378214,0.4797419064621786]",True,True,"[true,true]",0.6955288307646064,1e-12,0.5752280810267512,0.5733194120245946,0.5733194120245946,0.6083819328352026,0.6083819328352027,0.6083819328352027
2,audit,PCA16,SEX,hist_gb_5,histgb,False,False,True,False,2941,"[1508,1433]",True,development_evaluation_person_weighted,2979,2,"[0,1]",True,333421.0,"[1510,1469]","[174532.0,158889.0]","[0.5234583304590893,0.47654166954091076]",True,True,"[true,true]",0.7039621068739389,1e-12,0.5754796488523518,0.5736205696478958,0.5736205696478958,0.5998102246219696,0.5998102246219695,0.5998102246219695
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,3062,9,"[0,1,2,3,4,5,6,7,8]",False,3062.0,"[1747,158,25,0,11,496,9,454,162]","[1747.0,158.0,25.0,0.0,11.0,496.0,9.0,454.0,162.0]","[0.5705421293272371,0.051600261267145654,0.008164598301763554,0.0,0.0035924232527759633,0.1619856303069889,0.002939255388634879,0.14826910516002612,0.052906596995427824]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2094177140459217,1e-12,0.5963422599608099,,0.1620828030455425,,,0.6295845280102297
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation,2979,9,"[0,1,2,3,4,5,6,7,8]",False,2979.0,"[1723,139,20,1,9,479,6,430,172]","[1723.0,139.0,20.0,1.0,9.0,479.0,6.0,430.0,172.0]","[0.5783820073850285,0.04665995300436388,0.00671366230278617,0.0003356831151393085,0.0030211480362537764,0.16079221215172876,0.002014098690835851,0.14434373950990265,0.057737495803961064]",True,True,"[true,true,true,true,true,true,true,true,true]",1.199582809903935,1e-12,0.5988586774085264,0.14124176619329784,0.14124176619329784,0.6216240972808896,0.6216240972808896,0.6216240972808896
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation_person_weighted,3062,9,"[0,1,2,3,4,5,6,7,8]",True,355685.0,"[1747,158,25,0,11,496,9,454,162]","[204106.0,18737.0,2592.0,0.0,1555.0,53396.0,831.0,55680.0,18788.0]","[0.5738392116620044,0.05267863418474212,0.007287346950250924,0.0,0.004371845874861184,0.15012159635632652,0.0023363369273373914,0.15654300856094577,0.052822019483531775]",False,False,"[true,true,true,false,true,true,true,true,true]",1.218368996389704,1e-12,0.5974893515329576,,0.16395378179197628,,,0.6085536177870725
2,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation_person_weighted,2979,9,"[0,1,2,3,4,5,6,7,8]",True,333421.0,"[1723,139,20,1,9,479,6,430,172]","[191893.0,17857.0,1978.0,79.0,811.0,50812.0,639.0,50846.0,18506.0]","[0.575527636231671,0.05355691453147822,0.005932439768340927,0.00023693768538874275,0.002432360289243929,0.15239591987307338,0.001916495961562109,0.15249789305412675,0.055503402605114854]",True,True,"[true,true,true,true,true,true,true,true,true]",1.193068001502937,1e-12,0.5984865980247195,0.14423962135639273,0.14423962135639273,0.6262043300675277,0.6262043300675277,0.6262043300675277
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,3062,9,"[0,1,2,3,4,5,6,7,8]",False,3062.0,"[1747,158,25,0,11,496,9,454,162]","[1747.0,158.0,25.0,0.0,11.0,496.0,9.0,454.0,162.0]","[0.5705421293272371,0.051600261267145654,0.008164598301763554,0.0,0.0035924232527759633,0.1619856303069889,0.002939255388634879,0.14826910516002612,0.052906596995427824]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2013807442364717,1e-12,0.5937295885042456,,0.1610328920661734,,,0.6449705167942796
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation,2979,9,"[0,1,2,3,4,5,6,7,8]",False,2979.0,"[1723,139,20,1,9,479,6,430,172]","[1723.0,139.0,20.0,1.0,9.0,479.0,6.0,430.0,172.0]","[0.5783820073850285,0.04665995300436388,0.00671366230278617,0.0003356831151393085,0.0030211480362537764,0.16079221215172876,0.002014098690835851,0.14434373950990265,0.057737495803961064]",True,True,"[true,true,true,true,true,true,true,true,true]",1.1930837112073807,1e-12,0.594159113796576,0.1386994825344363,0.1386994825344363,0.5830550541078956,0.5830550541078956,0.5830550541078956
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation_person_weighted,3062,9,"[0,1,2,3,4,5,6,7,8]",True,355685.0,"[1747,158,25,0,11,496,9,454,162]","[204106.0,18737.0,2592.0,0.0,1555.0,53396.0,831.0,55680.0,18788.0]","[0.5738392116620044,0.05267863418474212,0.007287346950250924,0.0,0.004371845874861184,0.15012159635632652,0.0023363369273373914,0.15654300856094577,0.052822019483531775]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2083707108763235,1e-12,0.5953076458101972,,0.1634285038080397,,,0.6444493617626392
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation_person_weighted,2979,9,"[0,1,2,3,4,5,6,7,8]",True,333421.0,"[1723,139,20,1,9,479,6,430,172]","[191893.0,17857.0,1978.0,79.0,811.0,50812.0,639.0,50846.0,18506.0]","[0.575527636231671,0.05355691453147822,0.005932439768340927,0.00023693768538874275,0.002432360289243929,0.15239591987307338,0.001916495961562109,0.15249789305412675,0.055503402605114854]",True,True,"[true,true,true,true,true,true,true,true,true]",1.19516841622426,1e-12,0.5933699437048057,0.14089347446264672,0.14089347446264672,0.5816993622453369,0.5816993622453369,0.5816993622453369
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,3062,9,"[0,1,2,3,4,5,6,7,8]",False,3062.0,"[1747,158,25,0,11,496,9,454,162]","[1747.0,158.0,25.0,0.0,11.0,496.0,9.0,454.0,162.0]","[0.5705421293272371,0.051600261267145654,0.008164598301763554,0.0,0.0035924232527759633,0.1619856303069889,0.002939255388634879,0.14826910516002612,0.052906596995427824]",False,False,"[true,true,true,false,true,true,true,true,true]",1.201266772122219,1e-12,0.5927498367080339,,0.16036405150765368,,,0.6441847638004825
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation,2979,9,"[0,1,2,3,4,5,6,7,8]",False,2979.0,"[1723,139,20,1,9,479,6,430,172]","[1723.0,139.0,20.0,1.0,9.0,479.0,6.0,430.0,172.0]","[0.5783820073850285,0.04665995300436388,0.00671366230278617,0.0003356831151393085,0.0030211480362537764,0.16079221215172876,0.002014098690835851,0.14434373950990265,0.057737495803961064]",True,True,"[true,true,true,true,true,true,true,true,true]",1.1909808341148056,1e-12,0.5981873111782477,0.13956150476597545,0.13956150476597545,0.5691032434672103,0.5691032434672103,0.5691032434672103
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation_person_weighted,3062,9,"[0,1,2,3,4,5,6,7,8]",True,355685.0,"[1747,158,25,0,11,496,9,454,162]","[204106.0,18737.0,2592.0,0.0,1555.0,53396.0,831.0,55680.0,18788.0]","[0.5738392116620044,0.05267863418474212,0.007287346950250924,0.0,0.004371845874861184,0.15012159635632652,0.0023363369273373914,0.15654300856094577,0.052822019483531775]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2094699142950707,1e-12,0.5891954960147321,,0.16154749520914544,,,0.6464635692421066
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation_person_weighted,2979,9,"[0,1,2,3,4,5,6,7,8]",True,333421.0,"[1723,139,20,1,9,479,6,430,172]","[191893.0,17857.0,1978.0,79.0,811.0,50812.0,639.0,50846.0,18506.0]","[0.575527636231671,0.05355691453147822,0.005932439768340927,0.00023693768538874275,0.002432360289243929,0.15239591987307338,0.001916495961562109,0.15249789305412675,0.055503402605114854]",True,True,"[true,true,true,true,true,true,true,true,true]",1.1893131235193672,1e-12,0.5949445295887181,0.1401838147630945,0.1401838147630945,0.5760144977080334,0.5760144977080334,0.5760144977080334
2,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,3062,9,"[0,1,2,3,4,5,6,7,8]",False,3062.0,"[1747,158,25,0,11,496,9,454,162]","[1747.0,158.0,25.0,0.0,11.0,496.0,9.0,454.0,162.0]","[0.5705421293272371,0.051600261267145654,0.008164598301763554,0.0,0.0035924232527759633,0.1619856303069889,0.002939255388634879,0.14826910516002612,0.052906596995427824]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4540744752521164,1e-12,0.5359242325277597,,0.1669412964663664,,,0.5790492351145283
2,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation,2979,9,"[0,1,2,3,4,5,6,7,8]",False,2979.0,"[1723,139,20,1,9,479,6,430,172]","[1723.0,139.0,20.0,1.0,9.0,479.0,6.0,430.0,172.0]","[0.5783820073850285,0.04665995300436388,0.00671366230278617,0.0003356831151393085,0.0030211480362537764,0.16079221215172876,0.002014098690835851,0.14434373950990265,0.057737495803961064]",True,True,"[true,true,true,true,true,true,true,true,true]",1.4145138710513625,1e-12,0.5438066465256798,0.14849671680516704,0.14849671680516704,0.6005237726341566,0.6005237726341566,0.6005237726341566
2,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation_person_weighted,3062,9,"[0,1,2,3,4,5,6,7,8]",True,355685.0,"[1747,158,25,0,11,496,9,454,162]","[204106.0,18737.0,2592.0,0.0,1555.0,53396.0,831.0,55680.0,18788.0]","[0.5738392116620044,0.05267863418474212,0.007287346950250924,0.0,0.004371845874861184,0.15012159635632652,0.0023363369273373914,0.15654300856094577,0.052822019483531775]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4509628951455324,1e-12,0.5347484431449175,,0.16982800336595505,,,0.5938785052258735
2,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation_person_weighted,2979,9,"[0,1,2,3,4,5,6,7,8]",True,333421.0,"[1723,139,20,1,9,479,6,430,172]","[191893.0,17857.0,1978.0,79.0,811.0,50812.0,639.0,50846.0,18506.0]","[0.575527636231671,0.05355691453147822,0.005932439768340927,0.00023693768538874275,0.002432360289243929,0.15239591987307338,0.001916495961562109,0.15249789305412675,0.055503402605114854]",True,True,"[true,true,true,true,true,true,true,true,true]",1.4095892552341789,1e-12,0.541579564574517,0.15107702271008602,0.15107702271008602,0.6018733027232477,0.6018733027232477,0.6018733027232477
2,audit,PCA16,RAC1P,hist_gb_5,histgb,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,3062,9,"[0,1,2,3,4,5,6,7,8]",False,3062.0,"[1747,158,25,0,11,496,9,454,162]","[1747.0,158.0,25.0,0.0,11.0,496.0,9.0,454.0,162.0]","[0.5705421293272371,0.051600261267145654,0.008164598301763554,0.0,0.0035924232527759633,0.1619856303069889,0.002939255388634879,0.14826910516002612,0.052906596995427824]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4425681885303732,1e-12,0.5378837361201829,,0.16485758033457587,,,0.5849035346771186
2,audit,PCA16,RAC1P,hist_gb_5,histgb,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation,2979,9,"[0,1,2,3,4,5,6,7,8]",False,2979.0,"[1723,139,20,1,9,479,6,430,172]","[1723.0,139.0,20.0,1.0,9.0,479.0,6.0,430.0,172.0]","[0.5783820073850285,0.04665995300436388,0.00671366230278617,0.0003356831151393085,0.0030211480362537764,0.16079221215172876,0.002014098690835851,0.14434373950990265,0.057737495803961064]",True,True,"[true,true,true,true,true,true,true,true,true]",1.406299513749495,1e-12,0.5505203088284659,0.14779993969400235,0.14779993969400235,0.5929252773679515,0.5929252773679515,0.5929252773679515
2,audit,PCA16,RAC1P,hist_gb_5,histgb,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation_person_weighted,3062,9,"[0,1,2,3,4,5,6,7,8]",True,355685.0,"[1747,158,25,0,11,496,9,454,162]","[204106.0,18737.0,2592.0,0.0,1555.0,53396.0,831.0,55680.0,18788.0]","[0.5738392116620044,0.05267863418474212,0.007287346950250924,0.0,0.004371845874861184,0.15012159635632652,0.0023363369273373914,0.15654300856094577,0.052822019483531775]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4406938347367915,1e-12,0.5361626157976862,,0.16689106544897547,,,0.5977734717639506
2,audit,PCA16,RAC1P,hist_gb_5,histgb,False,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,development_evaluation_person_weighted,2979,9,"[0,1,2,3,4,5,6,7,8]",True,333421.0,"[1723,139,20,1,9,479,6,430,172]","[191893.0,17857.0,1978.0,79.0,811.0,50812.0,639.0,50846.0,18506.0]","[0.575527636231671,0.05355691453147822,0.005932439768340927,0.00023693768538874275,0.002432360289243929,0.15239591987307338,0.001916495961562109,0.15249789305412675,0.055503402605114854]",True,True,"[true,true,true,true,true,true,true,true,true]",1.4010699026285431,1e-12,0.550808137459848,0.14923622275512466,0.14923622275512466,0.5941126738230461,0.5941126738230461,0.5941126738230461
