left,right,comparison_family,weight,endpoint,estimate,bootstrap_se,critical_value,adjusted_low,adjusted_high,unadjusted_low,unadjusted_high,degenerate,significantly_better,significantly_worse
spectral_riv16_L1,J,repair_vs_J,unweighted,recovery/A/RAC1P,0.03168442608740296,0.005383782282830735,2.559812139179289,0.017902954845114463,0.04546589732969146,0.021828079702078014,0.04238784066484951,False,False,True
spectral_riv16_L1,J,repair_vs_J,unweighted,recovery/AB/RAC1P,0.029619679768707385,0.00526480219092746,2.559812139179289,0.016142775209993555,0.043096584327421215,0.019625780121852173,0.03970507520786851,False,False,True
spectral_riv16_L1,J,repair_vs_J,person_weighted,utility/same_residence,-0.007092384969040503,0.0032786314646334985,2.5443748911816018,-0.015434452545091938,0.0012496826070109305,-0.013836447608536105,-0.0008880321415694333,False,False,False
spectral_riv16_L1,J,repair_vs_J,person_weighted,recovery/A/SEX,0.01746025353374525,0.0033617164531397916,2.5443748911816018,0.008906786599104294,0.02601372046838621,0.010933116578994343,0.024166553281386442,False,False,True
spectral_riv16_L1,J,repair_vs_J,person_weighted,recovery/AB/SEX,0.012052336968496724,0.0031696971282079906,2.5443748911816018,0.003987439182833882,0.020117234754159566,0.005734623289690553,0.018239973847704694,False,False,True
spectral_riv16_L1,J,repair_vs_J,person_weighted,recovery/A/RAC1P,0.030741990747602088,0.00601186616658744,2.5443748911816018,0.015445549424192816,0.04603843207101136,0.01901319022378743,0.042657036356828035,False,False,True
spectral_riv16_L1,J,repair_vs_J,person_weighted,recovery/AB/RAC1P,0.025628693879286086,0.006208096824889082,2.5443748911816018,0.009832968196014081,0.04142441956255809,0.013602268644777541,0.037742348748148934,False,False,True
spectral_riv16_L2,spectral_nlr16_L2,repair_vs_defective,unweighted,utility/same_residence,0.0005166675986816305,0.000957792710170866,2.5206426388284564,-0.00189758554573412,0.002930920743097381,-0.0014084015955141858,0.0024214188612109496,False,False,False
spectral_riv16_L2,spectral_nlr16_L2,repair_vs_defective,unweighted,recovery/A/SEX,-0.002079903361020559,0.0012704484244886085,2.5206426388284564,-0.00528224983021898,0.001122443108177862,-0.004630418362188965,0.0003796936619336986,False,False,False
spectral_riv16_L2,spectral_nlr16_L2,repair_vs_defective,unweighted,recovery/AB/SEX,0.002679904996779836,0.0014205128597082088,2.5206426388284564,-0.0009007002864048204,0.006260510279964493,-3.0793105658943944e-05,0.0055550541115954085,False,False,False
spectral_riv16_L2,spectral_nlr16_L2,repair_vs_defective,unweighted,recovery/A/RAC1P,0.009904108210744056,0.002366641903171512,2.5206426388284564,0.003938649718771815,0.015869566702716296,0.005145791449474622,0.014297029502668899,False,False,True
spectral_riv16_L2,spectral_nlr16_L2,repair_vs_defective,unweighted,recovery/AB/RAC1P,0.004539858328960718,0.0018999346971058624,2.5206426388284564,-0.0002491980795539476,0.009328914737475383,0.0007765888693094376,0.008222073208916499,False,False,False
spectral_riv16_L2,spectral_nlr16_L2,repair_vs_defective,person_weighted,utility/same_residence,0.0004910361359916996,0.0010865164357650098,2.604837358609767,-0.0023391624666325274,0.0033212347386159264,-0.0016260587173672959,0.0025881626987721497,False,False,False
spectral_riv16_L2,spectral_nlr16_L2,repair_vs_defective,person_weighted,recovery/A/SEX,-0.0030127412002355727,0.001498343604196428,2.604837358609767,-0.006915682596480434,0.0008902001960092889,-0.005848106035035192,-1.2789773445450363e-05,False,False,False
spectral_riv16_L2,spectral_nlr16_L2,repair_vs_defective,person_weighted,recovery/AB/SEX,0.0021070673771499035,0.0017382830971978507,2.604837358609767,-0.0024208773742709507,0.006635012128570757,-0.0014127712682212052,0.005519506202955299,False,False,False
