seed,condition,weight,endpoint,recovery_budget_120,recovery_budget_360,catchup_gain
1,dax16_L2_b100_r2,person_weighted,AB/RAC1P,0.036464368139082826,0.036464368139082826,0.0
1,dax16_C1_b030_r1,unweighted,A/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_C1_b030_r1,unweighted,AB/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_C1_b030_r1,unweighted,A/RAC1P,0.05482150024377952,0.05482150024377952,0.0
1,dax16_C1_b030_r1,unweighted,AB/RAC1P,0.07593347454068988,0.07593347454068988,0.0
1,dax16_C1_b030_r1,person_weighted,A/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_C1_b030_r1,person_weighted,AB/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_C1_b030_r1,person_weighted,A/RAC1P,0.043505957392827144,0.043505957392827144,0.0
1,dax16_C1_b030_r1,person_weighted,AB/RAC1P,0.06179254387500932,0.06179254387500932,0.0
1,dax16_C1_b030_r2,unweighted,A/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_C1_b030_r2,unweighted,AB/SEX,0.03634842578806219,0.03634842578806219,0.0
1,dax16_C1_b030_r2,unweighted,A/RAC1P,0.05482150024377952,0.05482150024377952,0.0
1,dax16_C1_b030_r2,unweighted,AB/RAC1P,0.07593347454068988,0.07593347454068988,0.0
1,dax16_C1_b030_r2,person_weighted,A/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_C1_b030_r2,person_weighted,AB/SEX,0.02970061881184327,0.02970061881184327,0.0
1,dax16_C1_b030_r2,person_weighted,A/RAC1P,0.043505957392827144,0.043505957392827144,0.0
1,dax16_C1_b030_r2,person_weighted,AB/RAC1P,0.06179254387500932,0.06179254387500932,0.0
1,dax16_C1_b100_r1,unweighted,A/SEX,0.025769696887400828,0.025769696887400828,0.0
1,dax16_C1_b100_r1,unweighted,AB/SEX,0.03129523902941056,0.03129523902941056,0.0
1,dax16_C1_b100_r1,unweighted,A/RAC1P,0.029309324388931524,0.029309324388931524,0.0
1,dax16_C1_b100_r1,unweighted,AB/RAC1P,0.04363353719104013,0.04363353719104013,0.0
1,dax16_C1_b100_r1,person_weighted,A/SEX,0.017033349328372638,0.017033349328372638,0.0
1,dax16_C1_b100_r1,person_weighted,AB/SEX,0.023210234541573893,0.023210234541573893,0.0
1,dax16_C1_b100_r1,person_weighted,A/RAC1P,0.02420428826958343,0.02420428826958343,0.0
1,dax16_C1_b100_r1,person_weighted,AB/RAC1P,0.03348643828964093,0.03348643828964093,0.0
1,dax16_C1_b100_r2,unweighted,A/SEX,0.017838276154062083,0.017838276154062083,0.0
1,dax16_C1_b100_r2,unweighted,AB/SEX,0.027886340773517926,0.027886340773517926,0.0
1,dax16_C1_b100_r2,unweighted,A/RAC1P,0.028134083567222135,0.028134083567222135,0.0
1,dax16_C1_b100_r2,unweighted,AB/RAC1P,0.041890807948825604,0.041890807948825604,0.0
1,dax16_C1_b100_r2,person_weighted,A/SEX,0.013036217464304611,0.013036217464304611,0.0
1,dax16_C1_b100_r2,person_weighted,AB/SEX,0.02097015823254933,0.02097015823254933,0.0
1,dax16_C1_b100_r2,person_weighted,A/RAC1P,0.022203697334796768,0.022203697334796768,0.0
1,dax16_C1_b100_r2,person_weighted,AB/RAC1P,0.031718087136306305,0.031718087136306305,0.0
1,leace_dax16_none,unweighted,A/SEX,0.0059573795625526005,0.0059573795625526005,0.0
1,leace_dax16_none,unweighted,AB/SEX,0.00827050903670501,0.00827050903670501,0.0
1,leace_dax16_none,unweighted,A/RAC1P,0.02781887624432544,0.02781887624432544,0.0
1,leace_dax16_none,unweighted,AB/RAC1P,0.038338242353173735,0.038338242353173735,0.0
1,leace_dax16_none,person_weighted,A/SEX,0.0031221282819203777,0.0031221282819203777,0.0
1,leace_dax16_none,person_weighted,AB/SEX,0.008785234995583702,0.008785234995583702,0.0
1,leace_dax16_none,person_weighted,A/RAC1P,0.022929638754773274,0.022929638754773274,0.0
1,leace_dax16_none,person_weighted,AB/RAC1P,0.03144757791396202,0.03144757791396202,0.0
1,splince_dax16_none,unweighted,A/SEX,0.0045957175073598755,0.0045957175073598755,0.0
1,splince_dax16_none,unweighted,AB/SEX,0.007230594571395521,0.007230594571395521,0.0
1,splince_dax16_none,unweighted,A/RAC1P,0.030448375014816342,0.030448375014816342,0.0
1,splince_dax16_none,unweighted,AB/RAC1P,0.03691030675831475,0.03691030675831475,0.0
1,splince_dax16_none,person_weighted,A/SEX,0.0017421285400012199,0.0017421285400012199,0.0
1,splince_dax16_none,person_weighted,AB/SEX,0.007518158765343119,0.007518158765343119,0.0
1,splince_dax16_none,person_weighted,A/RAC1P,0.030220623888201015,0.030220623888201015,0.0
1,splince_dax16_none,person_weighted,AB/RAC1P,0.03213263507916886,0.03213263507916886,0.0
1,leace_dax8_none,unweighted,A/SEX,0.0003522245909788335,0.00014049162681362137,-0.00021173296416521215
1,leace_dax8_none,unweighted,AB/SEX,0.008908354131206497,0.008908354131206497,0.0
1,leace_dax8_none,unweighted,A/RAC1P,0.012884959931280582,0.012884959931280582,0.0
1,leace_dax8_none,unweighted,AB/RAC1P,0.019968788004933513,0.019968788004933513,0.0
1,leace_dax8_none,person_weighted,A/SEX,0.00024299846765818423,-0.00047129449720539895,-0.0007142929648635832
1,leace_dax8_none,person_weighted,AB/SEX,0.008751470257618688,0.008751470257618688,0.0
1,leace_dax8_none,person_weighted,A/RAC1P,0.010204837522271193,0.010204837522271193,0.0
1,leace_dax8_none,person_weighted,AB/RAC1P,0.014227124669384805,0.014227124669384805,0.0
2,H,unweighted,A/SEX,0.0005916172949392839,0.0002698395427458422,-0.00032177775219344174
2,H,unweighted,AB/SEX,0.004686139377440113,0.004686139377440113,0.0
2,H,unweighted,A/RAC1P,0.018001217218070353,0.018001217218070353,0.0
2,H,unweighted,AB/RAC1P,0.02757384443378208,0.02757384443378208,0.0
2,H,person_weighted,A/SEX,0.0010068156925377991,0.0006861825570066982,-0.00032063313553110095
2,H,person_weighted,AB/SEX,0.004685612057510058,0.004685612057510058,0.0
2,H,person_weighted,A/RAC1P,0.017469110017581002,0.017469110017581002,0.0
2,H,person_weighted,AB/RAC1P,0.02474657771653188,0.02474657771653188,0.0
2,E,unweighted,A/SEX,0.01690109245773952,0.01690109245773952,0.0
2,E,unweighted,AB/SEX,0.01944075845745108,0.01944075845745108,0.0
2,E,unweighted,A/RAC1P,0.048739938475548916,0.048739938475548916,0.0
2,E,unweighted,AB/RAC1P,0.048739938475548916,0.048739938475548916,0.0
2,E,person_weighted,A/SEX,0.01561253733347212,0.01561253733347212,0.0
2,E,person_weighted,AB/SEX,0.01849872142149911,0.01849872142149911,0.0
2,E,person_weighted,A/RAC1P,0.04960189254383507,0.04960189254383507,0.0
2,E,person_weighted,AB/RAC1P,0.04960189254383507,0.04960189254383507,0.0
2,A0,unweighted,A/SEX,0.025278706894940495,0.025278706894940495,0.0
2,A0,unweighted,AB/SEX,0.025278706894940495,0.025278706894940495,0.0
2,A0,unweighted,A/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,A0,unweighted,AB/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,A0,person_weighted,A/SEX,0.021539641690258904,0.021539641690258904,0.0
2,A0,person_weighted,AB/SEX,0.021539641690258904,0.021539641690258904,0.0
2,A0,person_weighted,A/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,A0,person_weighted,AB/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,L025,unweighted,A/SEX,0.005295990954610086,0.005295990954610086,0.0
2,L025,unweighted,AB/SEX,0.006637353639369237,0.006637353639369237,0.0
2,L025,unweighted,A/RAC1P,0.013328269444663254,0.013328269444663254,0.0
2,L025,unweighted,AB/RAC1P,0.03630536994286171,0.03630536994286171,0.0
2,L025,person_weighted,A/SEX,0.006148241385385944,0.006148241385385944,0.0
2,L025,person_weighted,AB/SEX,0.012749019245421489,0.012749019245421489,0.0
2,L025,person_weighted,A/RAC1P,0.0161128080176971,0.0161128080176971,0.0
2,L025,person_weighted,AB/RAC1P,0.037450123833062676,0.037450123833062676,0.0
2,L20,unweighted,A/SEX,0.006557711361928953,0.006557711361928953,0.0
2,L20,unweighted,AB/SEX,0.008842496287952306,0.008842496287952306,0.0
2,L20,unweighted,A/RAC1P,0.012864045751631137,0.012864045751631137,0.0
2,L20,unweighted,AB/RAC1P,0.02757384443378208,0.02757384443378208,0.0
2,L20,person_weighted,A/SEX,0.009852277233283635,0.009852277233283635,0.0
2,L20,person_weighted,AB/SEX,0.011286125078162956,0.011286125078162956,0.0
2,L20,person_weighted,A/RAC1P,0.015711462567293832,0.015711462567293832,0.0
2,L20,person_weighted,AB/RAC1P,0.02474657771653188,0.02474657771653188,0.0
2,J,unweighted,A/SEX,-0.004373956591999573,-0.004373956591999573,0.0
2,J,unweighted,AB/SEX,0.011388733550401708,0.011388733550401708,0.0
2,J,unweighted,A/RAC1P,0.017534620666736167,0.017534620666736167,0.0
2,J,unweighted,AB/RAC1P,0.02757384443378208,0.02757384443378208,0.0
2,J,person_weighted,A/SEX,-0.003134300310852489,-0.003134300310852489,0.0
2,J,person_weighted,AB/SEX,0.008728052975866873,0.008728052975866873,0.0
2,J,person_weighted,A/RAC1P,0.017558165653916324,0.017558165653916324,0.0
2,J,person_weighted,AB/RAC1P,0.02474657771653188,0.02474657771653188,0.0
2,spectral_S0,unweighted,A/SEX,0.03312485457808512,0.03312485457808512,0.0
2,spectral_S0,unweighted,AB/SEX,0.03312485457808512,0.03312485457808512,0.0
2,spectral_S0,unweighted,A/RAC1P,0.0842766847675549,0.0842766847675549,0.0
2,spectral_S0,unweighted,AB/RAC1P,0.0842766847675549,0.0842766847675549,0.0
2,spectral_S0,person_weighted,A/SEX,0.03014737594318906,0.03014737594318906,0.0
2,spectral_S0,person_weighted,AB/SEX,0.03014737594318906,0.03014737594318906,0.0
2,spectral_S0,person_weighted,A/RAC1P,0.08986534340391628,0.08986534340391628,0.0
2,spectral_S0,person_weighted,AB/RAC1P,0.08986534340391628,0.08986534340391628,0.0
2,spectral_M025,unweighted,A/SEX,0.02215659593030672,0.02215659593030672,0.0
2,spectral_M025,unweighted,AB/SEX,0.02845517692372812,0.02845517692372812,0.0
2,spectral_M025,unweighted,A/RAC1P,0.06362253163395049,0.06362253163395049,0.0
2,spectral_M025,unweighted,AB/RAC1P,0.07464653864349824,0.07464653864349824,0.0
2,spectral_M025,person_weighted,A/SEX,0.018330055747873275,0.018330055747873275,0.0
2,spectral_M025,person_weighted,AB/SEX,0.02575224157328948,0.02575224157328948,0.0
2,spectral_M025,person_weighted,A/RAC1P,0.06835631008747933,0.06835631008747933,0.0
2,spectral_M025,person_weighted,AB/RAC1P,0.07840221288885796,0.07840221288885796,0.0
2,spectral_M1,unweighted,A/SEX,0.025070310448252586,0.025070310448252586,0.0
2,spectral_M1,unweighted,AB/SEX,0.025024642589512425,0.025024642589512425,0.0
2,spectral_M1,unweighted,A/RAC1P,0.06535914299105383,0.06535914299105383,0.0
2,spectral_M1,unweighted,AB/RAC1P,0.06924355473283073,0.06924355473283073,0.0
2,spectral_M1,person_weighted,A/SEX,0.020352998255576793,0.020352998255576793,0.0
2,spectral_M1,person_weighted,AB/SEX,0.022560745789764303,0.022560745789764303,0.0
2,spectral_M1,person_weighted,A/RAC1P,0.07420523798999801,0.07420523798999801,0.0
2,spectral_M1,person_weighted,AB/RAC1P,0.07286606658796191,0.07286606658796191,0.0
2,spectral_L025,unweighted,A/SEX,0.02403838187952212,0.02403838187952212,0.0
2,spectral_L025,unweighted,AB/SEX,0.02817828426962965,0.02817828426962965,0.0
2,spectral_L025,unweighted,A/RAC1P,0.07316562307012942,0.07316562307012942,0.0
2,spectral_L025,unweighted,AB/RAC1P,0.07689620129666319,0.07689620129666319,0.0
2,spectral_L025,person_weighted,A/SEX,0.021101301390327842,0.021101301390327842,0.0
2,spectral_L025,person_weighted,AB/SEX,0.02639473715190721,0.02639473715190721,0.0
2,spectral_L025,person_weighted,A/RAC1P,0.0776068532990204,0.0776068532990204,0.0
2,spectral_L025,person_weighted,AB/RAC1P,0.08054646487256534,0.08054646487256534,0.0
2,spectral_L1,unweighted,A/SEX,0.017243706827341332,0.017243706827341332,0.0
2,spectral_L1,unweighted,AB/SEX,0.021933896134994968,0.021933896134994968,0.0
2,spectral_L1,unweighted,A/RAC1P,0.05319913883720395,0.05319913883720395,0.0
2,spectral_L1,unweighted,AB/RAC1P,0.07357029228253009,0.07357029228253009,0.0
2,spectral_L1,person_weighted,A/SEX,0.014848710344419702,0.014848710344419702,0.0
2,spectral_L1,person_weighted,AB/SEX,0.01964655506835644,0.01964655506835644,0.0
2,spectral_L1,person_weighted,A/RAC1P,0.05679641709120453,0.05679641709120453,0.0
2,spectral_L1,person_weighted,AB/RAC1P,0.07591602070481351,0.07591602070481351,0.0
2,spectral_C025,unweighted,A/SEX,0.021202245665302044,0.021202245665302044,0.0
2,spectral_C025,unweighted,AB/SEX,0.027908431219806684,0.027908431219806684,0.0
2,spectral_C025,unweighted,A/RAC1P,0.0662678860090613,0.0662678860090613,0.0
2,spectral_C025,unweighted,AB/RAC1P,0.07610925953621739,0.07610925953621739,0.0
2,spectral_C025,person_weighted,A/SEX,0.020150585444969726,0.020150585444969726,0.0
2,spectral_C025,person_weighted,AB/SEX,0.025035314954295673,0.025035314954295673,0.0
2,spectral_C025,person_weighted,A/RAC1P,0.0701476746776275,0.0701476746776275,0.0
2,spectral_C025,person_weighted,AB/RAC1P,0.0785097215393864,0.0785097215393864,0.0
2,spectral_C1,unweighted,A/SEX,0.015773117502035694,0.015773117502035694,0.0
2,spectral_C1,unweighted,AB/SEX,0.015773117502035694,0.015773117502035694,0.0
2,spectral_C1,unweighted,A/RAC1P,0.04482539731581481,0.04482539731581481,0.0
2,spectral_C1,unweighted,AB/RAC1P,0.05624669765686252,0.05624669765686252,0.0
2,spectral_C1,person_weighted,A/SEX,0.012825585203040446,0.012825585203040446,0.0
2,spectral_C1,person_weighted,AB/SEX,0.012825585203040446,0.012825585203040446,0.0
2,spectral_C1,person_weighted,A/RAC1P,0.04890007861194379,0.04890007861194379,0.0
2,spectral_C1,person_weighted,AB/RAC1P,0.0598155456121523,0.0598155456121523,0.0
2,spectral_L2,unweighted,A/SEX,0.01805515315619044,0.01805515315619044,0.0
2,spectral_L2,unweighted,AB/SEX,0.018093865991712588,0.018093865991712588,0.0
2,spectral_L2,unweighted,A/RAC1P,0.05027426926465206,0.05027426926465206,0.0
2,spectral_L2,unweighted,AB/RAC1P,0.06185548418582587,0.06185548418582587,0.0
2,spectral_L2,person_weighted,A/SEX,0.01679483123938663,0.01679483123938663,0.0
2,spectral_L2,person_weighted,AB/SEX,0.015320398308474537,0.015320398308474537,0.0
2,spectral_L2,person_weighted,A/RAC1P,0.053876137117570666,0.053876137117570666,0.0
2,spectral_L2,person_weighted,AB/RAC1P,0.061112600131356,0.061112600131356,0.0
2,leace_A0,unweighted,A/SEX,-0.00044066922550578536,0.0002698395427458422,0.0007105087682516276
2,leace_A0,unweighted,AB/SEX,0.004686139377440113,0.004686139377440113,0.0
2,leace_A0,unweighted,A/RAC1P,0.031874186092696766,0.031874186092696766,0.0
2,leace_A0,unweighted,AB/RAC1P,0.04013540906093915,0.04013540906093915,0.0
2,leace_A0,person_weighted,A/SEX,-0.002313660658736727,0.0006861825570066982,0.002999843215743425
2,leace_A0,person_weighted,AB/SEX,0.004685612057510058,0.004685612057510058,0.0
2,leace_A0,person_weighted,A/RAC1P,0.03334448167991155,0.03334448167991155,0.0
2,leace_A0,person_weighted,AB/RAC1P,0.037903717169811335,0.037903717169811335,0.0
2,splince_A0,unweighted,A/SEX,0.0005916172949392839,0.0002698395427458422,-0.00032177775219344174
2,splince_A0,unweighted,AB/SEX,0.004686139377440113,0.004686139377440113,0.0
2,splince_A0,unweighted,A/RAC1P,0.024471470314049615,0.024471470314049615,0.0
2,splince_A0,unweighted,AB/RAC1P,0.03461462077102917,0.03461462077102917,0.0
2,splince_A0,person_weighted,A/SEX,0.0010068156925377991,0.0006861825570066982,-0.00032063313553110095
2,splince_A0,person_weighted,AB/SEX,0.004685612057510058,0.004685612057510058,0.0
2,splince_A0,person_weighted,A/RAC1P,0.024958124313402053,0.024958124313402053,0.0
2,splince_A0,person_weighted,AB/RAC1P,0.034229499026196875,0.034229499026196875,0.0
2,optnet16_L1,unweighted,A/SEX,0.008321812654772054,0.008321812654772054,0.0
2,optnet16_L1,unweighted,AB/SEX,0.009170426023130118,0.009170426023130118,0.0
2,optnet16_L1,unweighted,A/RAC1P,0.03624476884955241,0.03624476884955241,0.0
2,optnet16_L1,unweighted,AB/RAC1P,0.05233573059179686,0.05233573059179686,0.0
2,optnet16_L1,person_weighted,A/SEX,0.006961020496524251,0.006961020496524251,0.0
2,optnet16_L1,person_weighted,AB/SEX,0.006976205097722343,0.006976205097722343,0.0
2,optnet16_L1,person_weighted,A/RAC1P,0.038227263708145554,0.038227263708145554,0.0
2,optnet16_L1,person_weighted,AB/RAC1P,0.05497327185874035,0.05497327185874035,0.0
2,optnet16_L2,unweighted,A/SEX,0.002215768761659409,0.002215768761659409,0.0
2,optnet16_L2,unweighted,AB/SEX,0.006650296118878241,0.006650296118878241,0.0
2,optnet16_L2,unweighted,A/RAC1P,0.024359210934458808,0.024359210934458808,0.0
2,optnet16_L2,unweighted,AB/RAC1P,0.02757384443378208,0.02757384443378208,0.0
2,optnet16_L2,person_weighted,A/SEX,-0.002336902236324878,-0.002336902236324878,0.0
2,optnet16_L2,person_weighted,AB/SEX,0.0007170949672328231,0.0007170949672328231,0.0
2,optnet16_L2,person_weighted,A/RAC1P,0.023771040283439016,0.023771040283439016,0.0
2,optnet16_L2,person_weighted,AB/RAC1P,0.02474657771653188,0.02474657771653188,0.0
2,optnet16_C1,unweighted,A/SEX,0.005970582310592443,0.005970582310592443,0.0
2,optnet16_C1,unweighted,AB/SEX,0.007554488734112241,0.007554488734112241,0.0
2,optnet16_C1,unweighted,A/RAC1P,0.031361549415637624,0.031361549415637624,0.0
2,optnet16_C1,unweighted,AB/RAC1P,0.04404250505792584,0.04404250505792584,0.0
2,optnet16_C1,person_weighted,A/SEX,0.003525903229358751,0.003525903229358751,0.0
2,optnet16_C1,person_weighted,AB/SEX,0.004969996376083308,0.004969996376083308,0.0
2,optnet16_C1,person_weighted,A/RAC1P,0.03199117987164812,0.03199117987164812,0.0
2,optnet16_C1,person_weighted,AB/RAC1P,0.04247071091536059,0.04247071091536059,0.0
2,dax16_L1_b010,unweighted,A/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_L1_b010,unweighted,AB/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_L1_b010,unweighted,A/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_L1_b010,unweighted,AB/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_L1_b010,person_weighted,A/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_L1_b010,person_weighted,AB/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_L1_b010,person_weighted,A/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_L1_b010,person_weighted,AB/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_L1_b030,unweighted,A/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_L1_b030,unweighted,AB/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_L1_b030,unweighted,A/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_L1_b030,unweighted,AB/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_L1_b030,person_weighted,A/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_L1_b030,person_weighted,AB/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_L1_b030,person_weighted,A/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_L1_b030,person_weighted,AB/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_L1_b100,unweighted,A/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_L1_b100,unweighted,AB/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_L1_b100,unweighted,A/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_L1_b100,unweighted,AB/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_L1_b100,person_weighted,A/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_L1_b100,person_weighted,AB/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_L1_b100,person_weighted,A/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_L1_b100,person_weighted,AB/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_L1_b300,unweighted,A/SEX,0.01310878554992212,0.01310878554992212,0.0
2,dax16_L1_b300,unweighted,AB/SEX,0.0182474735023338,0.0182474735023338,0.0
2,dax16_L1_b300,unweighted,A/RAC1P,0.04831181942331342,0.04831181942331342,0.0
2,dax16_L1_b300,unweighted,AB/RAC1P,0.05970218369474911,0.05970218369474911,0.0
2,dax16_L1_b300,person_weighted,A/SEX,0.007625100240784444,0.007625100240784444,0.0
2,dax16_L1_b300,person_weighted,AB/SEX,0.01644782923646293,0.01644782923646293,0.0
2,dax16_L1_b300,person_weighted,A/RAC1P,0.05211780072453043,0.05211780072453043,0.0
2,dax16_L1_b300,person_weighted,AB/RAC1P,0.06607508667068207,0.06607508667068207,0.0
2,dax16_L2_b010,unweighted,A/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_L2_b010,unweighted,AB/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_L2_b010,unweighted,A/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_L2_b010,unweighted,AB/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_L2_b010,person_weighted,A/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_L2_b010,person_weighted,AB/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_L2_b010,person_weighted,A/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_L2_b010,person_weighted,AB/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_L2_b030,unweighted,A/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_L2_b030,unweighted,AB/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_L2_b030,unweighted,A/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_L2_b030,unweighted,AB/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_L2_b030,person_weighted,A/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_L2_b030,person_weighted,AB/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_L2_b030,person_weighted,A/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_L2_b030,person_weighted,AB/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_L2_b100,unweighted,A/SEX,0.013744636008618971,0.013744636008618971,0.0
2,dax16_L2_b100,unweighted,AB/SEX,0.02390919057384211,0.02390919057384211,0.0
2,dax16_L2_b100,unweighted,A/RAC1P,0.047909902684440064,0.047909902684440064,0.0
2,dax16_L2_b100,unweighted,AB/RAC1P,0.05718059379099638,0.05718059379099638,0.0
2,dax16_L2_b100,person_weighted,A/SEX,0.009473895830130141,0.009473895830130141,0.0
2,dax16_L2_b100,person_weighted,AB/SEX,0.020743980980575394,0.020743980980575394,0.0
2,dax16_L2_b100,person_weighted,A/RAC1P,0.05285136585430017,0.05285136585430017,0.0
2,dax16_L2_b100,person_weighted,AB/RAC1P,0.06375866033938005,0.06375866033938005,0.0
2,dax16_L2_b300,unweighted,A/SEX,0.004086267316224634,0.004086267316224634,0.0
2,dax16_L2_b300,unweighted,AB/SEX,0.013031282657197885,0.013031282657197885,0.0
2,dax16_L2_b300,unweighted,A/RAC1P,0.029172696272315557,0.029172696272315557,0.0
2,dax16_L2_b300,unweighted,AB/RAC1P,0.04129364580762984,0.04129364580762984,0.0
2,dax16_L2_b300,person_weighted,A/SEX,0.001111437593642406,0.001111437593642406,0.0
2,dax16_L2_b300,person_weighted,AB/SEX,0.010607351809278853,0.010607351809278853,0.0
2,dax16_L2_b300,person_weighted,A/RAC1P,0.033797497477799254,0.033797497477799254,0.0
2,dax16_L2_b300,person_weighted,AB/RAC1P,0.03955915694317591,0.03955915694317591,0.0
2,dax16_C1_b010,unweighted,A/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_C1_b010,unweighted,AB/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_C1_b010,unweighted,A/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_C1_b010,unweighted,AB/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_C1_b010,person_weighted,A/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_C1_b010,person_weighted,AB/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_C1_b010,person_weighted,A/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_C1_b010,person_weighted,AB/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_C1_b030,unweighted,A/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_C1_b030,unweighted,AB/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_C1_b030,unweighted,A/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_C1_b030,unweighted,AB/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_C1_b030,person_weighted,A/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_C1_b030,person_weighted,AB/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_C1_b030,person_weighted,A/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_C1_b030,person_weighted,AB/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_C1_b100,unweighted,A/SEX,0.010408868748541522,0.010408868748541522,0.0
2,dax16_C1_b100,unweighted,AB/SEX,0.0200213152942732,0.0200213152942732,0.0
2,dax16_C1_b100,unweighted,A/RAC1P,0.03187180314994209,0.03187180314994209,0.0
2,dax16_C1_b100,unweighted,AB/RAC1P,0.04285795200877218,0.04285795200877218,0.0
2,dax16_C1_b100,person_weighted,A/SEX,0.008180548612253813,0.008180548612253813,0.0
2,dax16_C1_b100,person_weighted,AB/SEX,0.020200800793663598,0.020200800793663598,0.0
2,dax16_C1_b100,person_weighted,A/RAC1P,0.03877153221729812,0.03877153221729812,0.0
2,dax16_C1_b100,person_weighted,AB/RAC1P,0.04716340690875209,0.04716340690875209,0.0
2,dax16_C1_b300,unweighted,A/SEX,0.014407815747845776,0.014407815747845776,0.0
2,dax16_C1_b300,unweighted,AB/SEX,0.00686983265132457,0.00686983265132457,0.0
2,dax16_C1_b300,unweighted,A/RAC1P,0.03661565825270641,0.03661565825270641,0.0
2,dax16_C1_b300,unweighted,AB/RAC1P,0.04521857438494736,0.04521857438494736,0.0
2,dax16_C1_b300,person_weighted,A/SEX,0.011495900341420784,0.011495900341420784,0.0
2,dax16_C1_b300,person_weighted,AB/SEX,0.009586683562602838,0.009586683562602838,0.0
2,dax16_C1_b300,person_weighted,A/RAC1P,0.04111561133051933,0.04111561133051933,0.0
2,dax16_C1_b300,person_weighted,AB/RAC1P,0.04682562115456923,0.04682562115456923,0.0
2,dax8_L1_b010,unweighted,A/SEX,0.02285138441675061,0.02285138441675061,0.0
2,dax8_L1_b010,unweighted,AB/SEX,0.024278612759397356,0.024278612759397356,0.0
