left,right,family,weight,endpoint,seed,estimate,sign
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/A/SEX,2,0.02500886735219443,1
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/AB/SEX,0,0.028198721911748104,1
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/AB/SEX,1,0.02807791675135718,1
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/AB/SEX,2,0.020592567517500382,1
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/A/RAC1P,0,0.05479541425763168,1
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/A/RAC1P,1,0.02700262399945408,1
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/A/RAC1P,2,0.04668542972515444,1
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,0,0.03587764170894614,1
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,1,0.037595232187515926,1
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,2,0.03842420675691183,1
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,person_weighted,utility/same_residence,0,-0.009180265592197034,-1
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,person_weighted,utility/same_residence,1,-0.0061791546006859654,-1
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,person_weighted,utility/same_residence,2,-0.008017321838959812,-1
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/A/SEX,0,0.032129896075118625,1
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/A/SEX,1,0.026578490529923005,1
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/A/SEX,2,0.020853459133252317,1
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/AB/SEX,0,0.032129896075118625,1
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/AB/SEX,1,0.02091538381625968,1
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/AB/SEX,2,0.016854029632748846,1
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,0,0.04943094972289841,1
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,1,0.020576318638054092,1
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,2,0.05034982400067478,1
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,0,0.02389257038515069,1
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,1,0.0303449659610473,1
dax16_C1_b030,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,2,0.04579058851077522,1
dax16_C1_b100,J,frontier_vs_comparator,unweighted,utility/same_residence,0,-0.003335858369743927,-1
dax16_C1_b100,J,frontier_vs_comparator,unweighted,utility/same_residence,1,0.010505129379951628,1
dax16_C1_b100,J,frontier_vs_comparator,unweighted,utility/same_residence,2,-0.010529303027287717,-1
dax16_C1_b100,J,frontier_vs_comparator,unweighted,recovery/A/SEX,0,0.007486992089531075,1
dax16_C1_b100,J,frontier_vs_comparator,unweighted,recovery/A/SEX,1,0.007240965650923914,1
dax16_C1_b100,J,frontier_vs_comparator,unweighted,recovery/A/SEX,2,0.014782825340541095,1
dax16_C1_b100,J,frontier_vs_comparator,unweighted,recovery/AB/SEX,0,0.0012744283668284506,1
dax16_C1_b100,J,frontier_vs_comparator,unweighted,recovery/AB/SEX,1,0.01461000869275364,1
dax16_C1_b100,J,frontier_vs_comparator,unweighted,recovery/AB/SEX,2,0.008632581743871715,1
dax16_C1_b100,J,frontier_vs_comparator,unweighted,recovery/A/RAC1P,0,0.028195076443432443,1
dax16_C1_b100,J,frontier_vs_comparator,unweighted,recovery/A/RAC1P,1,0.017756438797561502,1
dax16_C1_b100,J,frontier_vs_comparator,unweighted,recovery/A/RAC1P,2,0.014337182483205702,1
dax16_C1_b100,J,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,0,0.01783404703434388,1
dax16_C1_b100,J,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,1,0.023431025211514855,1
dax16_C1_b100,J,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,2,0.015284107574990102,1
dax16_C1_b100,J,frontier_vs_comparator,person_weighted,utility/same_residence,0,-0.00097032684661158,-1
dax16_C1_b100,J,frontier_vs_comparator,person_weighted,utility/same_residence,1,0.010880861737035064,1
dax16_C1_b100,J,frontier_vs_comparator,person_weighted,utility/same_residence,2,-0.007978441427636263,-1
dax16_C1_b100,J,frontier_vs_comparator,person_weighted,recovery/A/SEX,0,0.012862389633444327,1
dax16_C1_b100,J,frontier_vs_comparator,person_weighted,recovery/A/SEX,1,-0.001581589483477086,-1
dax16_C1_b100,J,frontier_vs_comparator,person_weighted,recovery/A/SEX,2,0.011314848923106302,1
dax16_C1_b100,J,frontier_vs_comparator,person_weighted,recovery/AB/SEX,0,0.0035080240144289565,1
dax16_C1_b100,J,frontier_vs_comparator,person_weighted,recovery/AB/SEX,1,0.008075731448218604,1
dax16_C1_b100,J,frontier_vs_comparator,person_weighted,recovery/AB/SEX,2,0.011472747817796836,1
dax16_C1_b100,J,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,0,0.026461838741363097,1
dax16_C1_b100,J,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,1,0.013774775367288772,1
dax16_C1_b100,J,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,2,0.021213366563381797,1
dax16_C1_b100,J,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,0,0.011027494573618846,1
dax16_C1_b100,J,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,1,0.020000593877821826,1
dax16_C1_b100,J,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,2,0.02241682919222021,1
dax16_C1_b100,leace_A0,frontier_vs_comparator,unweighted,utility/same_residence,0,-0.00029986942943516226,-1
dax16_C1_b100,leace_A0,frontier_vs_comparator,unweighted,utility/same_residence,1,0.0010264933725764314,1
dax16_C1_b100,leace_A0,frontier_vs_comparator,unweighted,utility/same_residence,2,-0.0026176691156588605,-1
dax16_C1_b100,leace_A0,frontier_vs_comparator,unweighted,recovery/A/SEX,0,0.0005847761496849957,1
dax16_C1_b100,leace_A0,frontier_vs_comparator,unweighted,recovery/A/SEX,1,0.011739534048308298,1
dax16_C1_b100,leace_A0,frontier_vs_comparator,unweighted,recovery/A/SEX,2,0.010139029205795458,1
dax16_C1_b100,leace_A0,frontier_vs_comparator,unweighted,recovery/AB/SEX,0,0.0005847761496849957,1
dax16_C1_b100,leace_A0,frontier_vs_comparator,unweighted,recovery/AB/SEX,1,0.02140195050639182,1
dax16_C1_b100,leace_A0,frontier_vs_comparator,unweighted,recovery/AB/SEX,2,0.0153351759168332,1
dax16_C1_b100,leace_A0,frontier_vs_comparator,unweighted,recovery/A/RAC1P,0,0.028195076443432443,1
dax16_C1_b100,leace_A0,frontier_vs_comparator,unweighted,recovery/A/RAC1P,1,0.0029954640716014502,1
dax16_C1_b100,leace_A0,frontier_vs_comparator,unweighted,recovery/A/RAC1P,2,-2.382942754675099e-06,-1
dax16_C1_b100,leace_A0,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,0,0.01783404703434388,1
dax16_C1_b100,leace_A0,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,1,0.005275463619925924,1
dax16_C1_b100,leace_A0,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,2,0.0027225429478328067,1
dax16_C1_b100,leace_A0,frontier_vs_comparator,person_weighted,utility/same_residence,0,0.0006150118221613377,1
dax16_C1_b100,leace_A0,frontier_vs_comparator,person_weighted,utility/same_residence,1,0.004854223065879626,1
dax16_C1_b100,leace_A0,frontier_vs_comparator,person_weighted,utility/same_residence,2,-0.0005424114749282838,-1
dax16_C1_b100,leace_A0,frontier_vs_comparator,person_weighted,recovery/A/SEX,0,0.004254113942430693,1
dax16_C1_b100,leace_A0,frontier_vs_comparator,person_weighted,recovery/A/SEX,1,0.004276367569966633,1
dax16_C1_b100,leace_A0,frontier_vs_comparator,person_weighted,recovery/A/SEX,2,0.007494366055247115,1
dax16_C1_b100,leace_A0,frontier_vs_comparator,person_weighted,recovery/AB/SEX,0,0.004254113942430693,1
dax16_C1_b100,leace_A0,frontier_vs_comparator,person_weighted,recovery/AB/SEX,1,0.012283152244520035,1
dax16_C1_b100,leace_A0,frontier_vs_comparator,person_weighted,recovery/AB/SEX,2,0.015515188736153651,1
dax16_C1_b100,leace_A0,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,0,0.026461838741363097,1
dax16_C1_b100,leace_A0,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,1,-0.0002765018073906944,-1
dax16_C1_b100,leace_A0,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,2,0.0054270505373863465,1
dax16_C1_b100,leace_A0,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,0,0.011027494573618846,1
dax16_C1_b100,leace_A0,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,1,0.0018411147663586203,1
dax16_C1_b100,leace_A0,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,2,0.009259689738940757,1
dax16_C1_b100,splince_A0,frontier_vs_comparator,unweighted,utility/same_residence,0,-0.0024029221476986606,-1
dax16_C1_b100,splince_A0,frontier_vs_comparator,unweighted,utility/same_residence,1,-0.00803026269384155,-1
dax16_C1_b100,splince_A0,frontier_vs_comparator,unweighted,utility/same_residence,2,-0.007396787460369758,-1
dax16_C1_b100,splince_A0,frontier_vs_comparator,unweighted,recovery/A/SEX,0,0.01142768393673499,1
dax16_C1_b100,splince_A0,frontier_vs_comparator,unweighted,recovery/A/SEX,1,0.013101196103501023,1
dax16_C1_b100,splince_A0,frontier_vs_comparator,unweighted,recovery/A/SEX,2,0.010139029205795458,1
dax16_C1_b100,splince_A0,frontier_vs_comparator,unweighted,recovery/AB/SEX,0,0.003732511459315635,1
dax16_C1_b100,splince_A0,frontier_vs_comparator,unweighted,recovery/AB/SEX,1,0.022441864971700975,1
dax16_C1_b100,splince_A0,frontier_vs_comparator,unweighted,recovery/AB/SEX,2,0.0153351759168332,1
dax16_C1_b100,splince_A0,frontier_vs_comparator,unweighted,recovery/A/RAC1P,0,0.028195076443432443,1
dax16_C1_b100,splince_A0,frontier_vs_comparator,unweighted,recovery/A/RAC1P,1,0.00036596530111054904,1
dax16_C1_b100,splince_A0,frontier_vs_comparator,unweighted,recovery/A/RAC1P,2,0.007400332835892476,1
dax16_C1_b100,splince_A0,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,0,0.01783404703434388,1
dax16_C1_b100,splince_A0,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,1,0.006703399214784911,1
dax16_C1_b100,splince_A0,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,2,0.008243331237743012,1
dax16_C1_b100,splince_A0,frontier_vs_comparator,person_weighted,utility/same_residence,0,0.0007211692295905348,1
dax16_C1_b100,splince_A0,frontier_vs_comparator,person_weighted,utility/same_residence,1,-0.006333042692897972,-1
dax16_C1_b100,splince_A0,frontier_vs_comparator,person_weighted,utility/same_residence,2,-0.004816772687403548,-1
dax16_C1_b100,splince_A0,frontier_vs_comparator,person_weighted,recovery/A/SEX,0,0.013571489776685541,1
dax16_C1_b100,splince_A0,frontier_vs_comparator,person_weighted,recovery/A/SEX,1,0.005656367311885679,1
dax16_C1_b100,splince_A0,frontier_vs_comparator,person_weighted,recovery/A/SEX,2,0.007494366055247115,1
dax16_C1_b100,splince_A0,frontier_vs_comparator,person_weighted,recovery/AB/SEX,0,0.006701137613219332,1
dax16_C1_b100,splince_A0,frontier_vs_comparator,person_weighted,recovery/AB/SEX,1,0.013550228474760617,1
dax16_C1_b100,splince_A0,frontier_vs_comparator,person_weighted,recovery/AB/SEX,2,0.015515188736153651,1
dax16_C1_b100,splince_A0,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,0,0.026461838741363097,1
dax16_C1_b100,splince_A0,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,1,-0.007567486940818435,-1
dax16_C1_b100,splince_A0,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,2,0.013813407903896291,1
dax16_C1_b100,splince_A0,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,0,0.011027494573618846,1
dax16_C1_b100,splince_A0,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,1,0.0011560576011517831,1
dax16_C1_b100,splince_A0,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,2,0.012933907882555218,1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,unweighted,utility/same_residence,0,-0.006165712837103099,-1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,unweighted,utility/same_residence,1,-0.0008096680594025241,-1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,unweighted,utility/same_residence,2,-0.009915834881236707,-1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,unweighted,recovery/A/SEX,0,0.00468073513449585,1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,unweighted,recovery/A/SEX,1,0.0039159075894595885,1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,unweighted,recovery/A/SEX,2,0.004438286437949079,1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,unweighted,recovery/AB/SEX,0,0.006346049451621427,1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,unweighted,recovery/AB/SEX,1,0.01589145352169552,1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,unweighted,recovery/AB/SEX,2,0.01246682656016107,1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,unweighted,recovery/A/RAC1P,0,0.027627617770344726,1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,unweighted,recovery/A/RAC1P,1,0.014252788792426418,1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,unweighted,recovery/A/RAC1P,2,0.0005102537343044666,1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,0,0.01783404703434388,1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,1,0.0030041096747457363,1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,2,-0.0011845530491536582,-1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,person_weighted,utility/same_residence,0,-0.0004604547614427412,-1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,person_weighted,utility/same_residence,1,0.0014037143523920603,1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,person_weighted,utility/same_residence,2,-0.006824302932933901,-1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/A/SEX,0,0.005181271400696019,1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/A/SEX,1,-0.005855783605903775,-1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/A/SEX,2,0.00465464538289484,1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/AB/SEX,0,0.0073290459498026594,1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/AB/SEX,1,0.007814107782312951,1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/AB/SEX,2,0.015230804417580512,1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,0,0.02912264690080968,1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,1,0.013262578742779585,1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,2,0.006780352345649998,1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,0,0.011027494573618846,1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,1,0.006568393233805647,1
dax16_C1_b100,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,2,0.004692695993391505,1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,unweighted,utility/same_residence,0,-0.00029986942943516226,-1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,unweighted,utility/same_residence,1,0.0010264933725764314,1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,unweighted,utility/same_residence,2,-0.0026176691156588605,-1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/A/SEX,0,0.0005847761496849957,1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/A/SEX,1,0.011739534048308298,1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/A/SEX,2,0.010139029205795458,1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/AB/SEX,0,0.0005847761496849957,1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/AB/SEX,1,0.02140195050639182,1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/AB/SEX,2,0.0153351759168332,1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/A/RAC1P,0,0.028195076443432443,1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/A/RAC1P,1,0.0029954640716014502,1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/A/RAC1P,2,-2.382942754675099e-06,-1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,0,0.01783404703434388,1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,1,0.005275463619925924,1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,2,0.0027225429478328067,1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,person_weighted,utility/same_residence,0,0.0006150118221613377,1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,person_weighted,utility/same_residence,1,0.004854223065879626,1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,person_weighted,utility/same_residence,2,-0.0005424114749282838,-1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/A/SEX,0,0.004254113942430693,1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/A/SEX,1,0.004276367569966633,1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/A/SEX,2,0.007494366055247115,1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/AB/SEX,0,0.004254113942430693,1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/AB/SEX,1,0.012283152244520035,1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/AB/SEX,2,0.015515188736153651,1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,0,0.026461838741363097,1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,1,-0.0002765018073906944,-1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,2,0.0054270505373863465,1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,0,0.011027494573618846,1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,1,0.0018411147663586203,1
dax16_C1_b100,leace_dax16_none,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,2,0.009259689738940757,1
dax16_C1_b300,J,frontier_vs_comparator,unweighted,utility/same_residence,0,-0.004432152120305566,-1
dax16_C1_b300,J,frontier_vs_comparator,unweighted,utility/same_residence,1,0.008705549602212925,1
dax16_C1_b300,J,frontier_vs_comparator,unweighted,utility/same_residence,2,-0.01191380896900407,-1
dax16_C1_b300,J,frontier_vs_comparator,unweighted,recovery/A/SEX,0,0.020784916155583533,1
dax16_C1_b300,J,frontier_vs_comparator,unweighted,recovery/A/SEX,1,0.00553744832112868,1
dax16_C1_b300,J,frontier_vs_comparator,unweighted,recovery/A/SEX,2,0.01878177233984535,1
dax16_C1_b300,J,frontier_vs_comparator,unweighted,recovery/AB/SEX,0,0.01341283385437142,1
dax16_C1_b300,J,frontier_vs_comparator,unweighted,recovery/AB/SEX,1,0.015697562487276828,1
dax16_C1_b300,J,frontier_vs_comparator,unweighted,recovery/AB/SEX,2,-0.004518900899077027,-1
dax16_C1_b300,J,frontier_vs_comparator,unweighted,recovery/A/RAC1P,0,0.02006772674541102,1
