seed,arm,weight,teacher_distortion,source_cross_entropy,monitor_penalty,residence_gain_vs_H,income_loss,employment_loss,commute_gain_vs_H
1,dax16_L2_b300,person_weighted,0.03177981451153755,0.23767772316932678,0.029711445793509483,0.011941777620078586,0.2960716459521163,0.2640958840526646,0.0
1,dax16_none,unweighted,0.0,0.22298753261566162,0.0755540281534195,0.031151855389522698,0.28121517955658587,0.2742660492852469,0.0
1,dax16_none,person_weighted,0.0,0.22298753261566162,0.0755540281534195,0.024876591717077512,0.2937163875178146,0.26457374324115673,0.0
1,dax8_C1_b010,unweighted,0.0,0.22428473830223083,0.06953053176403046,0.02460665699706832,0.28706170284917304,0.28080784569992934,0.0
1,dax8_C1_b010,person_weighted,0.0,0.22428473830223083,0.06953053176403046,0.016356297280808174,0.3002489216690711,0.26798741882095856,0.0
1,dax8_C1_b030,unweighted,0.0,0.22428473830223083,0.06953053176403046,0.02460665699706832,0.28706170284917304,0.28080784569992934,0.0
1,dax8_C1_b030,person_weighted,0.0,0.22428473830223083,0.06953053176403046,0.016356297280808174,0.3002489216690711,0.26798741882095856,0.0
1,dax8_C1_b100,unweighted,0.013616707175970078,0.235311359167099,0.023622114211320877,0.01864198450090282,0.2849554494505215,0.28025256001793275,0.0
1,dax8_C1_b100,person_weighted,0.013616707175970078,0.235311359167099,0.023622114211320877,0.012710548435189262,0.2985977270292875,0.2674583321655617,0.0
1,dax8_C1_b300,unweighted,0.02657468616962433,0.23770380020141602,0.014810899272561073,0.018329110794886083,0.28320096395068717,0.2807648122396072,0.0
1,dax8_C1_b300,person_weighted,0.02657468616962433,0.23770380020141602,0.014810899272561073,0.012023387603471714,0.2964047358386955,0.2680026214405403,0.0
1,dax8_L1_b010,unweighted,0.0,0.22428473830223083,0.032203782349824905,0.02460665699706832,0.28706170284917304,0.28080784569992934,0.0
1,dax8_L1_b010,person_weighted,0.0,0.22428473830223083,0.032203782349824905,0.016356297280808174,0.3002489216690711,0.26798741882095856,0.0
1,dax8_L1_b030,unweighted,0.0,0.22428473830223083,0.032203782349824905,0.02460665699706832,0.28706170284917304,0.28080784569992934,0.0
1,dax8_L1_b030,person_weighted,0.0,0.22428473830223083,0.032203782349824905,0.016356297280808174,0.3002489216690711,0.26798741882095856,0.0
1,dax8_L1_b100,unweighted,0.0,0.22428473830223083,0.032203782349824905,0.02460665699706832,0.28706170284917304,0.28080784569992934,0.0
1,dax8_L1_b100,person_weighted,0.0,0.22428473830223083,0.032203782349824905,0.016356297280808174,0.3002489216690711,0.26798741882095856,0.0
1,dax8_L1_b300,unweighted,0.018265027552843094,0.23605680465698242,0.0098025007173419,0.017791475416744862,0.2833123128202629,0.28039812334590203,0.0
1,dax8_L1_b300,person_weighted,0.018265027552843094,0.23605680465698242,0.0098025007173419,0.01082394793267688,0.29669319786748,0.2676693887461814,0.0
1,dax8_L2_b010,unweighted,0.0,0.22428473830223083,0.06440756469964981,0.02460665699706832,0.28706170284917304,0.28080784569992934,0.0
1,dax8_L2_b010,person_weighted,0.0,0.22428473830223083,0.06440756469964981,0.016356297280808174,0.3002489216690711,0.26798741882095856,0.0
1,dax8_L2_b030,unweighted,0.0,0.22428473830223083,0.06440756469964981,0.02460665699706832,0.28706170284917304,0.28080784569992934,0.0
1,dax8_L2_b030,person_weighted,0.0,0.22428473830223083,0.06440756469964981,0.016356297280808174,0.3002489216690711,0.26798741882095856,0.0
1,dax8_L2_b100,unweighted,0.01370359305292368,0.23563386499881744,0.02418583631515503,0.017105881318733696,0.2849735329603576,0.2802802866161206,0.0
1,dax8_L2_b100,person_weighted,0.01370359305292368,0.23563386499881744,0.02418583631515503,0.010550884801993787,0.2987615064517056,0.26751246001278256,0.0
1,dax8_L2_b300,unweighted,0.028177954256534576,0.23815084993839264,0.01575724221765995,0.017253502694784317,0.282978043052905,0.28077577371485596,0.0
1,dax8_L2_b300,person_weighted,0.028177954256534576,0.23815084993839264,0.01575724221765995,0.010129834431799434,0.2962180756822231,0.26815101625025595,0.0
1,dax8_none,unweighted,0.0,0.22428473830223083,0.06953053176403046,0.02460665699706832,0.28706170284917304,0.28080784569992934,0.0
1,dax8_none,person_weighted,0.0,0.22428473830223083,0.06953053176403046,0.016356297280808174,0.3002489216690711,0.26798741882095856,0.0
2,dax16_C1_b010,unweighted,0.0,0.24545976519584656,0.07399921119213104,0.03658678982101676,0.29966933421669056,0.28117454214743326,0.0
2,dax16_C1_b010,person_weighted,0.0,0.24545976519584656,0.07399921119213104,0.03275263661294853,0.3133104662574193,0.27852238281343217,0.0
2,dax16_C1_b030,unweighted,0.0,0.24545976519584656,0.07399921119213104,0.03658678982101676,0.29966933421669056,0.28117454214743326,0.0
