release,role,target,audit_budget,selector,split,metric,n_seeds,n_defined,complete,mean,sample_sd
S_direct,audit,RAC1P,360,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.048851405518287004,0.015713103617972447
S_direct,audit,RAC1P,360,primary,development_evaluation_person_weighted,log_loss,3,3,True,1.2384510964179054,0.05110866048300521
S_direct,audit,RAC1P,360,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.048790825600971845,0.01208384651013966
S_direct,audit,SEX,360,pooled,validation,log_loss,3,3,True,0.6692841858293912,0.003765466329831223
S_direct,audit,SEX,360,pooled,validation,signed_prior_relative_gain,3,3,True,0.023103432737430502,0.003929626950048997
S_direct,audit,SEX,360,pooled,development_evaluation,log_loss,3,3,True,0.6764749978647709,0.008809322277967116
S_direct,audit,SEX,360,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.016211705891895762,0.008343838913625863
S_direct,audit,SEX,360,pooled,validation_person_weighted,log_loss,3,3,True,0.668712055696674,0.005641534535382952
S_direct,audit,SEX,360,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.023612957625177493,0.005555345667931998
S_direct,audit,SEX,360,pooled,development_evaluation_person_weighted,log_loss,3,3,True,0.6778573220140546,0.00804240419350106
S_direct,audit,SEX,360,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.014256100805933314,0.0073089457708081645
S_direct,audit,RAC1P,360,pooled,validation,log_loss,3,3,True,1.231549549970341,0.0043748679942651305
S_direct,audit,RAC1P,360,pooled,validation,signed_prior_relative_gain,3,3,True,0.05194750335438155,0.009345862865986343
S_direct,audit,RAC1P,360,pooled,development_evaluation,log_loss,3,3,True,1.2349793267049145,0.027421279857051485
S_direct,audit,RAC1P,360,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.055063322459150944,0.009458540732207178
S_direct,audit,RAC1P,360,pooled,validation_person_weighted,log_loss,3,3,True,1.2358533266049498,0.012055110540153707
S_direct,audit,RAC1P,360,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.048851405518287004,0.015713103617972447
S_direct,audit,RAC1P,360,pooled,development_evaluation_person_weighted,log_loss,3,3,True,1.2384510964179054,0.05110866048300521
S_direct,audit,RAC1P,360,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.048790825600971845,0.01208384651013966
E_F_C,transfer,same_residence,,primary,validation,log_loss,3,3,True,0.5123576850254742,0.004621188654878975
E_F_C,transfer,same_residence,,primary,development_evaluation,log_loss,3,3,True,0.5038492875505165,0.0026117279158124488
E_F_C,transfer,same_residence,,primary,validation_person_weighted,log_loss,3,3,True,0.4884641251394876,0.0068972268790931605
E_F_C,transfer,same_residence,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.481239606591,0.009156147954218851
E_F_C,transfer,commute_over20,,primary,validation,log_loss,3,3,True,0.6794536680971532,0.0030798766192111932
E_F_C,transfer,commute_over20,,primary,development_evaluation,log_loss,3,3,True,0.6850407446036861,0.003499143882225886
E_F_C,transfer,commute_over20,,primary,validation_person_weighted,log_loss,3,3,True,0.6783740796177731,0.003772307264084999
E_F_C,transfer,commute_over20,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6867362649996631,0.003759166948547441
E_F_C,transfer,income_binary,,primary,validation,log_loss,3,3,True,0.3062169691319505,0.002964776088873253
E_F_C,transfer,income_binary,,primary,development_evaluation,log_loss,3,3,True,0.2949066786546283,0.012951245250252355
E_F_C,transfer,income_binary,,primary,validation_person_weighted,log_loss,3,3,True,0.3021995881478949,0.01319182007878449
