unit,seed,release,split,target,mean_mse,per_coordinate_mse
E_K,0,E_K_D,fit,S,0.5494215085866634,"[0.6755302440916131,0.5453234825239117,0.40260865125749307,0.7778599029074661,0.6234612009197715,0.5825384409485272,0.5657090274090979,0.4805388567471061,0.5617123571880661,0.34481501331997544,0.545485828292618,0.593908338195793,0.45058500191591994,0.6373973085873684,0.4553857949516804,0.5478846881302067]"
E_K,0,E_K_D,source_validation,R,0.5703108994185292,"[0.6529597230523907,0.5781086853199046,0.7311813568285288,0.6955426517548773,0.6943591709036225,0.49495968761655523,0.7833920397989623,0.8739522408264104,0.4995531732352992,0.698132328531436,0.21632672879917872,0.4979061911961556,0.5465264310799351,0.29678809064915196,0.49743384834534005,0.36785204275871913]"
E_K,0,E_K_D,source_validation,E,0.016502027361016504,"[0.01939931667637934,0.0400841093782968,0.04576743881024798,0.03807705585899806,0.004689672665475006,0.012583709315569175,0.011786138854311096,0.04082401415387768,0.00568712821198153,0.015957030414320138,0.004848544403475963,0.0011825337917415882,0.010433306344988427,0.0030564876823886995,0.0058674814832206474,0.0037884697309919363]"
E_K,0,E_K_D,source_validation,S,0.5473299552865919,"[0.706220045605272,0.5324665468066713,0.40377974317668963,0.7749725465295032,0.6062786643180241,0.5666693798765067,0.5458066455847282,0.47144711695475006,0.5514865154243921,0.35582615648151367,0.5493788181464049,0.5896733545316039,0.46169745378774496,0.6118930644123817,0.4751590594379046,0.5545241735113797]"
E_K,0,E_K_D,development_evaluation,R,0.564481697107031,"[0.5536783360655134,0.5472371383142277,0.7230696368610585,0.6927246806512942,0.7025398246585972,0.486844999885244,0.852534328819895,0.8795292738541868,0.5065826320272794,0.7176349617275444,0.2141954502598652,0.49219930604008705,0.5448597194652474,0.28564163710864804,0.47996511291852695,0.35247011505528186]"
E_K,0,E_K_D,development_evaluation,E,0.016701915238328334,"[0.021701957781286137,0.039915092074667,0.04470491340419998,0.037503910047490985,0.005287519655815464,0.01279590419661664,0.012054576994912643,0.040815860492492376,0.00546255907862144,0.016986250685961872,0.004972474093202853,0.001127099522998247,0.010795508772354022,0.00312797632519885,0.006229346003540376,0.003749694683894504]"
E_K,0,E_K_D,development_evaluation,S,0.5562983068981944,"[0.6548807289020638,0.5604096666172187,0.4090823937259523,0.8229538243314439,0.6233536520129406,0.5890158966987522,0.5953078972563749,0.5062264076346963,0.53600614416072,0.351806643159052,0.5478265601951229,0.6058737974805434,0.46763604016461563,0.6097441340204526,0.4704064480833596,0.5502426759278012]"
E_F,1,E_F_I,fit,R,0.562499982648216,"[0.7407364830713834,0.6034481758807003,0.7248022729344887,0.7673558997007898,0.635086437624917,0.4570487051946032,0.6010096008161366,0.7641405802638616,0.5624190192073584,0.40090980702213574,0.36494841201254175,0.4838434229871801,0.35649335795293663,0.5830592096372346,0.6333772429194967,0.32132109514569146]"
E_F,1,E_F_I,fit,E,2.538717137149898e-15,"[3.358039995690847e-15,2.2130188889974296e-15,2.51687486406328e-15,2.2236224953184075e-15,1.65847289492087e-15,2.0691846232513863e-15,2.1717924508525327e-15,1.555283997905643e-15,2.2348280155917964e-15,2.0451152808693733e-15,2.814399108948633e-15,4.108788587107348e-15,5.032058959381069e-15,1.7083738397935077e-15,1.899428629305762e-15,3.010191562400488e-15]"
E_F,1,E_F_I,fit,S,0.6214129469914996,"[0.5598899160764125,0.5137228102829905,0.5947447576499211,0.4362448817293597,0.8576015585532455,0.7255766919766665,0.4493450570887445,0.5608094985310677,0.5721374620774601,0.5758015385420043,0.5946993699019567,0.757796351271905,0.7535290388486156,0.7396647496387625,0.5681770394303688,0.6828664302645138]"
E_F,1,E_F_I,source_validation,R,0.558970956291309,"[0.7256918028903094,0.5559127534610285,0.7408677516608881,0.7395575208925135,0.6502590091663257,0.4559471314983482,0.6173912273455274,0.825753097684523,0.5492645334311853,0.3896384621757871,0.3681443016708809,0.47508607649363743,0.3435825924936384,0.5862384780800012,0.5902547694831415,0.32994579223320714]"
E_F,1,E_F_I,source_validation,E,2.486403367878148e-15,"[3.3412093487217103e-15,2.141980397491934e-15,2.3407998452484885e-15,2.279564040983875e-15,1.695778685452256e-15,2.0069156253524523e-15,2.0937676509619064e-15,1.5950314079614404e-15,2.2471761037124227e-15,1.9802468131708694e-15,2.739712456470839e-15,4.0561663166123864e-15,4.608500586482807e-15,1.678000695192921e-15,1.9523756260157416e-15,3.0252282862183195e-15]"
