seed,release,role,target,selector,split,log_loss,prior_relative_gain,candidate,evidence_audit_budget
1,S_rho0_D,transfer,same_residence,primary,validation,0.5116985921110792,,mlp,
1,S_rho0_D,transfer,same_residence,primary,development_evaluation,0.5012080817084641,,mlp,
1,S_rho0_D,transfer,same_residence,primary,validation_person_weighted,0.4866889025095736,,mlp,
1,S_rho0_D,transfer,same_residence,primary,development_evaluation_person_weighted,0.4748336664296588,,mlp,
1,S_rho0_D,transfer,commute_over20,primary,validation,0.6795976360210382,,logistic,
1,S_rho0_D,transfer,commute_over20,primary,development_evaluation,0.68334799592121,,logistic,
1,S_rho0_D,transfer,commute_over20,primary,validation_person_weighted,0.6789313417132731,,logistic,
1,S_rho0_D,transfer,commute_over20,primary,development_evaluation_person_weighted,0.6871815615179069,,logistic,
1,S_rho0_D,transfer,income_binary,primary,validation,0.2975359648299888,,logistic,
1,S_rho0_D,transfer,income_binary,primary,development_evaluation,0.27957823007738203,,logistic,
1,S_rho0_D,transfer,income_binary,primary,validation_person_weighted,0.29310529921736955,,logistic,
1,S_rho0_D,transfer,income_binary,primary,development_evaluation_person_weighted,0.2905136096376285,,logistic,
1,S_rho0_D,transfer,civilian_at_work,primary,validation,0.29546019395123724,,logistic,
1,S_rho0_D,transfer,civilian_at_work,primary,development_evaluation,0.28714829356476307,,logistic,
1,S_rho0_D,transfer,civilian_at_work,primary,validation_person_weighted,0.29884439488467196,,logistic,
1,S_rho0_D,transfer,civilian_at_work,primary,development_evaluation_person_weighted,0.28046114859655746,,logistic,
1,S_rho0_D,transfer,public_coverage,primary,validation,0.4866608419961002,,logistic,
1,S_rho0_D,transfer,public_coverage,primary,development_evaluation,0.488162568672294,,logistic,
1,S_rho0_D,transfer,public_coverage,primary,validation_person_weighted,0.4960785321024691,,logistic,
1,S_rho0_D,transfer,public_coverage,primary,development_evaluation_person_weighted,0.49300107383930486,,logistic,
1,S_rho0_D,audit,SEX,primary,validation,0.663266068742594,0.028892315834055493,mlp_0,360
1,S_rho0_D,audit,SEX,primary,development_evaluation,0.6633596760577614,0.028677009869594206,mlp_0,360
1,S_rho0_D,audit,SEX,primary,validation_person_weighted,0.6648058688925677,0.02723978567546026,mlp_0,360
1,S_rho0_D,audit,SEX,primary,development_evaluation_person_weighted,0.6680842896628398,0.023195856673525195,mlp_0,360
1,S_rho0_D,audit,RAC1P,primary,validation,1.213121816126597,0.07561786868508302,logistic,360
1,S_rho0_D,audit,RAC1P,primary,development_evaluation,1.2494255687418667,0.06751091653355124,logistic,360
1,S_rho0_D,audit,RAC1P,primary,validation_person_weighted,1.2118428558356547,0.0768905963229094,logistic,360
1,S_rho0_D,audit,RAC1P,primary,development_evaluation_person_weighted,1.2827906068707327,0.04939024974044148,logistic,360
1,S_rho0_D,audit,SEX,pooled,validation,0.6590473874979573,0.03311099707869214,catchup,360
1,S_rho0_D,audit,SEX,pooled,development_evaluation,0.6677877085529376,0.024248977374418,catchup,360
1,S_rho0_D,audit,SEX,pooled,validation_person_weighted,0.6628750982880645,0.029170556279963455,catchup,360
1,S_rho0_D,audit,SEX,pooled,development_evaluation_person_weighted,0.67154753976631,0.019732606570055045,catchup,360
1,S_rho0_D,audit,RAC1P,pooled,validation,1.213121816126597,0.07561786868508302,logistic,360
1,S_rho0_D,audit,RAC1P,pooled,development_evaluation,1.2494255687418667,0.06751091653355124,logistic,360
1,S_rho0_D,audit,RAC1P,pooled,validation_person_weighted,1.2118428558356547,0.0768905963229094,logistic,360
1,S_rho0_D,audit,RAC1P,pooled,development_evaluation_person_weighted,1.2827906068707327,0.04939024974044148,logistic,360
2,S_rho0_D,transfer,same_residence,primary,validation,0.5112513516815332,,mlp,
2,S_rho0_D,transfer,same_residence,primary,development_evaluation,0.49983157266725,,mlp,
2,S_rho0_D,transfer,same_residence,primary,validation_person_weighted,0.49426855184281804,,mlp,
2,S_rho0_D,transfer,same_residence,primary,development_evaluation_person_weighted,0.4731682034245903,,mlp,
2,S_rho0_D,transfer,commute_over20,primary,validation,0.6716977117451061,,logistic,
2,S_rho0_D,transfer,commute_over20,primary,development_evaluation,0.6837825236725474,,logistic,
2,S_rho0_D,transfer,commute_over20,primary,validation_person_weighted,0.6732763799805583,,logistic,
2,S_rho0_D,transfer,commute_over20,primary,development_evaluation_person_weighted,0.6892900351824822,,logistic,
2,S_rho0_D,transfer,income_binary,primary,validation,0.29756399893122276,,mlp,
2,S_rho0_D,transfer,income_binary,primary,development_evaluation,0.2935152579486275,,mlp,
2,S_rho0_D,transfer,income_binary,primary,validation_person_weighted,0.3057433738065534,,mlp,
2,S_rho0_D,transfer,income_binary,primary,development_evaluation_person_weighted,0.31087430786086223,,mlp,
2,S_rho0_D,transfer,civilian_at_work,primary,validation,0.29331600454072054,,mlp,
2,S_rho0_D,transfer,civilian_at_work,primary,development_evaluation,0.29583628020412833,,mlp,
2,S_rho0_D,transfer,civilian_at_work,primary,validation_person_weighted,0.2929303488913653,,mlp,
2,S_rho0_D,transfer,civilian_at_work,primary,development_evaluation_person_weighted,0.29014105739239465,,mlp,
2,S_rho0_D,transfer,public_coverage,primary,validation,0.47914783322288707,,logistic,
2,S_rho0_D,transfer,public_coverage,primary,development_evaluation,0.4853020269192186,,logistic,
2,S_rho0_D,transfer,public_coverage,primary,validation_person_weighted,0.4908853128543031,,logistic,
2,S_rho0_D,transfer,public_coverage,primary,development_evaluation_person_weighted,0.4957475519149876,,logistic,
2,S_rho0_D,audit,SEX,primary,validation,0.6746810045800957,0.017459078474561074,mlp_0,360
2,S_rho0_D,audit,SEX,primary,development_evaluation,0.6771030818505238,0.016018111222541598,mlp_0,360
2,S_rho0_D,audit,SEX,primary,validation_person_weighted,0.675964594294586,0.016474667759605266,mlp_0,360
2,S_rho0_D,audit,SEX,primary,development_evaluation_person_weighted,0.675902904051812,0.01637321172391981,mlp_0,360
2,S_rho0_D,audit,RAC1P,primary,validation,1.2293035061805768,0.05543830922312987,mlp_0,360
2,S_rho0_D,audit,RAC1P,primary,development_evaluation,1.2148630763825299,0.05110007258966576,mlp_0,360
2,S_rho0_D,audit,RAC1P,primary,validation_person_weighted,1.2356462390746141,0.04423289825646748,mlp_0,360
2,S_rho0_D,audit,RAC1P,primary,development_evaluation_person_weighted,1.2144649404322125,0.05411982239625823,mlp_0,360
2,S_rho0_D,audit,SEX,pooled,validation,0.6746810045800957,0.017459078474561074,mlp_0,360
2,S_rho0_D,audit,SEX,pooled,development_evaluation,0.6771030818505238,0.016018111222541598,mlp_0,360
2,S_rho0_D,audit,SEX,pooled,validation_person_weighted,0.675964594294586,0.016474667759605266,mlp_0,360
2,S_rho0_D,audit,SEX,pooled,development_evaluation_person_weighted,0.675902904051812,0.01637321172391981,mlp_0,360
2,S_rho0_D,audit,RAC1P,pooled,validation,1.2103960893195007,0.07434572608420598,catchup,360
2,S_rho0_D,audit,RAC1P,pooled,development_evaluation,1.1967170221160603,0.06924612685613529,catchup,360
2,S_rho0_D,audit,RAC1P,pooled,validation_person_weighted,1.2275078218808158,0.052371315450265854,catchup,360
2,S_rho0_D,audit,RAC1P,pooled,development_evaluation_person_weighted,1.1982137332200768,0.07037102960839392,catchup,360
0,R_rho0p1_C,transfer,same_residence,primary,validation,0.5111293941764554,,logistic,
0,R_rho0p1_C,transfer,same_residence,primary,development_evaluation,0.4943521673769462,,logistic,
0,R_rho0p1_C,transfer,same_residence,primary,validation_person_weighted,0.4780590885941739,,logistic,
0,R_rho0p1_C,transfer,same_residence,primary,development_evaluation_person_weighted,0.4831021036640345,,logistic,
0,R_rho0p1_C,transfer,commute_over20,primary,validation,0.6767910436126204,,logistic,
0,R_rho0p1_C,transfer,commute_over20,primary,development_evaluation,0.6873180185823228,,logistic,
0,R_rho0p1_C,transfer,commute_over20,primary,validation_person_weighted,0.6756734411566213,,logistic,
0,R_rho0p1_C,transfer,commute_over20,primary,development_evaluation_person_weighted,0.6855123838326367,,logistic,
0,R_rho0p1_C,transfer,income_binary,primary,validation,0.2947480535486493,,logistic,
0,R_rho0p1_C,transfer,income_binary,primary,development_evaluation,0.29395306334118554,,logistic,
0,R_rho0p1_C,transfer,income_binary,primary,validation_person_weighted,0.27901231519905817,,logistic,
0,R_rho0p1_C,transfer,income_binary,primary,development_evaluation_person_weighted,0.30437609984059294,,logistic,
0,R_rho0p1_C,transfer,civilian_at_work,primary,validation,0.30789565813897174,,logistic,
0,R_rho0p1_C,transfer,civilian_at_work,primary,development_evaluation,0.27545793773569127,,logistic,
0,R_rho0p1_C,transfer,civilian_at_work,primary,validation_person_weighted,0.30440644781048815,,logistic,
0,R_rho0p1_C,transfer,civilian_at_work,primary,development_evaluation_person_weighted,0.2599042829219513,,logistic,
0,R_rho0p1_C,transfer,public_coverage,primary,validation,0.4890450674196848,,mlp,
0,R_rho0p1_C,transfer,public_coverage,primary,development_evaluation,0.5116325422935117,,mlp,
0,R_rho0p1_C,transfer,public_coverage,primary,validation_person_weighted,0.5029175106890706,,mlp,
0,R_rho0p1_C,transfer,public_coverage,primary,development_evaluation_person_weighted,0.5195409041902407,,mlp,
0,R_rho0p1_C,audit,SEX,primary,validation,0.6485073259638563,0.04435706210530255,mlp_1,360
0,R_rho0p1_C,audit,SEX,primary,development_evaluation,0.6600600840568848,0.03284214821269427,mlp_1,360
0,R_rho0p1_C,audit,SEX,primary,validation_person_weighted,0.6449864551514699,0.047503668191865356,mlp_1,360
0,R_rho0p1_C,audit,SEX,primary,development_evaluation_person_weighted,0.6597375589928873,0.033046447354979525,mlp_1,360
0,R_rho0p1_C,audit,RAC1P,primary,validation,1.2186974623907298,0.05831219736805093,mlp_0,360
0,R_rho0p1_C,audit,RAC1P,primary,development_evaluation,1.2105411655838203,0.07668714766076223,mlp_0,360
0,R_rho0p1_C,audit,RAC1P,primary,validation_person_weighted,1.2254502911476692,0.06005131573239564,mlp_0,360
0,R_rho0p1_C,audit,RAC1P,primary,development_evaluation_person_weighted,1.1891142400070045,0.07184590660998236,mlp_0,360
0,R_rho0p1_C,audit,SEX,pooled,validation,0.6485073259638563,0.04435706210530255,mlp_1,360
0,R_rho0p1_C,audit,SEX,pooled,development_evaluation,0.6600600840568848,0.03284214821269427,mlp_1,360
0,R_rho0p1_C,audit,SEX,pooled,validation_person_weighted,0.6449864551514699,0.047503668191865356,mlp_1,360
0,R_rho0p1_C,audit,SEX,pooled,development_evaluation_person_weighted,0.6597375589928873,0.033046447354979525,mlp_1,360
0,R_rho0p1_C,audit,RAC1P,pooled,validation,1.2186974623907298,0.05831219736805093,mlp_0,360
0,R_rho0p1_C,audit,RAC1P,pooled,development_evaluation,1.2105411655838203,0.07668714766076223,mlp_0,360
0,R_rho0p1_C,audit,RAC1P,pooled,validation_person_weighted,1.2254502911476692,0.06005131573239564,mlp_0,360
0,R_rho0p1_C,audit,RAC1P,pooled,development_evaluation_person_weighted,1.1891142400070045,0.07184590660998236,mlp_0,360
1,R_rho0p1_C,transfer,same_residence,primary,validation,0.4993816028774997,,logistic,
1,R_rho0p1_C,transfer,same_residence,primary,development_evaluation,0.4893318038829469,,logistic,
1,R_rho0p1_C,transfer,same_residence,primary,validation_person_weighted,0.4769623627612982,,logistic,
1,R_rho0p1_C,transfer,same_residence,primary,development_evaluation_person_weighted,0.46342430242713567,,logistic,
1,R_rho0p1_C,transfer,commute_over20,primary,validation,0.6763140415794083,,logistic,
1,R_rho0p1_C,transfer,commute_over20,primary,development_evaluation,0.6813692971288966,,logistic,
1,R_rho0p1_C,transfer,commute_over20,primary,validation_person_weighted,0.6733634092521333,,logistic,
1,R_rho0p1_C,transfer,commute_over20,primary,development_evaluation_person_weighted,0.6854139960266988,,logistic,
1,R_rho0p1_C,transfer,income_binary,primary,validation,0.30262677121245163,,mlp,
1,R_rho0p1_C,transfer,income_binary,primary,development_evaluation,0.2831539400757147,,mlp,
1,R_rho0p1_C,transfer,income_binary,primary,validation_person_weighted,0.3023846942806928,,mlp,
1,R_rho0p1_C,transfer,income_binary,primary,development_evaluation_person_weighted,0.2898081435758984,,mlp,
1,R_rho0p1_C,transfer,civilian_at_work,primary,validation,0.29282014066057305,,mlp,
1,R_rho0p1_C,transfer,civilian_at_work,primary,development_evaluation,0.2845509171481815,,mlp,
1,R_rho0p1_C,transfer,civilian_at_work,primary,validation_person_weighted,0.29800997890295416,,mlp,
1,R_rho0p1_C,transfer,civilian_at_work,primary,development_evaluation_person_weighted,0.27751865524970515,,mlp,
1,R_rho0p1_C,transfer,public_coverage,primary,validation,0.4870296447633064,,mlp,
1,R_rho0p1_C,transfer,public_coverage,primary,development_evaluation,0.4951687185170581,,mlp,
1,R_rho0p1_C,transfer,public_coverage,primary,validation_person_weighted,0.49821405270299757,,mlp,
1,R_rho0p1_C,transfer,public_coverage,primary,development_evaluation_person_weighted,0.498481186718652,,mlp,
1,R_rho0p1_C,audit,SEX,primary,validation,0.654162915043662,0.03799546953298749,mlp_0,360
1,R_rho0p1_C,audit,SEX,primary,development_evaluation,0.6542968299507066,0.03773985597664897,mlp_0,360
1,R_rho0p1_C,audit,SEX,primary,validation_person_weighted,0.655580642347227,0.036465012220800896,mlp_0,360
1,R_rho0p1_C,audit,SEX,primary,development_evaluation_person_weighted,0.6610149346949397,0.03026521164142537,mlp_0,360
1,R_rho0p1_C,audit,RAC1P,primary,validation,1.206087276301448,0.08265240851023203,mlp_1,360
1,R_rho0p1_C,audit,RAC1P,primary,development_evaluation,1.2278217725263643,0.08911471274905369,mlp_1,360
1,R_rho0p1_C,audit,RAC1P,primary,validation_person_weighted,1.2041004733145948,0.08463297884396925,mlp_1,360
1,R_rho0p1_C,audit,RAC1P,primary,development_evaluation_person_weighted,1.2524830383175714,0.07969781829360278,mlp_1,360
1,R_rho0p1_C,audit,SEX,pooled,validation,0.654162915043662,0.03799546953298749,mlp_0,360
1,R_rho0p1_C,audit,SEX,pooled,development_evaluation,0.6542968299507066,0.03773985597664897,mlp_0,360
1,R_rho0p1_C,audit,SEX,pooled,validation_person_weighted,0.655580642347227,0.036465012220800896,mlp_0,360
1,R_rho0p1_C,audit,SEX,pooled,development_evaluation_person_weighted,0.6610149346949397,0.03026521164142537,mlp_0,360
1,R_rho0p1_C,audit,RAC1P,pooled,validation,1.206087276301448,0.08265240851023203,mlp_1,360
1,R_rho0p1_C,audit,RAC1P,pooled,development_evaluation,1.2278217725263643,0.08911471274905369,mlp_1,360
1,R_rho0p1_C,audit,RAC1P,pooled,validation_person_weighted,1.2041004733145948,0.08463297884396925,mlp_1,360
1,R_rho0p1_C,audit,RAC1P,pooled,development_evaluation_person_weighted,1.2524830383175714,0.07969781829360278,mlp_1,360
2,R_rho0p1_C,transfer,same_residence,primary,validation,0.502715943929424,,logistic,
2,R_rho0p1_C,transfer,same_residence,primary,development_evaluation,0.49317752864567693,,logistic,
2,R_rho0p1_C,transfer,same_residence,primary,validation_person_weighted,0.48591525858485796,,logistic,
2,R_rho0p1_C,transfer,same_residence,primary,development_evaluation_person_weighted,0.4688361754193057,,logistic,
2,R_rho0p1_C,transfer,commute_over20,primary,validation,0.6731113026860132,,logistic,
2,R_rho0p1_C,transfer,commute_over20,primary,development_evaluation,0.6890292854395013,,logistic,
2,R_rho0p1_C,transfer,commute_over20,primary,validation_person_weighted,0.674251079249561,,logistic,
2,R_rho0p1_C,transfer,commute_over20,primary,development_evaluation_person_weighted,0.696287232294513,,logistic,
2,R_rho0p1_C,transfer,income_binary,primary,validation,0.29870341122265426,,mlp,
2,R_rho0p1_C,transfer,income_binary,primary,development_evaluation,0.29494885295035833,,mlp,
2,R_rho0p1_C,transfer,income_binary,primary,validation_person_weighted,0.30450347196265964,,mlp,
2,R_rho0p1_C,transfer,income_binary,primary,development_evaluation_person_weighted,0.3105862976124281,,mlp,
2,R_rho0p1_C,transfer,civilian_at_work,primary,validation,0.28825404585489817,,logistic,
2,R_rho0p1_C,transfer,civilian_at_work,primary,development_evaluation,0.29073865511201946,,logistic,
2,R_rho0p1_C,transfer,civilian_at_work,primary,validation_person_weighted,0.28662144324519107,,logistic,
2,R_rho0p1_C,transfer,civilian_at_work,primary,development_evaluation_person_weighted,0.28907461573710197,,logistic,
2,R_rho0p1_C,transfer,public_coverage,primary,validation,0.4832383205763991,,mlp,
2,R_rho0p1_C,transfer,public_coverage,primary,development_evaluation,0.4883747938877949,,mlp,
2,R_rho0p1_C,transfer,public_coverage,primary,validation_person_weighted,0.49572493768982423,,mlp,
2,R_rho0p1_C,transfer,public_coverage,primary,development_evaluation_person_weighted,0.49621751526179153,,mlp,
2,R_rho0p1_C,audit,SEX,primary,validation,0.663102121772735,0.02903796128192182,mlp_0,360
2,R_rho0p1_C,audit,SEX,primary,development_evaluation,0.6587599576592035,0.034361235413861935,mlp_0,360
2,R_rho0p1_C,audit,SEX,primary,validation_person_weighted,0.6706453006656851,0.0217939613885062,mlp_0,360
2,R_rho0p1_C,audit,SEX,primary,development_evaluation_person_weighted,0.661989349756072,0.03028676601965974,mlp_0,360
2,R_rho0p1_C,audit,RAC1P,primary,validation,1.1988328729582365,0.0859089424454702,mlp_1,360
2,R_rho0p1_C,audit,RAC1P,primary,development_evaluation,1.1900472210299593,0.07591592794223634,mlp_1,360
2,R_rho0p1_C,audit,RAC1P,primary,validation_person_weighted,1.210031664001845,0.06984747332923669,mlp_1,360
2,R_rho0p1_C,audit,RAC1P,primary,development_evaluation_person_weighted,1.1888432451224755,0.07974151770599525,mlp_1,360
2,R_rho0p1_C,audit,SEX,pooled,validation,0.663102121772735,0.02903796128192182,mlp_0,360
2,R_rho0p1_C,audit,SEX,pooled,development_evaluation,0.6587599576592035,0.034361235413861935,mlp_0,360
2,R_rho0p1_C,audit,SEX,pooled,validation_person_weighted,0.6706453006656851,0.0217939613885062,mlp_0,360
2,R_rho0p1_C,audit,SEX,pooled,development_evaluation_person_weighted,0.661989349756072,0.03028676601965974,mlp_0,360
2,R_rho0p1_C,audit,RAC1P,pooled,validation,1.1988328729582365,0.0859089424454702,mlp_1,360
2,R_rho0p1_C,audit,RAC1P,pooled,development_evaluation,1.1900472210299593,0.07591592794223634,mlp_1,360
2,R_rho0p1_C,audit,RAC1P,pooled,validation_person_weighted,1.210031664001845,0.06984747332923669,mlp_1,360
2,R_rho0p1_C,audit,RAC1P,pooled,development_evaluation_person_weighted,1.1888432451224755,0.07974151770599525,mlp_1,360
0,R_rho0p1_D,transfer,same_residence,primary,validation,0.5114708604581084,,logistic,
0,R_rho0p1_D,transfer,same_residence,primary,development_evaluation,0.49474185982669727,,logistic,
0,R_rho0p1_D,transfer,same_residence,primary,validation_person_weighted,0.4785016414333914,,logistic,
0,R_rho0p1_D,transfer,same_residence,primary,development_evaluation_person_weighted,0.4835448239074046,,logistic,
0,R_rho0p1_D,transfer,commute_over20,primary,validation,0.6771149346099224,,logistic,
0,R_rho0p1_D,transfer,commute_over20,primary,development_evaluation,0.6876313846032944,,logistic,
0,R_rho0p1_D,transfer,commute_over20,primary,validation_person_weighted,0.6760041598821485,,logistic,
0,R_rho0p1_D,transfer,commute_over20,primary,development_evaluation_person_weighted,0.6863275658794873,,logistic,
0,R_rho0p1_D,transfer,income_binary,primary,validation,0.29520315797036517,,logistic,
0,R_rho0p1_D,transfer,income_binary,primary,development_evaluation,0.2940224274586051,,logistic,
0,R_rho0p1_D,transfer,income_binary,primary,validation_person_weighted,0.27972565967705104,,logistic,
0,R_rho0p1_D,transfer,income_binary,primary,development_evaluation_person_weighted,0.3047515757721081,,logistic,
0,R_rho0p1_D,transfer,civilian_at_work,primary,validation,0.30726807163300873,,logistic,
0,R_rho0p1_D,transfer,civilian_at_work,primary,development_evaluation,0.2747341826898421,,logistic,
0,R_rho0p1_D,transfer,civilian_at_work,primary,validation_person_weighted,0.3035692399317794,,logistic,
0,R_rho0p1_D,transfer,civilian_at_work,primary,development_evaluation_person_weighted,0.25952904307934316,,logistic,
0,R_rho0p1_D,transfer,public_coverage,primary,validation,0.4891786687933812,,mlp,
0,R_rho0p1_D,transfer,public_coverage,primary,development_evaluation,0.5120611311354646,,mlp,
0,R_rho0p1_D,transfer,public_coverage,primary,validation_person_weighted,0.5029599644208596,,mlp,
0,R_rho0p1_D,transfer,public_coverage,primary,development_evaluation_person_weighted,0.51986311061728,,mlp,
0,R_rho0p1_D,audit,SEX,primary,validation,0.6488642739946809,0.0440001140744779,mlp_1,360
0,R_rho0p1_D,audit,SEX,primary,development_evaluation,0.6606035210915451,0.032298711178033956,mlp_1,360
0,R_rho0p1_D,audit,SEX,primary,validation_person_weighted,0.6451465980484122,0.04734352529492303,mlp_1,360
0,R_rho0p1_D,audit,SEX,primary,development_evaluation_person_weighted,0.6598364830406231,0.03294752330724371,mlp_1,360
0,R_rho0p1_D,audit,RAC1P,primary,validation,1.2192688681425952,0.057740791616185616,mlp_0,360
0,R_rho0p1_D,audit,RAC1P,primary,development_evaluation,1.2111194892839057,0.07610882396067686,mlp_0,360
0,R_rho0p1_D,audit,RAC1P,primary,validation_person_weighted,1.2258115385304238,0.05969006834964108,mlp_0,360
0,R_rho0p1_D,audit,RAC1P,primary,development_evaluation_person_weighted,1.1897687831488657,0.07119136346812116,mlp_0,360
0,R_rho0p1_D,audit,SEX,pooled,validation,0.6488642739946809,0.0440001140744779,mlp_1,360
0,R_rho0p1_D,audit,SEX,pooled,development_evaluation,0.6606035210915451,0.032298711178033956,mlp_1,360
0,R_rho0p1_D,audit,SEX,pooled,validation_person_weighted,0.6451465980484122,0.04734352529492303,mlp_1,360
0,R_rho0p1_D,audit,SEX,pooled,development_evaluation_person_weighted,0.6598364830406231,0.03294752330724371,mlp_1,360
0,R_rho0p1_D,audit,RAC1P,pooled,validation,1.2192688681425952,0.057740791616185616,mlp_0,360
0,R_rho0p1_D,audit,RAC1P,pooled,development_evaluation,1.2111194892839057,0.07610882396067686,mlp_0,360
0,R_rho0p1_D,audit,RAC1P,pooled,validation_person_weighted,1.2258115385304238,0.05969006834964108,mlp_0,360
0,R_rho0p1_D,audit,RAC1P,pooled,development_evaluation_person_weighted,1.1897687831488657,0.07119136346812116,mlp_0,360
1,R_rho0p1_D,transfer,same_residence,primary,validation,0.4994230398408943,,logistic,
1,R_rho0p1_D,transfer,same_residence,primary,development_evaluation,0.48950660511604904,,logistic,
1,R_rho0p1_D,transfer,same_residence,primary,validation_person_weighted,0.4769916476143912,,logistic,
1,R_rho0p1_D,transfer,same_residence,primary,development_evaluation_person_weighted,0.46362713554056395,,logistic,
1,R_rho0p1_D,transfer,commute_over20,primary,validation,0.6761738550789487,,logistic,
1,R_rho0p1_D,transfer,commute_over20,primary,development_evaluation,0.6815121770571887,,logistic,
1,R_rho0p1_D,transfer,commute_over20,primary,validation_person_weighted,0.6731828304800321,,logistic,
1,R_rho0p1_D,transfer,commute_over20,primary,development_evaluation_person_weighted,0.6856565518627606,,logistic,
1,R_rho0p1_D,transfer,income_binary,primary,validation,0.3029481805666018,,mlp,
1,R_rho0p1_D,transfer,income_binary,primary,development_evaluation,0.28352028768699067,,mlp,
1,R_rho0p1_D,transfer,income_binary,primary,validation_person_weighted,0.3025853068181252,,mlp,
1,R_rho0p1_D,transfer,income_binary,primary,development_evaluation_person_weighted,0.29033041373635354,,mlp,
1,R_rho0p1_D,transfer,civilian_at_work,primary,validation,0.2925119489371286,,mlp,
1,R_rho0p1_D,transfer,civilian_at_work,primary,development_evaluation,0.2844153123490277,,mlp,
1,R_rho0p1_D,transfer,civilian_at_work,primary,validation_person_weighted,0.2975835402685657,,mlp,
1,R_rho0p1_D,transfer,civilian_at_work,primary,development_evaluation_person_weighted,0.2773107376136006,,mlp,
1,R_rho0p1_D,transfer,public_coverage,primary,validation,0.4871989441259808,,mlp,
1,R_rho0p1_D,transfer,public_coverage,primary,development_evaluation,0.4952900708457728,,mlp,
1,R_rho0p1_D,transfer,public_coverage,primary,validation_person_weighted,0.4985601863202656,,mlp,
1,R_rho0p1_D,transfer,public_coverage,primary,development_evaluation_person_weighted,0.49886636728926514,,mlp,
1,R_rho0p1_D,audit,SEX,primary,validation,0.656122753145982,0.03603563143066746,mlp_0,360
1,R_rho0p1_D,audit,SEX,primary,development_evaluation,0.6552912666592314,0.036745419268124135,mlp_0,360
1,R_rho0p1_D,audit,SEX,primary,validation_person_weighted,0.6568267332026083,0.0352189213654196,mlp_0,360
1,R_rho0p1_D,audit,SEX,primary,development_evaluation_person_weighted,0.6618246362018453,0.029455510134519747,mlp_0,360
1,R_rho0p1_D,audit,RAC1P,primary,validation,1.2061453506274558,0.08259433418422435,mlp_1,360
1,R_rho0p1_D,audit,RAC1P,primary,development_evaluation,1.2282722277513791,0.08866425752403884,mlp_1,360
1,R_rho0p1_D,audit,RAC1P,primary,validation_person_weighted,1.2037541012655775,0.08497935089298658,mlp_1,360
1,R_rho0p1_D,audit,RAC1P,primary,development_evaluation_person_weighted,1.2529559686594063,0.07922488795176785,mlp_1,360
1,R_rho0p1_D,audit,SEX,pooled,validation,0.656122753145982,0.03603563143066746,mlp_0,360
1,R_rho0p1_D,audit,SEX,pooled,development_evaluation,0.6552912666592314,0.036745419268124135,mlp_0,360
1,R_rho0p1_D,audit,SEX,pooled,validation_person_weighted,0.6568267332026083,0.0352189213654196,mlp_0,360
1,R_rho0p1_D,audit,SEX,pooled,development_evaluation_person_weighted,0.6618246362018453,0.029455510134519747,mlp_0,360
1,R_rho0p1_D,audit,RAC1P,pooled,validation,1.2061453506274558,0.08259433418422435,mlp_1,360
1,R_rho0p1_D,audit,RAC1P,pooled,development_evaluation,1.2282722277513791,0.08866425752403884,mlp_1,360
1,R_rho0p1_D,audit,RAC1P,pooled,validation_person_weighted,1.2037541012655775,0.08497935089298658,mlp_1,360
1,R_rho0p1_D,audit,RAC1P,pooled,development_evaluation_person_weighted,1.2529559686594063,0.07922488795176785,mlp_1,360
2,R_rho0p1_D,transfer,same_residence,primary,validation,0.5026634201685902,,logistic,
2,R_rho0p1_D,transfer,same_residence,primary,development_evaluation,0.4935003071830018,,logistic,
2,R_rho0p1_D,transfer,same_residence,primary,validation_person_weighted,0.48570660446542063,,logistic,
2,R_rho0p1_D,transfer,same_residence,primary,development_evaluation_person_weighted,0.4690566067242602,,logistic,
2,R_rho0p1_D,transfer,commute_over20,primary,validation,0.6734398554011309,,logistic,
2,R_rho0p1_D,transfer,commute_over20,primary,development_evaluation,0.6886551077588678,,logistic,
2,R_rho0p1_D,transfer,commute_over20,primary,validation_person_weighted,0.6744185131436353,,logistic,
2,R_rho0p1_D,transfer,commute_over20,primary,development_evaluation_person_weighted,0.6959196878489162,,logistic,
2,R_rho0p1_D,transfer,income_binary,primary,validation,0.29874103975994015,,mlp,
2,R_rho0p1_D,transfer,income_binary,primary,development_evaluation,0.29551389441229875,,mlp,
2,R_rho0p1_D,transfer,income_binary,primary,validation_person_weighted,0.3045404721755045,,mlp,
2,R_rho0p1_D,transfer,income_binary,primary,development_evaluation_person_weighted,0.3110058382591878,,mlp,
2,R_rho0p1_D,transfer,civilian_at_work,primary,validation,0.288002920463931,,logistic,
2,R_rho0p1_D,transfer,civilian_at_work,primary,development_evaluation,0.28968108825598865,,logistic,
2,R_rho0p1_D,transfer,civilian_at_work,primary,validation_person_weighted,0.2869597156136169,,logistic,
2,R_rho0p1_D,transfer,civilian_at_work,primary,development_evaluation_person_weighted,0.2880996746330476,,logistic,
2,R_rho0p1_D,transfer,public_coverage,primary,validation,0.48286637874514143,,logistic,
2,R_rho0p1_D,transfer,public_coverage,primary,development_evaluation,0.4912262715155319,,logistic,
2,R_rho0p1_D,transfer,public_coverage,primary,validation_person_weighted,0.4930174923279235,,logistic,
2,R_rho0p1_D,transfer,public_coverage,primary,development_evaluation_person_weighted,0.5001573854626781,,logistic,
