seed,role,target,audit_budget,selector,split,reference_teacher,arm,comparison,E_rho0,E_rho0p1,reference_rho0,reference_rho0p1,E_reconstruction_delta,reference_reconstruction_delta,left_minus_right,signed_gain_interaction
1,audit,SEX,120,primary,validation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0038798148067572535,0.003051912056057593,0.0008279027506996606,-0.0008279027506996606
1,audit,SEX,120,primary,validation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0038798148067572535,0.0020432236285162775,0.001836591178240976,-0.001836591178240976
1,audit,SEX,120,primary,development_evaluation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.004048536935224001,0.002139761639394111,0.0019087752958298898,-0.0019087752958298898
1,audit,SEX,120,primary,development_evaluation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.004048536935224001,0.0027960273563297777,0.001252509578894223,-0.001252509578894223
1,audit,SEX,120,primary,validation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.002502362029209948,0.002508044190799419,-5.68216158947088e-06,5.68216158947088e-06
1,audit,SEX,120,primary,validation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.002502362029209948,0.0036480526974095318,-0.0011456906681995838,0.0011456906681995838
1,audit,SEX,120,primary,development_evaluation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0026389233386905353,0.0015781527755217573,0.001060770563168778,-0.001060770563168778
1,audit,SEX,120,primary,development_evaluation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0026389233386905353,0.0025833305777092086,5.5592760981326705e-05,-5.5592760981326705e-05
1,audit,RAC1P,120,primary,validation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0006785288772357401,-0.0012625078276184976,0.0019410367048542376,-0.0019410367048542376
1,audit,RAC1P,120,primary,validation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0006785288772357401,-0.001641579807309279,0.002320108684545019,-0.002320108684545019
1,audit,RAC1P,120,primary,development_evaluation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.003925119521114961,0.0008999685801862611,0.0030251509409287003,-0.0030251509409287003
1,audit,RAC1P,120,primary,development_evaluation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.003925119521114961,0.0014525247905479155,0.002472594730567046,-0.002472594730567046
1,audit,RAC1P,120,primary,validation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.0026093113872946994,4.7886998328250385e-05,-0.0026571983856229497,0.0026571983856229497
1,audit,RAC1P,120,primary,validation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.0026093113872946994,-0.0036360203648724276,0.0010267089775777283,-0.0010267089775777283
1,audit,RAC1P,120,primary,development_evaluation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0004180029227074389,0.0013177955342078551,-0.0008997926115004162,0.0008997926115004162
1,audit,RAC1P,120,primary,development_evaluation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0004180029227074389,0.002890342224888709,-0.00247233930218127,0.00247233930218127
1,audit,SEX,120,pooled,validation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.005566914947277679,0.003051912056057593,0.002515002891220086,-0.002515002891220086
1,audit,SEX,120,pooled,validation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.005566914947277679,-0.00016008021203683942,0.0057269951593145185,-0.0057269951593145185
1,audit,SEX,120,pooled,development_evaluation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0014628212703853283,0.002139761639394111,-0.0006769403690087827,0.0006769403690087827
1,audit,SEX,120,pooled,development_evaluation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0014628212703853283,0.0143327699529181,-0.012869948682532772,0.012869948682532772
1,audit,SEX,120,pooled,validation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.002890235370956673,0.002508044190799419,0.0003821911801572542,-0.0003821911801572542
1,audit,SEX,120,pooled,validation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.002890235370956673,-0.005005176759602548,0.00789541213055922,-0.00789541213055922
1,audit,SEX,120,pooled,development_evaluation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.0030925165872747185,0.0015781527755217573,-0.004670669362796476,0.004670669362796476
1,audit,SEX,120,pooled,development_evaluation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.0030925165872747185,0.009703969720688654,-0.012796486307963373,0.012796486307963373
1,audit,RAC1P,120,pooled,validation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.007913031957763383,-0.0012625078276184976,-0.006650524130144886,0.006650524130144886
1,audit,RAC1P,120,pooled,validation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.007913031957763383,-0.001641579807309279,-0.006271452150454104,0.006271452150454104
1,audit,RAC1P,120,pooled,development_evaluation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.008483095821099518,0.0008999685801862611,0.007583127240913257,-0.007583127240913257
1,audit,RAC1P,120,pooled,development_evaluation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.008483095821099518,0.0014525247905479155,0.007030571030551602,-0.007030571030551602
1,audit,RAC1P,120,pooled,validation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.012827995449642415,4.7886998328250385e-05,-0.012875882447970666,0.012875882447970666
1,audit,RAC1P,120,pooled,validation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.012827995449642415,-0.0036360203648724276,-0.009191975084769988,0.009191975084769988
1,audit,RAC1P,120,pooled,development_evaluation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.008494865564744325,0.0013177955342078551,0.00717707003053647,-0.00717707003053647
1,audit,RAC1P,120,pooled,development_evaluation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.008494865564744325,0.002890342224888709,0.005604523339855616,-0.005604523339855616
1,audit,SEX,360,primary,validation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0038798148067572535,0.003051912056057593,0.0008279027506996606,-0.0008279027506996606
1,audit,SEX,360,primary,validation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0038798148067572535,0.0020432236285162775,0.001836591178240976,-0.001836591178240976
1,audit,SEX,360,primary,development_evaluation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.004048536935224001,0.002139761639394111,0.0019087752958298898,-0.0019087752958298898
1,audit,SEX,360,primary,development_evaluation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.004048536935224001,0.0027960273563297777,0.001252509578894223,-0.001252509578894223
1,audit,SEX,360,primary,validation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.002502362029209948,0.002508044190799419,-5.68216158947088e-06,5.68216158947088e-06
1,audit,SEX,360,primary,validation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.002502362029209948,0.0036480526974095318,-0.0011456906681995838,0.0011456906681995838
1,audit,SEX,360,primary,development_evaluation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0026389233386905353,0.0015781527755217573,0.001060770563168778,-0.001060770563168778
1,audit,SEX,360,primary,development_evaluation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0026389233386905353,0.0025833305777092086,5.5592760981326705e-05,-5.5592760981326705e-05
1,audit,RAC1P,360,primary,validation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0006785288772357401,-0.0012625078276184976,0.0019410367048542376,-0.0019410367048542376
1,audit,RAC1P,360,primary,validation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0006785288772357401,-0.001641579807309279,0.002320108684545019,-0.002320108684545019
1,audit,RAC1P,360,primary,development_evaluation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.003925119521114961,0.0008999685801862611,0.0030251509409287003,-0.0030251509409287003
1,audit,RAC1P,360,primary,development_evaluation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.003925119521114961,0.0014525247905479155,0.002472594730567046,-0.002472594730567046
1,audit,RAC1P,360,primary,validation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.0026093113872946994,4.7886998328250385e-05,-0.0026571983856229497,0.0026571983856229497
1,audit,RAC1P,360,primary,validation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.0026093113872946994,-0.0036360203648724276,0.0010267089775777283,-0.0010267089775777283
1,audit,RAC1P,360,primary,development_evaluation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0004180029227074389,0.0013177955342078551,-0.0008997926115004162,0.0008997926115004162
1,audit,RAC1P,360,primary,development_evaluation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0004180029227074389,0.002890342224888709,-0.00247233930218127,0.00247233930218127
1,audit,SEX,360,pooled,validation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.005566914947277679,0.003051912056057593,0.002515002891220086,-0.002515002891220086
1,audit,SEX,360,pooled,validation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.005566914947277679,-0.00016008021203683942,0.0057269951593145185,-0.0057269951593145185
1,audit,SEX,360,pooled,development_evaluation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0014628212703853283,0.002139761639394111,-0.0006769403690087827,0.0006769403690087827
1,audit,SEX,360,pooled,development_evaluation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0014628212703853283,0.0143327699529181,-0.012869948682532772,0.012869948682532772
1,audit,SEX,360,pooled,validation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.002890235370956673,0.002508044190799419,0.0003821911801572542,-0.0003821911801572542
1,audit,SEX,360,pooled,validation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.002890235370956673,-0.005005176759602548,0.00789541213055922,-0.00789541213055922
1,audit,SEX,360,pooled,development_evaluation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.0030925165872747185,0.0015781527755217573,-0.004670669362796476,0.004670669362796476
1,audit,SEX,360,pooled,development_evaluation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.0030925165872747185,0.009703969720688654,-0.012796486307963373,0.012796486307963373
1,audit,RAC1P,360,pooled,validation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.007913031957763383,-0.0012625078276184976,-0.006650524130144886,0.006650524130144886
1,audit,RAC1P,360,pooled,validation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.007913031957763383,-0.001641579807309279,-0.006271452150454104,0.006271452150454104
1,audit,RAC1P,360,pooled,development_evaluation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.008483095821099518,0.0008999685801862611,0.007583127240913257,-0.007583127240913257
1,audit,RAC1P,360,pooled,development_evaluation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.008483095821099518,0.0014525247905479155,0.007030571030551602,-0.007030571030551602
1,audit,RAC1P,360,pooled,validation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.012827995449642415,4.7886998328250385e-05,-0.012875882447970666,0.012875882447970666
1,audit,RAC1P,360,pooled,validation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.012827995449642415,-0.0036360203648724276,-0.009191975084769988,0.009191975084769988
1,audit,RAC1P,360,pooled,development_evaluation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.008494865564744325,0.0013177955342078551,0.00717707003053647,-0.00717707003053647
1,audit,RAC1P,360,pooled,development_evaluation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.008494865564744325,0.002890342224888709,0.005604523339855616,-0.005604523339855616
2,transfer,same_residence,,primary,validation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.0019494544687994608,0.0010210748239148915,0.0009283796448845694,
2,transfer,same_residence,,primary,validation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.0019494544687994608,-0.0030759680089909036,0.0050254224777903644,
2,transfer,same_residence,,primary,development_evaluation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.0038591096370111933,0.002049133749811971,0.0018099758871992222,
2,transfer,same_residence,,primary,development_evaluation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.0038591096370111933,0.0003598294827941162,0.003499280154217077,
2,transfer,same_residence,,primary,validation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,-0.0003856391245459778,0.0006464728578053358,-0.0010321119823513136,
2,transfer,same_residence,,primary,validation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,-0.0003856391245459778,-0.003973400865467935,0.0035877617409219575,
2,transfer,same_residence,,primary,development_evaluation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.0035707352145225024,0.001429813569518712,0.0021409216450037905,
2,transfer,same_residence,,primary,development_evaluation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.0035707352145225024,0.0004919718627023895,0.003078763351820113,
2,transfer,commute_over20,,primary,validation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,-0.005232838113387817,0.0003707284086705842,-0.005603566522058401,
2,transfer,commute_over20,,primary,validation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,-0.005232838113387817,-0.0028481921678645827,-0.002384645945523234,
2,transfer,commute_over20,,primary,development_evaluation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.002447635674689197,-0.0013084691635978363,0.0037561048382870332,
2,transfer,commute_over20,,primary,development_evaluation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.002447635674689197,-0.00033382807070081455,0.0027814637453900115,
2,transfer,commute_over20,,primary,validation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,-0.00408174481193746,-0.00103652078598504,-0.00304522402595242,
2,transfer,commute_over20,,primary,validation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,-0.00408174481193746,-0.0032611759283887043,-0.0008205688835487557,
2,transfer,commute_over20,,primary,development_evaluation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.0075751077058976435,0.00018256222591805926,0.007392545479979584,
2,transfer,commute_over20,,primary,development_evaluation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.0075751077058976435,-0.0006348843550357808,0.008209992060933424,
2,transfer,income_binary,,primary,validation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.0017160034709053917,-0.0021556547352393207,0.0038716582061447125,
2,transfer,income_binary,,primary,validation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.0017160034709053917,0.002358824161533324,-0.0006428206906279321,
2,transfer,income_binary,,primary,development_evaluation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.002832020192268081,-0.0006557456598521028,0.0034877658521201838,
2,transfer,income_binary,,primary,development_evaluation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.002832020192268081,0.001780732439400523,0.001051287752867558,
2,transfer,income_binary,,primary,validation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.0032667345643068724,-0.000822516740213608,0.00408925130452048,
2,transfer,income_binary,,primary,validation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.0032667345643068724,0.0020082299618428556,0.0012585046024640167,
2,transfer,income_binary,,primary,development_evaluation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.0019312174356849732,-0.0011471188950278877,0.003078336330712861,
2,transfer,income_binary,,primary,development_evaluation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.0019312174356849732,0.0014578070758463069,0.0004734103598386663,
2,transfer,civilian_at_work,,primary,validation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,-0.00021996281606517787,0.0007990741812703428,-0.0010190369973355207,
2,transfer,civilian_at_work,,primary,validation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,-0.00021996281606517787,0.0008585249951624796,-0.0010784878112276575,
2,transfer,civilian_at_work,,primary,development_evaluation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.003901821902685676,-0.0018859247316694305,0.0057877466343551065,
2,transfer,civilian_at_work,,primary,development_evaluation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.003901821902685676,0.0006297148302120692,0.0032721070724736068,
2,transfer,civilian_at_work,,primary,validation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.0016748289658098936,0.0007725576451018124,0.0009022713207080812,
2,transfer,civilian_at_work,,primary,validation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.0016748289658098936,0.0010299624923308381,0.0006448664734790555,
2,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.004404783079872743,-0.002321900301853752,0.006726683381726495,
2,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.004404783079872743,0.00033567454288813137,0.004069108536984611,
2,transfer,public_coverage,,primary,validation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,-0.001225146547957301,-1.199272774810023e-06,-0.001223947275182491,
2,transfer,public_coverage,,primary,validation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,-0.001225146547957301,-0.000985712005189987,-0.0002394345427673139,
2,transfer,public_coverage,,primary,development_evaluation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.002323120032049708,0.004844055095003075,-0.0025209350629533667,
2,transfer,public_coverage,,primary,development_evaluation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.002323120032049708,-0.0005214832714954265,0.0028446033035451346,
2,transfer,public_coverage,,primary,validation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,-0.0002661855183736517,-0.0027058756666333283,0.0024396901482596767,
2,transfer,public_coverage,,primary,validation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,-0.0002661855183736517,-0.0015098966020701265,0.0012437110836964749,
2,transfer,public_coverage,,primary,development_evaluation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.0005182584414349933,0.005441486177550636,-0.004923227736115643,
2,transfer,public_coverage,,primary,development_evaluation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.0005182584414349933,-0.004011425050197859,0.004529683491632852,
2,audit,SEX,120,primary,validation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.003314215398059761,0.0006018839713951563,0.002712331426664605,-0.002712331426664605
2,audit,SEX,120,primary,validation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.003314215398059761,0.006601249205732906,-0.0032870338076731453,0.0032870338076731453
2,audit,SEX,120,primary,development_evaluation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.005673210310784604,0.0011331817181741144,0.00454002859261049,-0.00454002859261049
2,audit,SEX,120,primary,development_evaluation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.005673210310784604,0.00611537583850319,-0.0004421655277185854,0.0004421655277185854
2,audit,SEX,120,primary,validation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,-0.0007229313980537944,-0.0009639392836187088,0.00024100788556491448,-0.00024100788556491448
2,audit,SEX,120,primary,validation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,-0.0007229313980537944,0.004125232099663867,-0.004848163497717661,0.004848163497717661
2,audit,SEX,120,primary,development_evaluation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.004965046175264609,-0.00030544066794790936,0.0052704868432125185,-0.0052704868432125185
2,audit,SEX,120,primary,development_evaluation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.004965046175264609,0.003807985008290049,0.00115706116697456,-0.00115706116697456
2,audit,RAC1P,120,primary,validation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.002000480486681777,-0.0008735788772897823,0.0028740593639715595,-0.0028740593639715595
2,audit,RAC1P,120,primary,validation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.002000480486681777,0.005919780982079903,-0.003919300495398126,0.003919300495398126
2,audit,RAC1P,120,primary,development_evaluation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.0018110214787929735,0.00045488247304947826,0.0013561390057434952,-0.0013561390057434952
2,audit,RAC1P,120,primary,development_evaluation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.0018110214787929735,0.008451191675803216,-0.006640170197010242,0.006640170197010242
2,audit,RAC1P,120,primary,validation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.0027966580154592524,-0.001706819957309147,0.004503477972768399,-0.004503477972768399
2,audit,RAC1P,120,primary,validation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.0027966580154592524,0.004842320766632158,-0.0020456627511729053,0.0020456627511729053
