release,role,target,audit_budget,selector,split,metric,n_seeds,n_defined,complete,mean,sample_sd
D_protected,transfer,same_residence,,primary,validation,log_loss,3,3,True,0.5158961172478859,0.012952835833698526
D_protected,transfer,same_residence,,primary,development_evaluation,log_loss,3,3,True,0.501592306911873,0.002660468163069381
D_protected,transfer,same_residence,,primary,validation_person_weighted,log_loss,3,3,True,0.49108337954381137,0.01884297070417363
D_protected,transfer,same_residence,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.47610744613691897,0.003473163450076626
D_protected,transfer,commute_over20,,primary,validation,log_loss,3,3,True,0.6757914893565238,0.0016623879120061002
D_protected,transfer,commute_over20,,primary,development_evaluation,log_loss,3,3,True,0.6850184098763187,0.00468899150752258
D_protected,transfer,commute_over20,,primary,validation_person_weighted,log_loss,3,3,True,0.6756597132564593,0.0013026919372068457
D_protected,transfer,commute_over20,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6864959248371231,0.0023140571513158023
D_protected,transfer,income_binary,,primary,validation,log_loss,3,3,True,0.2956917882119646,0.004683680916839856
D_protected,transfer,income_binary,,primary,development_evaluation,log_loss,3,3,True,0.292096700612377,0.011459443367669056
D_protected,transfer,income_binary,,primary,validation_person_weighted,log_loss,3,3,True,0.2927764839783728,0.015818442768263694
D_protected,transfer,income_binary,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.3032786539643952,0.013486254481885085
D_protected,transfer,civilian_at_work,,primary,validation,log_loss,3,3,True,0.2931335820367108,0.006314807588524425
D_protected,transfer,civilian_at_work,,primary,development_evaluation,log_loss,3,3,True,0.27984005967600556,0.007690888181949521
D_protected,transfer,civilian_at_work,,primary,validation_person_weighted,log_loss,3,3,True,0.29227472957272055,0.004878573513055707
D_protected,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.27034115095120836,0.013232287546518862
D_protected,transfer,public_coverage,,primary,validation,log_loss,3,3,True,0.4810448947314,0.0074818895193816005
D_protected,transfer,public_coverage,,primary,development_evaluation,log_loss,3,3,True,0.4958051645222894,0.015940168017026173
D_protected,transfer,public_coverage,,primary,validation_person_weighted,log_loss,3,3,True,0.4966399845375179,0.011953466104198184
D_protected,transfer,public_coverage,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.5049600640481134,0.015928956082454458
D_protected,audit,SEX,120,primary,validation,log_loss,3,3,True,0.6730144371414678,0.0036782188357719443
D_protected,audit,SEX,120,primary,validation,signed_prior_relative_gain,3,3,True,0.019373181425353898,0.003972947413518524
D_protected,audit,SEX,120,primary,development_evaluation,log_loss,3,3,True,0.6670910494047144,0.008388277177553777
D_protected,audit,SEX,120,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.02559565435195225,0.00796648778580715
D_protected,audit,SEX,120,primary,validation_person_weighted,log_loss,3,3,True,0.6745565455452089,0.008456598749026089
D_protected,audit,SEX,120,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.017768467776642576,0.0085430990578711
D_protected,audit,SEX,120,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6697333581572056,0.006825931016418754
D_protected,audit,SEX,120,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.022380064662782268,0.006729972723047747
D_protected,audit,RAC1P,120,primary,validation,log_loss,3,3,True,1.2390027535543506,0.009374796459288775
D_protected,audit,RAC1P,120,primary,validation,signed_prior_relative_gain,3,3,True,0.04449429977037189,0.015326504411950262
D_protected,audit,RAC1P,120,primary,development_evaluation,log_loss,3,3,True,1.2407041921290907,0.01786614266286703
D_protected,audit,RAC1P,120,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.049338457034974637,0.007736798939143836
D_protected,audit,RAC1P,120,primary,validation_person_weighted,log_loss,3,3,True,1.2443382798874558,0.014029974332966919
D_protected,audit,RAC1P,120,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.04036645223578109,0.01643159585625964
D_protected,audit,RAC1P,120,primary,development_evaluation_person_weighted,log_loss,3,3,True,1.2424772906741004,0.04269854857510949
D_protected,audit,RAC1P,120,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.04476463134477685,0.006386861279239077
D_protected,audit,SEX,120,pooled,validation,log_loss,3,3,True,0.6727736334543428,0.0038273716985088428
D_protected,audit,SEX,120,pooled,validation,signed_prior_relative_gain,3,3,True,0.019613985112478843,0.00409123334645666
D_protected,audit,SEX,120,pooled,development_evaluation,log_loss,3,3,True,0.6686153987046535,0.007089051805480406
D_protected,audit,SEX,120,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.02407130505201323,0.006806537431315921
D_protected,audit,SEX,120,pooled,validation_person_weighted,log_loss,3,3,True,0.6751592593738386,0.008768880355382612
D_protected,audit,SEX,120,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.017165753948012858,0.008880814261643931
D_protected,audit,SEX,120,pooled,development_evaluation_person_weighted,log_loss,3,3,True,0.6733404865616438,0.006576512580612616
D_protected,audit,SEX,120,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.018772936258344086,0.007139112140420145
D_protected,audit,RAC1P,120,pooled,validation,log_loss,3,3,True,1.22972755456584,0.0054027382702991605
D_protected,audit,RAC1P,120,pooled,validation,signed_prior_relative_gain,3,3,True,0.05376949875888267,0.0101216637265971
D_protected,audit,RAC1P,120,pooled,development_evaluation,log_loss,3,3,True,1.2328612978235174,0.023235938329425193
D_protected,audit,RAC1P,120,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.05718135134054799,0.007662975400628915
D_protected,audit,RAC1P,120,pooled,validation_person_weighted,log_loss,3,3,True,1.2363252168608665,0.0076974804794355
D_protected,audit,RAC1P,120,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.04837951526237042,0.009454848945811485
D_protected,audit,RAC1P,120,pooled,development_evaluation_person_weighted,log_loss,3,3,True,1.2380744255582534,0.047608496060410725
D_protected,audit,RAC1P,120,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.04916749646062383,0.01232003034605177
D_protected,audit,SEX,360,primary,validation,log_loss,3,3,True,0.6730144371414678,0.0036782188357719443
D_protected,audit,SEX,360,primary,validation,signed_prior_relative_gain,3,3,True,0.019373181425353898,0.003972947413518524
D_protected,audit,SEX,360,primary,development_evaluation,log_loss,3,3,True,0.6670910494047144,0.008388277177553777
D_protected,audit,SEX,360,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.02559565435195225,0.00796648778580715
D_protected,audit,SEX,360,primary,validation_person_weighted,log_loss,3,3,True,0.6745565455452089,0.008456598749026089
D_protected,audit,SEX,360,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.017768467776642576,0.0085430990578711
D_protected,audit,SEX,360,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6697333581572056,0.006825931016418754
D_protected,audit,SEX,360,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.022380064662782268,0.006729972723047747
D_protected,audit,RAC1P,360,primary,validation,log_loss,3,3,True,1.2390027535543506,0.009374796459288775
D_protected,audit,RAC1P,360,primary,validation,signed_prior_relative_gain,3,3,True,0.04449429977037189,0.015326504411950262
D_protected,audit,RAC1P,360,primary,development_evaluation,log_loss,3,3,True,1.2407041921290907,0.01786614266286703
D_protected,audit,RAC1P,360,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.049338457034974637,0.007736798939143836
D_protected,audit,RAC1P,360,primary,validation_person_weighted,log_loss,3,3,True,1.2443382798874558,0.014029974332966919
D_protected,audit,RAC1P,360,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.04036645223578109,0.01643159585625964
D_protected,audit,RAC1P,360,primary,development_evaluation_person_weighted,log_loss,3,3,True,1.2424772906741004,0.04269854857510949
D_protected,audit,RAC1P,360,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.04476463134477685,0.006386861279239077
D_protected,audit,SEX,360,pooled,validation,log_loss,3,3,True,0.6727736334543428,0.0038273716985088428
D_protected,audit,SEX,360,pooled,validation,signed_prior_relative_gain,3,3,True,0.019613985112478843,0.00409123334645666
D_protected,audit,SEX,360,pooled,development_evaluation,log_loss,3,3,True,0.6686153987046535,0.007089051805480406
D_protected,audit,SEX,360,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.02407130505201323,0.006806537431315921
D_protected,audit,SEX,360,pooled,validation_person_weighted,log_loss,3,3,True,0.6751592593738386,0.008768880355382612
D_protected,audit,SEX,360,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.017165753948012858,0.008880814261643931
D_protected,audit,SEX,360,pooled,development_evaluation_person_weighted,log_loss,3,3,True,0.6733404865616438,0.006576512580612616
D_protected,audit,SEX,360,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.018772936258344086,0.007139112140420145
D_protected,audit,RAC1P,360,pooled,validation,log_loss,3,3,True,1.22972755456584,0.0054027382702991605
D_protected,audit,RAC1P,360,pooled,validation,signed_prior_relative_gain,3,3,True,0.05376949875888267,0.0101216637265971
D_protected,audit,RAC1P,360,pooled,development_evaluation,log_loss,3,3,True,1.2328612978235174,0.023235938329425193
D_protected,audit,RAC1P,360,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.05718135134054799,0.007662975400628915
D_protected,audit,RAC1P,360,pooled,validation_person_weighted,log_loss,3,3,True,1.2363252168608665,0.0076974804794355
D_protected,audit,RAC1P,360,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.04837951526237042,0.009454848945811485
D_protected,audit,RAC1P,360,pooled,development_evaluation_person_weighted,log_loss,3,3,True,1.2380744255582534,0.047608496060410725
D_protected,audit,RAC1P,360,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.04916749646062383,0.01232003034605177
B_rich_bank,transfer,same_residence,,primary,validation,log_loss,3,3,True,0.519075253334176,0.007070559592129076
B_rich_bank,transfer,same_residence,,primary,development_evaluation,log_loss,3,3,True,0.5105285206393606,0.003504361971064415
B_rich_bank,transfer,same_residence,,primary,validation_person_weighted,log_loss,3,3,True,0.4921215371215014,0.014357003396381234
B_rich_bank,transfer,same_residence,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.48531103515594426,0.004345810656015249
B_rich_bank,transfer,commute_over20,,primary,validation,log_loss,3,3,True,0.6725893966193617,0.001273456335804816
B_rich_bank,transfer,commute_over20,,primary,development_evaluation,log_loss,3,3,True,0.6814807668456577,0.002771387309119561
B_rich_bank,transfer,commute_over20,,primary,validation_person_weighted,log_loss,3,3,True,0.6733475392272313,0.0023103301512757794
B_rich_bank,transfer,commute_over20,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6847383592795433,0.0046326927968764154
B_rich_bank,transfer,income_binary,,primary,validation,log_loss,3,3,True,0.28779506867067167,0.003673111177989939
B_rich_bank,transfer,income_binary,,primary,development_evaluation,log_loss,3,3,True,0.27842068605210946,0.007136622451927274
B_rich_bank,transfer,income_binary,,primary,validation_person_weighted,log_loss,3,3,True,0.28587653482526915,0.014648194985474525
B_rich_bank,transfer,income_binary,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.28941428905392047,0.009717658445812063
B_rich_bank,transfer,civilian_at_work,,primary,validation,log_loss,3,3,True,0.2877391502108334,0.008515138674385437
B_rich_bank,transfer,civilian_at_work,,primary,development_evaluation,log_loss,3,3,True,0.270940868689567,0.011699244286750253
B_rich_bank,transfer,civilian_at_work,,primary,validation_person_weighted,log_loss,3,3,True,0.28858946737378016,0.0047231998910603
B_rich_bank,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.26200100286916467,0.016605820491549787
B_rich_bank,transfer,public_coverage,,primary,validation,log_loss,3,3,True,0.47493947399977116,0.004183372487638858
B_rich_bank,transfer,public_coverage,,primary,development_evaluation,log_loss,3,3,True,0.4870673538885682,0.012910041182812835
B_rich_bank,transfer,public_coverage,,primary,validation_person_weighted,log_loss,3,3,True,0.48644993251440893,0.005845423670153696
B_rich_bank,transfer,public_coverage,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.4928927570709848,0.015925137546039973
B_rich_bank,audit,SEX,120,primary,validation,log_loss,3,3,True,0.6604199826688947,0.0019917580993398685
B_rich_bank,audit,SEX,120,primary,validation,signed_prior_relative_gain,3,3,True,0.031967635897927026,0.002390967797836416
B_rich_bank,audit,SEX,120,primary,development_evaluation,log_loss,3,3,True,0.6647695106320399,0.008175405686020027
B_rich_bank,audit,SEX,120,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.027917193124626705,0.007718493339739272
B_rich_bank,audit,SEX,120,primary,validation_person_weighted,log_loss,3,3,True,0.6614841671868099,0.010108343481779148
B_rich_bank,audit,SEX,120,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.030840846135041528,0.010246432069197578
B_rich_bank,audit,SEX,120,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6671227481418543,0.006631540936840248
B_rich_bank,audit,SEX,120,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.024990674678133578,0.005866851131259839
B_rich_bank,audit,RAC1P,120,primary,validation,log_loss,3,3,True,1.240366062972035,0.005522768105071966
B_rich_bank,audit,RAC1P,120,primary,validation,signed_prior_relative_gain,3,3,True,0.043130990352687526,0.007114453656733719
B_rich_bank,audit,RAC1P,120,primary,development_evaluation,log_loss,3,3,True,1.2431727057896385,0.032478868074651016
B_rich_bank,audit,RAC1P,120,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.04686994337442685,0.008823406931644896
B_rich_bank,audit,RAC1P,120,primary,validation_person_weighted,log_loss,3,3,True,1.2438112368344623,0.0077609416399307424
B_rich_bank,audit,RAC1P,120,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.040893495288774506,0.006650855860056483
B_rich_bank,audit,RAC1P,120,primary,development_evaluation_person_weighted,log_loss,3,3,True,1.241851795257612,0.04367818282412431
B_rich_bank,audit,RAC1P,120,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.04539012676126516,0.004638047249187684
B_rich_bank,audit,SEX,120,pooled,validation,log_loss,3,3,True,0.6604199826688947,0.0019917580993398685
B_rich_bank,audit,SEX,120,pooled,validation,signed_prior_relative_gain,3,3,True,0.031967635897927026,0.002390967797836416
B_rich_bank,audit,SEX,120,pooled,development_evaluation,log_loss,3,3,True,0.6647695106320399,0.008175405686020027
B_rich_bank,audit,SEX,120,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.027917193124626705,0.007718493339739272
B_rich_bank,audit,SEX,120,pooled,validation_person_weighted,log_loss,3,3,True,0.6614841671868099,0.010108343481779148
B_rich_bank,audit,SEX,120,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.030840846135041528,0.010246432069197578
B_rich_bank,audit,SEX,120,pooled,development_evaluation_person_weighted,log_loss,3,3,True,0.6671227481418543,0.006631540936840248
B_rich_bank,audit,SEX,120,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.024990674678133578,0.005866851131259839
B_rich_bank,audit,RAC1P,120,pooled,validation,log_loss,3,3,True,1.240366062972035,0.005522768105071966
B_rich_bank,audit,RAC1P,120,pooled,validation,signed_prior_relative_gain,3,3,True,0.043130990352687526,0.007114453656733719
B_rich_bank,audit,RAC1P,120,pooled,development_evaluation,log_loss,3,3,True,1.2431727057896385,0.032478868074651016
B_rich_bank,audit,RAC1P,120,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.04686994337442685,0.008823406931644896
B_rich_bank,audit,RAC1P,120,pooled,validation_person_weighted,log_loss,3,3,True,1.2438112368344623,0.0077609416399307424
B_rich_bank,audit,RAC1P,120,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.040893495288774506,0.006650855860056483
B_rich_bank,audit,RAC1P,120,pooled,development_evaluation_person_weighted,log_loss,3,3,True,1.241851795257612,0.04367818282412431
B_rich_bank,audit,RAC1P,120,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.04539012676126516,0.004638047249187684
B_rich_bank,audit,SEX,360,primary,validation,log_loss,3,3,True,0.6604199826688947,0.0019917580993398685
B_rich_bank,audit,SEX,360,primary,validation,signed_prior_relative_gain,3,3,True,0.031967635897927026,0.002390967797836416
B_rich_bank,audit,SEX,360,primary,development_evaluation,log_loss,3,3,True,0.6647695106320399,0.008175405686020027
B_rich_bank,audit,SEX,360,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.027917193124626705,0.007718493339739272
B_rich_bank,audit,SEX,360,primary,validation_person_weighted,log_loss,3,3,True,0.6614841671868099,0.010108343481779148
B_rich_bank,audit,SEX,360,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.030840846135041528,0.010246432069197578
B_rich_bank,audit,SEX,360,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6671227481418543,0.006631540936840248
B_rich_bank,audit,SEX,360,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.024990674678133578,0.005866851131259839
B_rich_bank,audit,RAC1P,360,primary,validation,log_loss,3,3,True,1.240366062972035,0.005522768105071966
B_rich_bank,audit,RAC1P,360,primary,validation,signed_prior_relative_gain,3,3,True,0.043130990352687526,0.007114453656733719
B_rich_bank,audit,RAC1P,360,primary,development_evaluation,log_loss,3,3,True,1.2431727057896385,0.032478868074651016
B_rich_bank,audit,RAC1P,360,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.04686994337442685,0.008823406931644896
B_rich_bank,audit,RAC1P,360,primary,validation_person_weighted,log_loss,3,3,True,1.2438112368344623,0.0077609416399307424
B_rich_bank,audit,RAC1P,360,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.040893495288774506,0.006650855860056483
B_rich_bank,audit,RAC1P,360,primary,development_evaluation_person_weighted,log_loss,3,3,True,1.241851795257612,0.04367818282412431
B_rich_bank,audit,RAC1P,360,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.04539012676126516,0.004638047249187684
B_rich_bank,audit,SEX,360,pooled,validation,log_loss,3,3,True,0.6604199826688947,0.0019917580993398685
B_rich_bank,audit,SEX,360,pooled,validation,signed_prior_relative_gain,3,3,True,0.031967635897927026,0.002390967797836416
B_rich_bank,audit,SEX,360,pooled,development_evaluation,log_loss,3,3,True,0.6647695106320399,0.008175405686020027
B_rich_bank,audit,SEX,360,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.027917193124626705,0.007718493339739272
B_rich_bank,audit,SEX,360,pooled,validation_person_weighted,log_loss,3,3,True,0.6614841671868099,0.010108343481779148
B_rich_bank,audit,SEX,360,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.030840846135041528,0.010246432069197578
B_rich_bank,audit,SEX,360,pooled,development_evaluation_person_weighted,log_loss,3,3,True,0.6671227481418543,0.006631540936840248
B_rich_bank,audit,SEX,360,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.024990674678133578,0.005866851131259839
B_rich_bank,audit,RAC1P,360,pooled,validation,log_loss,3,3,True,1.240366062972035,0.005522768105071966
B_rich_bank,audit,RAC1P,360,pooled,validation,signed_prior_relative_gain,3,3,True,0.043130990352687526,0.007114453656733719
B_rich_bank,audit,RAC1P,360,pooled,development_evaluation,log_loss,3,3,True,1.2431727057896385,0.032478868074651016
B_rich_bank,audit,RAC1P,360,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.04686994337442685,0.008823406931644896
B_rich_bank,audit,RAC1P,360,pooled,validation_person_weighted,log_loss,3,3,True,1.2438112368344623,0.0077609416399307424
B_rich_bank,audit,RAC1P,360,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.040893495288774506,0.006650855860056483
B_rich_bank,audit,RAC1P,360,pooled,development_evaluation_person_weighted,log_loss,3,3,True,1.241851795257612,0.04367818282412431
B_rich_bank,audit,RAC1P,360,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.04539012676126516,0.004638047249187684
B_rich_bank_leace,transfer,same_residence,,primary,validation,log_loss,3,3,True,0.5241207361206623,0.011870820934259809
B_rich_bank_leace,transfer,same_residence,,primary,development_evaluation,log_loss,3,3,True,0.5152466876118773,0.005385916104239237
B_rich_bank_leace,transfer,same_residence,,primary,validation_person_weighted,log_loss,3,3,True,0.496954320373474,0.01675039939175101
B_rich_bank_leace,transfer,same_residence,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.4914776096345123,0.005218130160766178
B_rich_bank_leace,transfer,commute_over20,,primary,validation,log_loss,3,3,True,0.6776012443466021,0.0024031533492288883
B_rich_bank_leace,transfer,commute_over20,,primary,development_evaluation,log_loss,3,3,True,0.6872520351634018,0.002053214275635965
B_rich_bank_leace,transfer,commute_over20,,primary,validation_person_weighted,log_loss,3,3,True,0.6785989447609458,0.0022105881293932885
B_rich_bank_leace,transfer,commute_over20,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6885644981654949,0.004083319188326246
B_rich_bank_leace,transfer,income_binary,,primary,validation,log_loss,3,3,True,0.325811630223653,0.00817273644834474
B_rich_bank_leace,transfer,income_binary,,primary,development_evaluation,log_loss,3,3,True,0.31836030368534773,0.002766433210032629
B_rich_bank_leace,transfer,income_binary,,primary,validation_person_weighted,log_loss,3,3,True,0.3236485225124391,0.016604684327244296
B_rich_bank_leace,transfer,income_binary,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.3326250569003477,0.0065309686026629584
B_rich_bank_leace,transfer,civilian_at_work,,primary,validation,log_loss,3,3,True,0.3240016350021182,0.006731687129274892
B_rich_bank_leace,transfer,civilian_at_work,,primary,development_evaluation,log_loss,3,3,True,0.31592776817398044,0.017205664303245553
B_rich_bank_leace,transfer,civilian_at_work,,primary,validation_person_weighted,log_loss,3,3,True,0.32883656745804724,0.01909509022163779
B_rich_bank_leace,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.30297222832185244,0.022397907274156782
B_rich_bank_leace,transfer,public_coverage,,primary,validation,log_loss,3,3,True,0.4968837180025733,0.009310500152748948
B_rich_bank_leace,transfer,public_coverage,,primary,development_evaluation,log_loss,3,3,True,0.5058381116519318,0.008451056102112196
B_rich_bank_leace,transfer,public_coverage,,primary,validation_person_weighted,log_loss,3,3,True,0.5066182915538571,0.008300270335469907
B_rich_bank_leace,transfer,public_coverage,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.5095962792694513,0.009402063968007737
B_rich_bank_leace,audit,SEX,120,primary,validation,log_loss,3,3,True,0.6682926552057886,0.004692016907505147
B_rich_bank_leace,audit,SEX,120,primary,validation,signed_prior_relative_gain,3,3,True,0.02409496336103308,0.005024854425100116
B_rich_bank_leace,audit,SEX,120,primary,development_evaluation,log_loss,3,3,True,0.6715148577520521,0.007841677227462991
B_rich_bank_leace,audit,SEX,120,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.021171846004614598,0.007435277475964929
B_rich_bank_leace,audit,SEX,120,primary,validation_person_weighted,log_loss,3,3,True,0.6686995581864226,0.01063322927415524
B_rich_bank_leace,audit,SEX,120,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.02362545513542887,0.010773784993607887
B_rich_bank_leace,audit,SEX,120,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6747602764712228,0.006309451287771856
B_rich_bank_leace,audit,SEX,120,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.017353146348765097,0.00557534902657922
B_rich_bank_leace,audit,RAC1P,120,primary,validation,log_loss,3,3,True,1.2642937803318588,0.019220622441179842
B_rich_bank_leace,audit,RAC1P,120,primary,validation,signed_prior_relative_gain,3,3,True,0.01920327299286373,0.018611878543434435
B_rich_bank_leace,audit,RAC1P,120,primary,development_evaluation,log_loss,3,3,True,1.2682652346096128,0.03541408367939967
B_rich_bank_leace,audit,RAC1P,120,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.02177741455445248,0.013415321117498422
B_rich_bank_leace,audit,RAC1P,120,primary,validation_person_weighted,log_loss,3,3,True,1.2661579685470505,0.02120228965616568
B_rich_bank_leace,audit,RAC1P,120,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.018546763576186304,0.017342995829695448
B_rich_bank_leace,audit,RAC1P,120,primary,development_evaluation_person_weighted,log_loss,3,3,True,1.266958898753423,0.04473247081786522
B_rich_bank_leace,audit,RAC1P,120,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.020283023265454208,0.012455417003797603
B_rich_bank_leace,audit,SEX,120,pooled,validation,log_loss,3,3,True,0.6682926552057886,0.004692016907505147
B_rich_bank_leace,audit,SEX,120,pooled,validation,signed_prior_relative_gain,3,3,True,0.02409496336103308,0.005024854425100116
B_rich_bank_leace,audit,SEX,120,pooled,development_evaluation,log_loss,3,3,True,0.6715148577520521,0.007841677227462991
B_rich_bank_leace,audit,SEX,120,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.021171846004614598,0.007435277475964929
B_rich_bank_leace,audit,SEX,120,pooled,validation_person_weighted,log_loss,3,3,True,0.6686995581864226,0.01063322927415524
B_rich_bank_leace,audit,SEX,120,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.02362545513542887,0.010773784993607887
B_rich_bank_leace,audit,SEX,120,pooled,development_evaluation_person_weighted,log_loss,3,3,True,0.6747602764712228,0.006309451287771856
B_rich_bank_leace,audit,SEX,120,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.017353146348765097,0.00557534902657922
B_rich_bank_leace,audit,RAC1P,120,pooled,validation,log_loss,3,3,True,1.2642937803318588,0.019220622441179842
B_rich_bank_leace,audit,RAC1P,120,pooled,validation,signed_prior_relative_gain,3,3,True,0.01920327299286373,0.018611878543434435
B_rich_bank_leace,audit,RAC1P,120,pooled,development_evaluation,log_loss,3,3,True,1.2682652346096128,0.03541408367939967
B_rich_bank_leace,audit,RAC1P,120,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.02177741455445248,0.013415321117498422
B_rich_bank_leace,audit,RAC1P,120,pooled,validation_person_weighted,log_loss,3,3,True,1.2661579685470505,0.02120228965616568
B_rich_bank_leace,audit,RAC1P,120,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.018546763576186304,0.017342995829695448
B_rich_bank_leace,audit,RAC1P,120,pooled,development_evaluation_person_weighted,log_loss,3,3,True,1.266958898753423,0.04473247081786522
B_rich_bank_leace,audit,RAC1P,120,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.020283023265454208,0.012455417003797603
B_rich_bank_leace,audit,SEX,360,primary,validation,log_loss,3,3,True,0.6682926552057886,0.004692016907505147
B_rich_bank_leace,audit,SEX,360,primary,validation,signed_prior_relative_gain,3,3,True,0.02409496336103308,0.005024854425100116
B_rich_bank_leace,audit,SEX,360,primary,development_evaluation,log_loss,3,3,True,0.6715148577520521,0.007841677227462991
B_rich_bank_leace,audit,SEX,360,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.021171846004614598,0.007435277475964929
B_rich_bank_leace,audit,SEX,360,primary,validation_person_weighted,log_loss,3,3,True,0.6686995581864226,0.01063322927415524
B_rich_bank_leace,audit,SEX,360,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.02362545513542887,0.010773784993607887
B_rich_bank_leace,audit,SEX,360,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6747602764712228,0.006309451287771856
B_rich_bank_leace,audit,SEX,360,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.017353146348765097,0.00557534902657922
B_rich_bank_leace,audit,RAC1P,360,primary,validation,log_loss,3,3,True,1.2642937803318588,0.019220622441179842
