seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,audit_budget,reused_reference,diagnostic_only,fit_rows,fit_support,fit_coverage_complete,split,n,n_classes,class_schema,weighted,weight_sum,support,weighted_support,prevalence,coverage_complete,raw_coverage_complete,valid_class_mask,log_loss,log_loss_probability_floor,accuracy,balanced_accuracy,observed_balanced_accuracy,auroc,macro_auroc,observed_macro_auroc,evidence_audit_budget,origin_metrics,origin_release
0,transfer,R_rho0p1_W,civilian_at_work,mlp,mlp,False,False,True,False,,True,False,2048,"[665,1383]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[981,2003]","[112512.0,235878.0]","[0.3229484198742788,0.6770515801257212]",True,True,"[true,true]",0.30009041600153424,1e-12,0.8960216998191681,0.8476098518650542,0.8476098518650542,0.8845438372124644,0.8845438372124645,0.8845438372124645,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,civilian_at_work,mlp,mlp,False,False,True,False,,True,False,2048,"[665,1383]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[972,2010]","[100734.0,233407.0]","[0.3014715344719744,0.6985284655280256]",True,True,"[true,true]",0.2592453471822374,1e-12,0.9163377137196572,0.8694424223376593,0.8694424223376593,0.9042909560783495,0.9042909560783494,0.9042909560783494,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,public_coverage,logistic,logistic,False,False,True,False,,True,False,2048,"[1531,517]",True,validation,2984,2,"[0,1]",False,2984.0,"[2275,709]","[2275.0,709.0]","[0.7623994638069705,0.23760053619302948]",True,True,"[true,true]",0.495194502531492,1e-12,0.7751340482573726,0.5889344224182024,0.5889344224182024,0.7089688308870256,0.7089688308870257,0.7089688308870257,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,public_coverage,logistic,logistic,False,False,True,False,,True,False,2048,"[1531,517]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[2199,783]","[2199.0,783.0]","[0.7374245472837022,0.2625754527162978]",True,True,"[true,true]",0.5150783156416511,1e-12,0.7505030181086519,0.5783593726859475,0.5783593726859475,0.719408334335182,0.719408334335182,0.719408334335182,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,public_coverage,logistic,logistic,False,False,True,False,,True,False,2048,"[1531,517]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[2275,709]","[263229.0,85161.0]","[0.7555584259020064,0.24444157409799364]",True,True,"[true,true]",0.5090276981921786,1e-12,0.7656591750624301,0.5817621967859816,0.5817621967859816,0.6956075807556592,0.6956075807556592,0.6956075807556592,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,public_coverage,logistic,logistic,False,False,True,False,,True,False,2048,"[1531,517]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[2199,783]","[244261.0,89880.0]","[0.7310117585091324,0.26898824149086764]",True,True,"[true,true]",0.5236417074512776,1e-12,0.7407381913623291,0.5693075214599648,0.5693075214599648,0.7160232308676828,0.7160232308676828,0.7160232308676828,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,public_coverage,mlp,mlp,True,True,True,True,,True,False,2048,"[1531,517]",True,validation,2984,2,"[0,1]",False,2984.0,"[2275,709]","[2275.0,709.0]","[0.7623994638069705,0.23760053619302948]",True,True,"[true,true]",0.48998304450880154,1e-12,0.7751340482573726,0.6039830127559324,0.6039830127559324,0.724566096808692,0.724566096808692,0.724566096808692,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,public_coverage,mlp,mlp,True,True,True,True,,True,False,2048,"[1531,517]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[2199,783]","[2199.0,783.0]","[0.7374245472837022,0.2625754527162978]",True,True,"[true,true]",0.5128537370925669,1e-12,0.7484909456740443,0.5942652442158487,0.5942652442158487,0.7288396502067294,0.7288396502067294,0.7288396502067294,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,public_coverage,mlp,mlp,True,True,True,True,,True,False,2048,"[1531,517]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[2275,709]","[263229.0,85161.0]","[0.7555584259020064,0.24444157409799364]",True,True,"[true,true]",0.5042250293307384,1e-12,0.7640058555067597,0.5937708804153299,0.5937708804153299,0.7118861242408145,0.7118861242408145,0.7118861242408145,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,public_coverage,mlp,mlp,True,True,True,True,,True,False,2048,"[1531,517]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[2199,783]","[244261.0,89880.0]","[0.7310117585091324,0.26898824149086764]",True,True,"[true,true]",0.5206443704657286,1e-12,0.7415671827162784,0.5875810239146692,0.5875810239146692,0.7277280097048022,0.7277280097048022,0.7277280097048022,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,beta1_C_warmup_only,same_residence,logistic,logistic,False,False,True,False,,True,False,2048,"[500,1548]",True,validation,2984,2,"[0,1]",False,2984.0,"[700,2284]","[700.0,2284.0]","[0.23458445040214476,0.7654155495978552]",True,True,"[true,true]",0.5146921623695893,1e-12,0.7617292225201072,0.5416800100075057,0.5416800100075057,0.6718804728546409,0.671880472854641,0.671880472854641,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only
0,transfer,beta1_C_warmup_only,same_residence,logistic,logistic,False,False,True,False,,True,False,2048,"[500,1548]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[660,2322]","[660.0,2322.0]","[0.22132796780684105,0.778672032193159]",True,True,"[true,true]",0.49914390948680365,1e-12,0.7729711602951039,0.5364654294886853,0.5364654294886853,0.6780557513115653,0.6780557513115653,0.6780557513115653,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only
0,transfer,beta1_C_warmup_only,same_residence,logistic,logistic,False,False,True,False,,True,False,2048,"[500,1548]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[700,2284]","[71960.0,276430.0]","[0.20655013060076352,0.7934498693992365]",True,True,"[true,true]",0.4826328497332227,1e-12,0.7891070352191509,0.5288765610195924,0.5288765610195924,0.6738865190915773,0.6738865190915773,0.6738865190915773,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only
0,transfer,beta1_C_warmup_only,same_residence,logistic,logistic,False,False,True,False,,True,False,2048,"[500,1548]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[660,2322]","[69119.0,265022.0]","[0.20685578842464708,0.793144211575353]",True,True,"[true,true]",0.48247297837486625,1e-12,0.7904537306107302,0.5296977079524445,0.5296977079524445,0.6717713447112867,0.6717713447112867,0.6717713447112867,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only
