seed,role,release,target,candidate_id,family,parent,erased,selected,selected_within_family,auc_selected,independent_selected,diagnostic_only,fit_rows,fit_support,fit_coverage_complete,reused_reference,split,class_index,support,weighted_support,prevalence,predicted_support,predicted_weight,precision,recall,f1,auroc,recall_defined,auroc_defined,original_census_code,fit_class_support,schema_coverage_complete
2,audit,D_protected,SEX,hist_gb_20,histgb,E_pca,False,False,True,False,False,False,2941,"[1508,1433]",True,False,validation,1,1451,1451.0,0.47387328543435664,1406,1406.0,0.5512091038406828,0.5341144038594073,0.5425271263563178,0.6017237625028823,True,True,2,1433,True
2,audit,D_protected,SEX,hist_gb_20,histgb,E_pca,False,False,True,False,False,False,2941,"[1508,1433]",True,False,development_evaluation,0,1510,1510.0,0.5068815038603558,1613,1613.0,0.5716057036577805,0.6105960264900663,0.5904578930515529,0.6020917955630491,True,True,1,1508,True
2,audit,D_protected,SEX,hist_gb_20,histgb,E_pca,False,False,True,False,False,False,2941,"[1508,1433]",True,False,development_evaluation,1,1469,1469.0,0.4931184961396442,1366,1366.0,0.5695461200585652,0.5296119809394145,0.5488536155202822,0.6020917955630491,True,True,2,1433,True
2,audit,D_protected,SEX,hist_gb_20,histgb,E_pca,False,False,True,False,False,False,2941,"[1508,1433]",True,False,validation_person_weighted,0,1611,185048.0,0.5202580935378214,1656,196727.0,0.5785530201751666,0.6150674419610047,0.5962517189444044,0.594640042218326,True,True,1,1508,True
2,audit,D_protected,SEX,hist_gb_20,histgb,E_pca,False,False,True,False,False,False,2941,"[1508,1433]",True,False,validation_person_weighted,1,1451,170637.0,0.4797419064621786,1406,158958.0,0.5518879200795178,0.5141147582294578,0.532332104552557,0.5946400422183258,True,True,2,1433,True
2,audit,D_protected,SEX,hist_gb_20,histgb,E_pca,False,False,True,False,False,False,2941,"[1508,1433]",True,False,development_evaluation_person_weighted,0,1510,174532.0,0.5234583304590893,1613,178293.0,0.583791848249791,0.596372012009259,0.5900148798979664,0.5913244314664493,True,True,1,1508,True
2,audit,D_protected,SEX,hist_gb_20,histgb,E_pca,False,False,True,False,False,False,2941,"[1508,1433]",True,False,development_evaluation_person_weighted,1,1469,158889.0,0.47654166954091076,1366,155128.0,0.5458846887731422,0.5329632636620534,0.5393465958849362,0.5913244314664493,True,True,2,1433,True
2,audit,D_protected,SEX,hist_gb_5,histgb,E_pca,False,False,False,False,False,False,2941,"[1508,1433]",True,False,validation,0,1611,1611.0,0.5261267145656434,1652,1652.0,0.587772397094431,0.6027312228429547,0.5951578302175912,0.5994245711662711,True,True,1,1508,True
2,audit,D_protected,SEX,hist_gb_5,histgb,E_pca,False,False,False,False,False,False,2941,"[1508,1433]",True,False,validation,1,1451,1451.0,0.47387328543435664,1410,1410.0,0.5460992907801419,0.5306685044796692,0.5382733310031458,0.5994245711662711,True,True,2,1433,True
2,audit,D_protected,SEX,hist_gb_5,histgb,E_pca,False,False,False,False,False,False,2941,"[1508,1433]",True,False,development_evaluation,0,1510,1510.0,0.5068815038603558,1605,1605.0,0.5688473520249221,0.604635761589404,0.5861958266452648,0.6048187937011708,True,True,1,1508,True
2,audit,D_protected,SEX,hist_gb_5,histgb,E_pca,False,False,False,False,False,False,2941,"[1508,1433]",True,False,development_evaluation,1,1469,1469.0,0.4931184961396442,1374,1374.0,0.5655021834061136,0.5289312457454051,0.5466056982061203,0.6048187937011708,True,True,2,1433,True
2,audit,D_protected,SEX,hist_gb_5,histgb,E_pca,False,False,False,False,False,False,2941,"[1508,1433]",True,False,validation_person_weighted,0,1611,185048.0,0.5202580935378214,1652,194986.0,0.5781645861754178,0.6092149064026631,0.5932837588215791,0.5933960881473515,True,True,1,1508,True
2,audit,D_protected,SEX,hist_gb_5,histgb,E_pca,False,False,False,False,False,False,2941,"[1508,1433]",True,False,validation_person_weighted,1,1451,170637.0,0.4797419064621786,1410,160699.0,0.5500034225477446,0.5179708972848796,0.5335067725813072,0.5933960881473515,True,True,2,1433,True
2,audit,D_protected,SEX,hist_gb_5,histgb,E_pca,False,False,False,False,False,False,2941,"[1508,1433]",True,False,development_evaluation_person_weighted,0,1510,174532.0,0.5234583304590893,1605,179339.0,0.579115529806679,0.5950656613113927,0.5869822618976972,0.5894709787563398,True,True,1,1508,True
2,audit,D_protected,SEX,hist_gb_5,histgb,E_pca,False,False,False,False,False,False,2941,"[1508,1433]",True,False,development_evaluation_person_weighted,1,1469,158889.0,0.47654166954091076,1374,154082.0,0.5413221531392376,0.5249450874509878,0.5330078505676245,0.5894709787563398,True,True,2,1433,True
2,audit,D_protected,SEX,catchup,catchup,E_pca,False,False,True,True,False,False,2941,"[1508,1433]",True,False,validation,0,1611,1611.0,0.5261267145656434,1666,1666.0,0.6044417767106842,0.6250775915580384,0.6145865120537076,0.6245680861376453,True,True,1,1508,True
2,audit,D_protected,SEX,catchup,catchup,E_pca,False,False,True,True,False,False,2941,"[1508,1433]",True,False,validation,1,1451,1451.0,0.47387328543435664,1396,1396.0,0.5673352435530086,0.5458304617505169,0.5563751317175974,0.6245680861376453,True,True,2,1433,True
2,audit,D_protected,SEX,catchup,catchup,E_pca,False,False,True,True,False,False,2941,"[1508,1433]",True,False,development_evaluation,0,1510,1510.0,0.5068815038603558,1640,1640.0,0.5939024390243902,0.6450331125827815,0.6184126984126984,0.6350274322758646,True,True,1,1508,True
2,audit,D_protected,SEX,catchup,catchup,E_pca,False,False,True,True,False,False,2941,"[1508,1433]",True,False,development_evaluation,1,1469,1469.0,0.4931184961396442,1339,1339.0,0.5997012696041822,0.5466303607896529,0.5719373219373219,0.6350274322758647,True,True,2,1433,True
2,audit,D_protected,SEX,catchup,catchup,E_pca,False,False,True,True,False,False,2941,"[1508,1433]",True,False,validation_person_weighted,0,1611,185048.0,0.5202580935378214,1666,198838.0,0.5901437351009364,0.6341219575461502,0.6113429507718438,0.6152541913863976,True,True,1,1508,True
2,audit,D_protected,SEX,catchup,catchup,E_pca,False,False,True,True,False,False,2941,"[1508,1433]",True,False,validation_person_weighted,1,1451,170637.0,0.4797419064621786,1396,156847.0,0.568337296856172,0.522407215316725,0.544405222850582,0.6152541913863975,True,True,2,1433,True
2,audit,D_protected,SEX,catchup,catchup,E_pca,False,False,True,True,False,False,2941,"[1508,1433]",True,False,development_evaluation_person_weighted,0,1510,174532.0,0.5234583304590893,1640,187598.0,0.6038177379289758,0.649021382898265,0.6256040648385939,0.6220026734798363,True,True,1,1508,True
2,audit,D_protected,SEX,catchup,catchup,E_pca,False,False,True,True,False,False,2941,"[1508,1433]",True,False,development_evaluation_person_weighted,1,1469,158889.0,0.47654166954091076,1339,145823.0,0.5799222344897581,0.5322331942425215,0.5550552652996928,0.6220026734798363,True,True,2,1433,True
2,audit,D_protected,SEX,saved_adversary,saved_adversary,E_pca,False,False,True,False,False,True,0,,,False,validation,0,1611,1611.0,0.5261267145656434,1532,1532.0,0.6090078328981723,0.5791433891992551,0.5937002863506204,0.6205117214053452,True,True,1,,True
2,audit,D_protected,SEX,saved_adversary,saved_adversary,E_pca,False,False,True,False,False,True,0,,,False,validation,1,1451,1451.0,0.47387328543435664,1530,1530.0,0.5568627450980392,0.5871812543073742,0.5716202616571621,0.6205117214053452,True,True,2,,True
2,audit,D_protected,SEX,saved_adversary,saved_adversary,E_pca,False,False,True,False,False,True,0,,,False,development_evaluation,0,1510,1510.0,0.5068815038603558,1493,1493.0,0.594775619557937,0.5880794701986755,0.5914085914085914,0.6341938697767098,True,True,1,,True
2,audit,D_protected,SEX,saved_adversary,saved_adversary,E_pca,False,False,True,False,False,True,0,,,False,development_evaluation,1,1469,1469.0,0.4931184961396442,1486,1486.0,0.5814266487213997,0.5881552076242341,0.584771573604061,0.6341938697767098,True,True,2,,True
2,audit,D_protected,SEX,saved_adversary,saved_adversary,E_pca,False,False,True,False,False,True,0,,,False,validation_person_weighted,0,1611,185048.0,0.5202580935378214,1532,181059.0,0.5973025367421669,0.5844267433314599,0.5907944945057046,0.6163806104998543,True,True,1,,True
2,audit,D_protected,SEX,saved_adversary,saved_adversary,E_pca,False,False,True,False,False,True,0,,,False,validation_person_weighted,1,1451,170637.0,0.4797419064621786,1530,174626.0,0.5596245690790604,0.5727069744545439,0.5660901979071027,0.6163806104998544,True,True,2,,True
2,audit,D_protected,SEX,saved_adversary,saved_adversary,E_pca,False,False,True,False,False,True,0,,,False,development_evaluation_person_weighted,0,1510,174532.0,0.5234583304590893,1493,172960.0,0.5994565217391304,0.5940572502463731,0.596744673258665,0.6236655249663821,True,True,1,,True
2,audit,D_protected,SEX,saved_adversary,saved_adversary,E_pca,False,False,True,False,False,True,0,,,False,development_evaluation_person_weighted,1,1469,158889.0,0.47654166954091076,1486,160461.0,0.5584596880238812,0.5639849202902655,0.5612087051824017,0.6236655249663821,True,True,2,,True
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation,0,1747,1747.0,0.5705421293272371,2958,2958.0,0.5743745774171738,0.9725243274184316,0.7222104144527098,0.5694533377152794,True,True,1,1670,False
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation,1,158,158.0,0.051600261267145654,1,1.0,0.0,0.0,0.0,0.5943286431635108,True,True,2,165,False
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation,2,25,25.0,0.008164598301763554,0,0.0,,0.0,0.0,0.5792097464603226,True,True,3,22,False
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation,4,11,11.0,0.0035924232527759633,0,0.0,,0.0,0.0,0.5862459402282411,True,True,5,5,False
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation,5,496,496.0,0.1619856303069889,81,81.0,0.37037037037037035,0.06048387096774194,0.10398613518197573,0.6826804616196918,True,True,6,450,False
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation,6,9,9.0,0.002939255388634879,0,0.0,,0.0,0.0,0.5916038868872149,True,True,7,9,False
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation,7,454,454.0,0.14826910516002612,22,22.0,0.045454545454545456,0.0022026431718061676,0.004201680672268907,0.6172088254371504,True,True,8,450,False
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation,8,162,162.0,0.052906596995427824,0,0.0,,0.0,0.0,0.5096892294593445,True,True,9,170,False
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation,0,1723,1723.0,0.5783820073850285,2885,2885.0,0.581629116117851,0.9738827626233314,0.7282986111111112,0.5520477910325273,True,True,1,1670,True
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation,1,139,139.0,0.04665995300436388,2,2.0,0.0,0.0,0.0,0.6387767250987941,True,True,2,165,True
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation,2,20,20.0,0.00671366230278617,0,0.0,,0.0,0.0,0.5369888475836432,True,True,3,22,True
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation,3,1,1.0,0.0003356831151393085,0,0.0,,0.0,0.0,0.5,True,True,4,0,True
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation,4,9,9.0,0.0030211480362537764,0,0.0,,0.0,0.0,0.6584362139917697,True,True,5,5,True
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation,5,479,479.0,0.16079221215172876,79,79.0,0.35443037974683544,0.05845511482254697,0.1003584229390681,0.6776425887265135,True,True,6,450,True
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation,6,6,6.0,0.002014098690835851,0,0.0,,0.0,0.0,0.4270097544567777,True,True,7,9,True
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation,7,430,430.0,0.14434373950990265,13,13.0,0.23076923076923078,0.0069767441860465115,0.013544018058690745,0.6231951426459988,True,True,8,450,True
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation,8,172,172.0,0.057737495803961064,0,0.0,,0.0,0.0,0.5432991441661628,True,True,9,170,True
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation_person_weighted,0,1747,204106.0,0.5738392116620044,2958,344255.0,0.5761107318702706,0.9716960794881091,0.7233519524546785,0.552373135290862,True,True,1,1670,False
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation_person_weighted,1,158,18737.0,0.05267863418474212,1,86.0,0.0,0.0,0.0,0.5788351017230148,True,True,2,165,False
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation_person_weighted,2,25,2592.0,0.007287346950250924,0,0.0,,0.0,0.0,0.4944039914177474,True,True,3,22,False
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation_person_weighted,4,11,1555.0,0.004371845874861184,0,0.0,,0.0,0.0,0.6418393348928214,True,True,5,5,False
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation_person_weighted,5,496,53396.0,0.15012159635632652,81,9103.0,0.297813907503021,0.05077159337778111,0.08675338805420887,0.6904747662790149,True,True,6,450,False
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation_person_weighted,6,9,831.0,0.0023363369273373914,0,0.0,,0.0,0.0,0.6193343972647329,True,True,7,9,False
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation_person_weighted,7,454,55680.0,0.15654300856094577,22,2241.0,0.08299866131191433,0.0033405172413793105,0.0064225410472885484,0.6096496182977889,True,True,8,450,False
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation_person_weighted,8,162,18788.0,0.052822019483531775,0,0.0,,0.0,0.0,0.4995234913625717,True,True,9,170,False
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation_person_weighted,0,1723,191893.0,0.575527636231671,2885,324046.0,0.578241977990779,0.9764660513932244,0.7263533092090344,0.5373464345424768,True,True,1,1670,True
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation_person_weighted,1,139,17857.0,0.05355691453147822,2,178.0,0.0,0.0,0.0,0.6613144602815617,True,True,2,165,True
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation_person_weighted,2,20,1978.0,0.005932439768340927,0,0.0,,0.0,0.0,0.5781675963255163,True,True,3,22,True
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation_person_weighted,3,1,79.0,0.00023693768538874275,0,0.0,,0.0,0.0,0.5,True,True,4,0,True
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation_person_weighted,4,9,811.0,0.002432360289243929,0,0.0,,0.0,0.0,0.6619648224810601,True,True,5,5,True
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation_person_weighted,5,479,50812.0,0.15239591987307338,79,8209.0,0.38494335485442804,0.06219003385027159,0.10708053065857916,0.6749386285663255,True,True,6,450,True
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation_person_weighted,6,6,639.0,0.001916495961562109,0,0.0,,0.0,0.0,0.36267836297009903,True,True,7,9,True
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation_person_weighted,7,430,50846.0,0.15249789305412675,13,988.0,0.3623481781376518,0.00704086850489714,0.013813327159779296,0.6237108658001354,True,True,8,450,True
2,audit,D_protected,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation_person_weighted,8,172,18506.0,0.055503402605114854,0,0.0,,0.0,0.0,0.5539672813232936,True,True,9,170,True
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation,0,1747,1747.0,0.5705421293272371,2829,2829.0,0.5874867444326617,0.951345163136806,0.7263986013986014,0.5960784484428494,True,True,1,1670,False
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation,1,158,158.0,0.051600261267145654,0,0.0,,0.0,0.0,0.6027064372144925,True,True,2,165,False
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation,2,25,25.0,0.008164598301763554,0,0.0,,0.0,0.0,0.6047481066842278,True,True,3,22,False
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation,4,11,11.0,0.0035924232527759633,0,0.0,,0.0,0.0,0.6423229343583325,True,True,5,5,False
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation,5,496,496.0,0.1619856303069889,231,231.0,0.47619047619047616,0.2217741935483871,0.30261348005502064,0.7162805169335982,True,True,6,450,False
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation,6,9,9.0,0.002939255388634879,0,0.0,,0.0,0.0,0.5280234377843287,True,True,7,9,False
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation,7,454,454.0,0.14826910516002612,2,2.0,0.0,0.0,0.0,0.6487400678360045,True,True,8,450,False
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation,8,162,162.0,0.052906596995427824,0,0.0,,0.0,0.0,0.515387398893146,True,True,9,170,False
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation,0,1723,1723.0,0.5783820073850285,2800,2800.0,0.5917857142857142,0.9616947185142194,0.7326995357063896,0.5510582286857098,True,True,1,1670,True
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation,1,139,139.0,0.04665995300436388,0,0.0,,0.0,0.0,0.6470197081771204,True,True,2,165,True
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation,2,20,20.0,0.00671366230278617,0,0.0,,0.0,0.0,0.5765461304494762,True,True,3,22,True
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation,3,1,1.0,0.0003356831151393085,0,0.0,,0.0,0.0,0.2001343183344526,True,True,4,0,True
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation,4,9,9.0,0.0030211480362537764,0,0.0,,0.0,0.0,0.6219977553310887,True,True,5,5,True
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation,5,479,479.0,0.16079221215172876,179,179.0,0.5027932960893855,0.18789144050104384,0.2735562310030395,0.7063933194154488,True,True,6,450,True
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation,6,6,6.0,0.002014098690835851,0,0.0,,0.0,0.0,0.6148110774750533,True,True,7,9,True
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation,7,430,430.0,0.14434373950990265,0,0.0,,0.0,0.0,0.637945112994608,True,True,8,450,True
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation,8,172,172.0,0.057737495803961064,0,0.0,,0.0,0.0,0.5483923082658801,True,True,9,170,True
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation_person_weighted,0,1747,204106.0,0.5738392116620044,2829,324736.0,0.5884872635001971,0.9362929066269488,0.7227224766565439,0.5820029492950797,True,True,1,1670,False
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation_person_weighted,1,158,18737.0,0.05267863418474212,0,0.0,,0.0,0.0,0.5908544133444573,True,True,2,165,False
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation_person_weighted,2,25,2592.0,0.007287346950250924,0,0.0,,0.0,0.0,0.5377854414679963,True,True,3,22,False
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation_person_weighted,4,11,1555.0,0.004371845874861184,0,0.0,,0.0,0.0,0.6864542386971995,True,True,5,5,False
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation_person_weighted,5,496,53396.0,0.15012159635632652,231,30869.0,0.4200330428585312,0.24282717806577273,0.30774342846970865,0.714697079093097,True,True,6,450,False
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation_person_weighted,6,9,831.0,0.0023363369273373914,0,0.0,,0.0,0.0,0.5992217714297741,True,True,7,9,False
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation_person_weighted,7,454,55680.0,0.15654300856094577,2,80.0,0.0,0.0,0.0,0.6262449613806724,True,True,8,450,False
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,validation_person_weighted,8,162,18788.0,0.052822019483531775,0,0.0,,0.0,0.0,0.5349464101770408,True,True,9,170,False
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation_person_weighted,0,1723,191893.0,0.575527636231671,2800,312790.0,0.5895712778541513,0.961014732168448,0.730803296326605,0.5450372137369341,True,True,1,1670,True
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation_person_weighted,1,139,17857.0,0.05355691453147822,0,0.0,,0.0,0.0,0.6495634717482957,True,True,2,165,True
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation_person_weighted,2,20,1978.0,0.005932439768340927,0,0.0,,0.0,0.0,0.5953477331727803,True,True,3,22,True
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation_person_weighted,3,1,79.0,0.00023693768538874275,0,0.0,,0.0,0.0,0.19223800181195289,True,True,4,0,True
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation_person_weighted,4,9,811.0,0.002432360289243929,0,0.0,,0.0,0.0,0.5816202874170365,True,True,5,5,True
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation_person_weighted,5,479,50812.0,0.15239591987307338,179,20631.0,0.4915418544908148,0.19957883964417855,0.28389065408787423,0.7011144645247421,True,True,6,450,True
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation_person_weighted,6,6,639.0,0.001916495961562109,0,0.0,,0.0,0.0,0.5409312683930394,True,True,7,9,True
2,audit,D_protected,RAC1P,mlp_0,mlp,E_pca,False,False,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,False,development_evaluation_person_weighted,7,430,50846.0,0.15249789305412675,0,0.0,,0.0,0.0,0.6381351667449324,True,True,8,450,True
