seed,role,release,target,candidate_id,family,parent,erased,selected,selected_within_family,auc_selected,independent_selected,diagnostic_only,fit_rows,fit_support,fit_coverage_complete,reused_reference,selected_epoch,selected_optimizer_steps,optimizer_steps,boosting_iterations,training_row_exposures,row_exposure_min,row_exposure_max,initialization_seed,schedule_seed,schedule_hash,restart_index,restart_seed_offset,fit_runtime_seconds,fallback_reason,warnings,parameters,checkpoint_criterion,selection,audit_kind,provided_attacker_fit_rows,provided_attacker_fit_support,preprocessing,preprocessing_fit_rows,initial_fidelity_exact,inherited_fit_pool,inherited_fit_rows,inherited_fit_coverage,inherited_common_warm_adversary_optimizer_steps,inherited_common_warm_adversary_row_exposures,inherited_continuation_adversary_optimizer_steps,inherited_continuation_adversary_row_exposures,inherited_total_optimizer_steps,inherited_total_row_exposures,inherited_total_row_passes_equivalent,inherited_total_known_label_exposures,inherited_continuation_schedule_hash,inherited_fit_raw_row_sha256,inherited_training_label_sha256
2,audit,B_rich_bank,SEX,hist_gb_20,histgb,B_rich_bank,False,False,True,False,False,False,2941,"[1508,1433]",True,True,,,0,150,,,,,,,,,0.09617566701490432,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,audit,B_rich_bank,SEX,hist_gb_5,histgb,B_rich_bank,False,False,False,False,False,False,2941,"[1508,1433]",True,True,,,0,150,,,,,,,,,0.10238770802970976,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,audit,B_rich_bank,RAC1P,logistic,logistic,B_rich_bank,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,True,,,157,,,,,,,,,,0.03808691701851785,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,audit,B_rich_bank,RAC1P,mlp_0,mlp,B_rich_bank,False,False,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,True,70,840,1440,,352920,120,120,1260201,1960201,249a34e3be96dc76c34735794d68d8c50f5f493d342a81692fd7bb6ce4f9ab74,0,0,0.4275639168918133,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",validation_log_loss,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,audit,B_rich_bank,RAC1P,mlp_1,mlp,B_rich_bank,False,True,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,True,80,960,1440,,352920,120,120,1270201,1970201,f17f0bccb0ad79d7f60eef19967365cecbe7b6b2ef5229db09baa9bb42471e09,1,10000,0.4028374160407111,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",validation_log_loss,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,audit,B_rich_bank,RAC1P,hist_gb_20,histgb,B_rich_bank,False,False,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,True,,,0,150,,,,,,,,,0.7515032080700621,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,audit,B_rich_bank,RAC1P,hist_gb_5,histgb,B_rich_bank,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,True,,,0,150,,,,,,,,,0.7876140410080552,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,transfer,B_rich_bank_leace,same_residence,logistic,logistic,B_rich_bank,True,False,True,False,False,False,2048,"[481,1567]",True,True,,,30,,,,,,,,,,0.004116791998967528,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,transfer,B_rich_bank_leace,same_residence,mlp,mlp,B_rich_bank,True,True,True,False,False,False,2048,"[481,1567]",True,True,35,280,320,,81920,40,40,1250200,1950200,ef065467e395a1b91e0f6e77d7c43e0936f256fa428add2fe5c387e913c13388,,,0.08628162508830428,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,transfer,B_rich_bank_leace,commute_over20,logistic,logistic,B_rich_bank,True,False,True,False,False,False,2048,"[1033,1015]",True,True,,,31,,,,,,,,,,0.003525666077621281,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,transfer,B_rich_bank_leace,commute_over20,mlp,mlp,B_rich_bank,True,True,True,False,False,False,2048,"[1033,1015]",True,True,10,80,320,,81920,40,40,1250201,1950201,b0fed3f00a7da99840d194a0ce28aaadc263d5cc1e6aeb2647553c92339acb57,,,0.08282745792530477,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,transfer,B_rich_bank_leace,income_binary,logistic,logistic,B_rich_bank,True,False,True,False,False,False,2048,"[1679,369]",True,True,,,34,,,,,,,,,,0.003843541955575347,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,transfer,B_rich_bank_leace,income_binary,mlp,mlp,B_rich_bank,True,True,True,False,False,False,2048,"[1679,369]",True,True,35,280,320,,81920,40,40,1250202,1950202,63f016cb68c1560b49c538647e88e782052669121006fb899539d7acf23a9745,,,0.08726670895703137,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,transfer,B_rich_bank_leace,civilian_at_work,logistic,logistic,B_rich_bank,True,False,True,False,False,False,2048,"[632,1416]",True,True,,,36,,,,,,,,,,0.004338625003583729,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,transfer,B_rich_bank_leace,civilian_at_work,mlp,mlp,B_rich_bank,True,True,True,False,False,False,2048,"[632,1416]",True,True,30,240,320,,81920,40,40,1250203,1950203,077bce027bde3ef9ac9a49fe80eb1206b20cbf0f9ce7b461dd3430bb77c00624,,,0.08971741702407598,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,transfer,B_rich_bank_leace,public_coverage,logistic,logistic,B_rich_bank,True,False,True,False,False,False,2048,"[1541,507]",True,True,,,34,,,,,,,,,,0.004052167059853673,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,transfer,B_rich_bank_leace,public_coverage,mlp,mlp,B_rich_bank,True,True,True,False,False,False,2048,"[1541,507]",True,True,30,240,320,,81920,40,40,1250204,1950204,df0b56c1b07421bb4cdcdaf18cfccced19d784454aa235de9db31a58146464fb,,,0.08657941606361419,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,audit,B_rich_bank_leace,SEX,logistic,logistic,B_rich_bank,True,False,True,False,False,False,2941,"[1508,1433]",True,True,,,29,,,,,,,,,,0.00426770793274045,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,audit,B_rich_bank_leace,SEX,mlp_0,mlp,B_rich_bank,True,True,True,True,True,False,2941,"[1508,1433]",True,True,40,480,1440,,352920,120,120,1260200,1960200,b3bbd477a559befee51785e22ba071340d46951a70c55d10bf20bd6838c608f3,0,0,0.35460029100067914,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",validation_log_loss,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,audit,B_rich_bank_leace,SEX,mlp_1,mlp,B_rich_bank,True,False,False,False,False,False,2941,"[1508,1433]",True,True,30,360,1440,,352920,120,120,1270200,1970200,3b933dd347f110e0a304d0c4bb5921ae0660bf3069a9b0428333507e3e1a0573,1,10000,0.3731974579859525,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",validation_log_loss,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,audit,B_rich_bank_leace,SEX,hist_gb_20,histgb,B_rich_bank,True,False,False,False,False,False,2941,"[1508,1433]",True,True,,,0,150,,,,,,,,,0.10195520904380828,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,audit,B_rich_bank_leace,SEX,hist_gb_5,histgb,B_rich_bank,True,False,True,False,False,False,2941,"[1508,1433]",True,True,,,0,150,,,,,,,,,0.11094362498261034,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,audit,B_rich_bank_leace,RAC1P,logistic,logistic,B_rich_bank,True,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,True,,,117,,,,,,,,,,0.02933825005311519,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,audit,B_rich_bank_leace,RAC1P,mlp_0,mlp,B_rich_bank,True,False,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,True,60,720,1440,,352920,120,120,1260201,1960201,249a34e3be96dc76c34735794d68d8c50f5f493d342a81692fd7bb6ce4f9ab74,0,0,0.4490800410276279,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",validation_log_loss,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,audit,B_rich_bank_leace,RAC1P,mlp_1,mlp,B_rich_bank,True,True,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,True,50,600,1440,,352920,120,120,1270201,1970201,f17f0bccb0ad79d7f60eef19967365cecbe7b6b2ef5229db09baa9bb42471e09,1,10000,0.4286420840071514,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",validation_log_loss,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,audit,B_rich_bank_leace,RAC1P,hist_gb_20,histgb,B_rich_bank,True,False,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,True,,,0,150,,,,,,,,,0.7962859580293298,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,audit,B_rich_bank_leace,RAC1P,hist_gb_5,histgb,B_rich_bank,True,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,True,,,0,150,,,,,,,,,0.9126690000994131,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,transfer,C_tree_bank,same_residence,logistic,logistic,C_tree_bank,False,False,True,False,False,False,2048,"[481,1567]",True,True,,,32,,,,,,,,,,0.004541166010312736,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,transfer,C_tree_bank,same_residence,mlp,mlp,C_tree_bank,False,True,True,False,False,False,2048,"[481,1567]",True,True,15,120,320,,81920,40,40,1250200,1950200,ef065467e395a1b91e0f6e77d7c43e0936f256fa428add2fe5c387e913c13388,,,0.08443404198624194,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,transfer,C_tree_bank,commute_over20,logistic,logistic,C_tree_bank,False,False,True,False,False,False,2048,"[1033,1015]",True,True,,,30,,,,,,,,,,0.0037703330162912607,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,transfer,C_tree_bank,commute_over20,mlp,mlp,C_tree_bank,False,True,True,False,False,False,2048,"[1033,1015]",True,True,5,40,320,,81920,40,40,1250201,1950201,b0fed3f00a7da99840d194a0ce28aaadc263d5cc1e6aeb2647553c92339acb57,,,0.08252716704737395,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,transfer,C_tree_bank,income_binary,logistic,logistic,C_tree_bank,False,True,True,False,False,False,2048,"[1679,369]",True,True,,,27,,,,,,,,,,0.003622584044933319,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,transfer,C_tree_bank,income_binary,mlp,mlp,C_tree_bank,False,False,True,False,False,False,2048,"[1679,369]",True,True,10,80,320,,81920,40,40,1250202,1950202,63f016cb68c1560b49c538647e88e782052669121006fb899539d7acf23a9745,,,0.08471125003416091,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,transfer,C_tree_bank,civilian_at_work,logistic,logistic,C_tree_bank,False,False,True,False,False,False,2048,"[632,1416]",True,True,,,32,,,,,,,,,,0.003957540960982442,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,transfer,C_tree_bank,civilian_at_work,mlp,mlp,C_tree_bank,False,True,True,False,False,False,2048,"[632,1416]",True,True,15,120,320,,81920,40,40,1250203,1950203,077bce027bde3ef9ac9a49fe80eb1206b20cbf0f9ce7b461dd3430bb77c00624,,,0.08575929200742394,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,transfer,C_tree_bank,public_coverage,logistic,logistic,C_tree_bank,False,False,True,False,False,False,2048,"[1541,507]",True,True,,,39,,,,,,,,,,0.004655166994780302,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,transfer,C_tree_bank,public_coverage,mlp,mlp,C_tree_bank,False,True,True,False,False,False,2048,"[1541,507]",True,True,30,240,320,,81920,40,40,1250204,1950204,df0b56c1b07421bb4cdcdaf18cfccced19d784454aa235de9db31a58146464fb,,,0.0878302080091089,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,audit,C_tree_bank,SEX,logistic,logistic,C_tree_bank,False,False,True,False,False,False,2941,"[1508,1433]",True,True,,,27,,,,,,,,,,0.004166875034570694,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,audit,C_tree_bank,SEX,mlp_0,mlp,C_tree_bank,False,False,False,False,False,False,2941,"[1508,1433]",True,True,10,120,1440,,352920,120,120,1260200,1960200,b3bbd477a559befee51785e22ba071340d46951a70c55d10bf20bd6838c608f3,0,0,0.3582225840073079,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",validation_log_loss,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,audit,C_tree_bank,SEX,mlp_1,mlp,C_tree_bank,False,True,True,False,True,False,2941,"[1508,1433]",True,True,30,360,1440,,352920,120,120,1270200,1970200,3b933dd347f110e0a304d0c4bb5921ae0660bf3069a9b0428333507e3e1a0573,1,10000,0.35392766690347344,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",validation_log_loss,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,audit,C_tree_bank,SEX,hist_gb_20,histgb,C_tree_bank,False,False,False,True,False,False,2941,"[1508,1433]",True,True,,,0,150,,,,,,,,,0.10356249997857958,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,audit,C_tree_bank,SEX,hist_gb_5,histgb,C_tree_bank,False,False,True,False,False,False,2941,"[1508,1433]",True,True,,,0,150,,,,,,,,,0.11164412496145815,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,audit,C_tree_bank,RAC1P,logistic,logistic,C_tree_bank,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,True,,,119,,,,,,,,,,0.030745666939765215,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,audit,C_tree_bank,RAC1P,mlp_0,mlp,C_tree_bank,False,False,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,True,25,300,1440,,352920,120,120,1260201,1960201,249a34e3be96dc76c34735794d68d8c50f5f493d342a81692fd7bb6ce4f9ab74,0,0,0.44068262493237853,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",validation_log_loss,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,audit,C_tree_bank,RAC1P,mlp_1,mlp,C_tree_bank,False,True,True,False,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,True,20,240,1440,,352920,120,120,1270201,1970201,f17f0bccb0ad79d7f60eef19967365cecbe7b6b2ef5229db09baa9bb42471e09,1,10000,0.41647533408831805,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",validation_log_loss,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,audit,C_tree_bank,RAC1P,hist_gb_20,histgb,C_tree_bank,False,False,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,True,,,0,150,,,,,,,,,0.7986116670072079,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,audit,C_tree_bank,RAC1P,hist_gb_5,histgb,C_tree_bank,False,False,True,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,True,,,0,150,,,,,,,,,0.8521855419967324,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,transfer,C_tree_bank_leace,same_residence,logistic,logistic,C_tree_bank,True,False,True,False,False,False,2048,"[481,1567]",True,True,,,12,,,,,,,,,,0.003018040908500552,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,transfer,C_tree_bank_leace,same_residence,mlp,mlp,C_tree_bank,True,True,True,False,False,False,2048,"[481,1567]",True,True,30,240,320,,81920,40,40,1250200,1950200,ef065467e395a1b91e0f6e77d7c43e0936f256fa428add2fe5c387e913c13388,,,0.08378104097209871,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,transfer,C_tree_bank_leace,commute_over20,logistic,logistic,C_tree_bank,True,False,True,False,False,False,2048,"[1033,1015]",True,True,,,11,,,,,,,,,,0.0026656249538064003,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,transfer,C_tree_bank_leace,commute_over20,mlp,mlp,C_tree_bank,True,True,True,False,False,False,2048,"[1033,1015]",True,True,5,40,320,,81920,40,40,1250201,1950201,b0fed3f00a7da99840d194a0ce28aaadc263d5cc1e6aeb2647553c92339acb57,,,0.08611133298836648,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,transfer,C_tree_bank_leace,income_binary,logistic,logistic,C_tree_bank,True,False,True,False,False,False,2048,"[1679,369]",True,True,,,17,,,,,,,,,,0.0032349159009754658,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,transfer,C_tree_bank_leace,income_binary,mlp,mlp,C_tree_bank,True,True,True,False,False,False,2048,"[1679,369]",True,True,40,320,320,,81920,40,40,1250202,1950202,63f016cb68c1560b49c538647e88e782052669121006fb899539d7acf23a9745,,,0.08536454103887081,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,transfer,C_tree_bank_leace,civilian_at_work,logistic,logistic,C_tree_bank,True,False,True,False,False,False,2048,"[632,1416]",True,True,,,14,,,,,,,,,,0.003424250055104494,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,transfer,C_tree_bank_leace,civilian_at_work,mlp,mlp,C_tree_bank,True,True,True,False,False,False,2048,"[632,1416]",True,True,40,320,320,,81920,40,40,1250203,1950203,077bce027bde3ef9ac9a49fe80eb1206b20cbf0f9ce7b461dd3430bb77c00624,,,0.08641820901539177,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,transfer,C_tree_bank_leace,public_coverage,logistic,logistic,C_tree_bank,True,False,True,False,False,False,2048,"[1541,507]",True,True,,,11,,,,,,,,,,0.0027557499706745148,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,transfer,C_tree_bank_leace,public_coverage,mlp,mlp,C_tree_bank,True,True,True,False,False,False,2048,"[1541,507]",True,True,20,160,320,,81920,40,40,1250204,1950204,df0b56c1b07421bb4cdcdaf18cfccced19d784454aa235de9db31a58146464fb,,,0.08686737506650388,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,audit,C_tree_bank_leace,SEX,logistic,logistic,C_tree_bank,True,False,True,False,False,False,2941,"[1508,1433]",True,True,,,11,,,,,,,,,,0.0029204169986769557,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,audit,C_tree_bank_leace,SEX,mlp_0,mlp,C_tree_bank,True,True,True,False,True,False,2941,"[1508,1433]",True,True,10,120,1440,,352920,120,120,1260200,1960200,b3bbd477a559befee51785e22ba071340d46951a70c55d10bf20bd6838c608f3,0,0,0.3395667920121923,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",validation_log_loss,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,audit,C_tree_bank_leace,SEX,mlp_1,mlp,C_tree_bank,True,False,False,False,False,False,2941,"[1508,1433]",True,True,10,120,1440,,352920,120,120,1270200,1970200,3b933dd347f110e0a304d0c4bb5921ae0660bf3069a9b0428333507e3e1a0573,1,10000,0.3534449159633368,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",validation_log_loss,"minimum validation log loss, then earliest epoch",,,,,,,,,,,,,,,,,,,,
2,audit,C_tree_bank_leace,SEX,hist_gb_20,histgb,C_tree_bank,True,False,False,False,False,False,2941,"[1508,1433]",True,True,,,0,150,,,,,,,,,0.10547516599763185,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
2,audit,C_tree_bank_leace,SEX,hist_gb_5,histgb,C_tree_bank,True,False,True,True,False,False,2941,"[1508,1433]",True,True,,,0,150,,,,,,,,,0.11583587492350489,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",fixed_configuration,one fixed configuration; validation does not alter fitting,,,,,,,,,,,,,,,,,,,,
