seed,role,release,parent,erased,target,candidate_id,family,selected,selected_within_family,auc_selected,fit_support,fit_rows,fit_coverage_complete,selected_epoch,selected_optimizer_steps,optimizer_steps,boosting_iterations,training_row_exposures,row_exposure_min,row_exposure_max,initialization_seed,schedule_seed,schedule_hash,restart_index,restart_seed_offset,fit_runtime_seconds,fallback_reason,warnings,parameters
2,audit,B_rich_bank_leace,B_rich_bank,True,RAC1P,hist_gb_20,histgb,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,,,0,150,,,,,,,,,0.7962859580293298,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}"
2,audit,B_rich_bank_leace,B_rich_bank,True,RAC1P,hist_gb_5,histgb,False,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,,,0,150,,,,,,,,,0.9126690000994131,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}"
2,transfer,C_tree_bank,C_tree_bank,False,same_residence,logistic,logistic,False,True,False,"[481,1567]",2048,True,,,32,,,,,,,,,,0.004541166010312736,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,transfer,C_tree_bank,C_tree_bank,False,same_residence,mlp,mlp,True,True,False,"[481,1567]",2048,True,15,120,320,,81920,40,40,1250200,1950200,ef065467e395a1b91e0f6e77d7c43e0936f256fa428add2fe5c387e913c13388,,,0.08443404198624194,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,transfer,C_tree_bank,C_tree_bank,False,commute_over20,logistic,logistic,False,True,False,"[1033,1015]",2048,True,,,30,,,,,,,,,,0.0037703330162912607,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,transfer,C_tree_bank,C_tree_bank,False,commute_over20,mlp,mlp,True,True,False,"[1033,1015]",2048,True,5,40,320,,81920,40,40,1250201,1950201,b0fed3f00a7da99840d194a0ce28aaadc263d5cc1e6aeb2647553c92339acb57,,,0.08252716704737395,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,transfer,C_tree_bank,C_tree_bank,False,income_binary,logistic,logistic,True,True,False,"[1679,369]",2048,True,,,27,,,,,,,,,,0.003622584044933319,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,transfer,C_tree_bank,C_tree_bank,False,income_binary,mlp,mlp,False,True,False,"[1679,369]",2048,True,10,80,320,,81920,40,40,1250202,1950202,63f016cb68c1560b49c538647e88e782052669121006fb899539d7acf23a9745,,,0.08471125003416091,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,transfer,C_tree_bank,C_tree_bank,False,civilian_at_work,logistic,logistic,False,True,False,"[632,1416]",2048,True,,,32,,,,,,,,,,0.003957540960982442,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,transfer,C_tree_bank,C_tree_bank,False,civilian_at_work,mlp,mlp,True,True,False,"[632,1416]",2048,True,15,120,320,,81920,40,40,1250203,1950203,077bce027bde3ef9ac9a49fe80eb1206b20cbf0f9ce7b461dd3430bb77c00624,,,0.08575929200742394,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,transfer,C_tree_bank,C_tree_bank,False,public_coverage,logistic,logistic,False,True,False,"[1541,507]",2048,True,,,39,,,,,,,,,,0.004655166994780302,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,transfer,C_tree_bank,C_tree_bank,False,public_coverage,mlp,mlp,True,True,False,"[1541,507]",2048,True,30,240,320,,81920,40,40,1250204,1950204,df0b56c1b07421bb4cdcdaf18cfccced19d784454aa235de9db31a58146464fb,,,0.0878302080091089,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,audit,C_tree_bank,C_tree_bank,False,SEX,logistic,logistic,False,True,False,"[1508,1433]",2941,True,,,27,,,,,,,,,,0.004166875034570694,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,audit,C_tree_bank,C_tree_bank,False,SEX,mlp_0,mlp,False,False,False,"[1508,1433]",2941,True,10,120,1440,,352920,120,120,1260200,1960200,b3bbd477a559befee51785e22ba071340d46951a70c55d10bf20bd6838c608f3,0,0,0.3582225840073079,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,audit,C_tree_bank,C_tree_bank,False,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,30,360,1440,,352920,120,120,1270200,1970200,3b933dd347f110e0a304d0c4bb5921ae0660bf3069a9b0428333507e3e1a0573,1,10000,0.35392766690347344,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,audit,C_tree_bank,C_tree_bank,False,SEX,hist_gb_20,histgb,False,False,True,"[1508,1433]",2941,True,,,0,150,,,,,,,,,0.10356249997857958,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}"
2,audit,C_tree_bank,C_tree_bank,False,SEX,hist_gb_5,histgb,False,True,False,"[1508,1433]",2941,True,,,0,150,,,,,,,,,0.11164412496145815,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}"
2,audit,C_tree_bank,C_tree_bank,False,RAC1P,logistic,logistic,False,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,,,119,,,,,,,,,,0.030745666939765215,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,audit,C_tree_bank,C_tree_bank,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,25,300,1440,,352920,120,120,1260201,1960201,249a34e3be96dc76c34735794d68d8c50f5f493d342a81692fd7bb6ce4f9ab74,0,0,0.44068262493237853,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,audit,C_tree_bank,C_tree_bank,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,20,240,1440,,352920,120,120,1270201,1970201,f17f0bccb0ad79d7f60eef19967365cecbe7b6b2ef5229db09baa9bb42471e09,1,10000,0.41647533408831805,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,audit,C_tree_bank,C_tree_bank,False,RAC1P,hist_gb_20,histgb,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,,,0,150,,,,,,,,,0.7986116670072079,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}"
2,audit,C_tree_bank,C_tree_bank,False,RAC1P,hist_gb_5,histgb,False,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,,,0,150,,,,,,,,,0.8521855419967324,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}"
2,transfer,C_tree_bank_leace,C_tree_bank,True,same_residence,logistic,logistic,False,True,False,"[481,1567]",2048,True,,,12,,,,,,,,,,0.003018040908500552,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,transfer,C_tree_bank_leace,C_tree_bank,True,same_residence,mlp,mlp,True,True,False,"[481,1567]",2048,True,30,240,320,,81920,40,40,1250200,1950200,ef065467e395a1b91e0f6e77d7c43e0936f256fa428add2fe5c387e913c13388,,,0.08378104097209871,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,transfer,C_tree_bank_leace,C_tree_bank,True,commute_over20,logistic,logistic,False,True,False,"[1033,1015]",2048,True,,,11,,,,,,,,,,0.0026656249538064003,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,transfer,C_tree_bank_leace,C_tree_bank,True,commute_over20,mlp,mlp,True,True,False,"[1033,1015]",2048,True,5,40,320,,81920,40,40,1250201,1950201,b0fed3f00a7da99840d194a0ce28aaadc263d5cc1e6aeb2647553c92339acb57,,,0.08611133298836648,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,transfer,C_tree_bank_leace,C_tree_bank,True,income_binary,logistic,logistic,False,True,False,"[1679,369]",2048,True,,,17,,,,,,,,,,0.0032349159009754658,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,transfer,C_tree_bank_leace,C_tree_bank,True,income_binary,mlp,mlp,True,True,False,"[1679,369]",2048,True,40,320,320,,81920,40,40,1250202,1950202,63f016cb68c1560b49c538647e88e782052669121006fb899539d7acf23a9745,,,0.08536454103887081,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,transfer,C_tree_bank_leace,C_tree_bank,True,civilian_at_work,logistic,logistic,False,True,False,"[632,1416]",2048,True,,,14,,,,,,,,,,0.003424250055104494,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,transfer,C_tree_bank_leace,C_tree_bank,True,civilian_at_work,mlp,mlp,True,True,False,"[632,1416]",2048,True,40,320,320,,81920,40,40,1250203,1950203,077bce027bde3ef9ac9a49fe80eb1206b20cbf0f9ce7b461dd3430bb77c00624,,,0.08641820901539177,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,transfer,C_tree_bank_leace,C_tree_bank,True,public_coverage,logistic,logistic,False,True,False,"[1541,507]",2048,True,,,11,,,,,,,,,,0.0027557499706745148,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,transfer,C_tree_bank_leace,C_tree_bank,True,public_coverage,mlp,mlp,True,True,False,"[1541,507]",2048,True,20,160,320,,81920,40,40,1250204,1950204,df0b56c1b07421bb4cdcdaf18cfccced19d784454aa235de9db31a58146464fb,,,0.08686737506650388,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,audit,C_tree_bank_leace,C_tree_bank,True,SEX,logistic,logistic,False,True,False,"[1508,1433]",2941,True,,,11,,,,,,,,,,0.0029204169986769557,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,audit,C_tree_bank_leace,C_tree_bank,True,SEX,mlp_0,mlp,True,True,False,"[1508,1433]",2941,True,10,120,1440,,352920,120,120,1260200,1960200,b3bbd477a559befee51785e22ba071340d46951a70c55d10bf20bd6838c608f3,0,0,0.3395667920121923,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,audit,C_tree_bank_leace,C_tree_bank,True,SEX,mlp_1,mlp,False,False,False,"[1508,1433]",2941,True,10,120,1440,,352920,120,120,1270200,1970200,3b933dd347f110e0a304d0c4bb5921ae0660bf3069a9b0428333507e3e1a0573,1,10000,0.3534449159633368,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,audit,C_tree_bank_leace,C_tree_bank,True,SEX,hist_gb_20,histgb,False,False,False,"[1508,1433]",2941,True,,,0,150,,,,,,,,,0.10547516599763185,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}"
2,audit,C_tree_bank_leace,C_tree_bank,True,SEX,hist_gb_5,histgb,False,True,True,"[1508,1433]",2941,True,,,0,150,,,,,,,,,0.11583587492350489,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}"
2,audit,C_tree_bank_leace,C_tree_bank,True,RAC1P,logistic,logistic,False,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,,,81,,,,,,,,,,0.02239145804196596,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,audit,C_tree_bank_leace,C_tree_bank,True,RAC1P,mlp_0,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,50,600,1440,,352920,120,120,1260201,1960201,249a34e3be96dc76c34735794d68d8c50f5f493d342a81692fd7bb6ce4f9ab74,0,0,0.42664483294356614,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,audit,C_tree_bank_leace,C_tree_bank,True,RAC1P,mlp_1,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,40,480,1440,,352920,120,120,1270201,1970201,f17f0bccb0ad79d7f60eef19967365cecbe7b6b2ef5229db09baa9bb42471e09,1,10000,0.4107414580648765,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,audit,C_tree_bank_leace,C_tree_bank,True,RAC1P,hist_gb_20,histgb,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,,,0,150,,,,,,,,,0.8380816660355777,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}"
2,audit,C_tree_bank_leace,C_tree_bank,True,RAC1P,hist_gb_5,histgb,False,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,,,0,150,,,,,,,,,0.9599555840250105,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}"
2,transfer,D_compressed,D_compressed,False,same_residence,logistic,logistic,True,True,False,"[481,1567]",2048,True,,,5,,,,,,,,,,0.0026145419105887413,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,transfer,D_compressed,D_compressed,False,same_residence,mlp,mlp,False,True,False,"[481,1567]",2048,True,15,120,320,,81920,40,40,1250200,1950200,ef065467e395a1b91e0f6e77d7c43e0936f256fa428add2fe5c387e913c13388,,,0.08651333395391703,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,transfer,D_compressed,D_compressed,False,commute_over20,logistic,logistic,False,True,False,"[1033,1015]",2048,True,,,22,,,,,,,,,,0.00328716600779444,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,transfer,D_compressed,D_compressed,False,commute_over20,mlp,mlp,True,True,False,"[1033,1015]",2048,True,5,40,320,,81920,40,40,1250201,1950201,b0fed3f00a7da99840d194a0ce28aaadc263d5cc1e6aeb2647553c92339acb57,,,0.08542895899154246,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,transfer,D_compressed,D_compressed,False,income_binary,logistic,logistic,True,True,False,"[1679,369]",2048,True,,,16,,,,,,,,,,0.0030103339813649654,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,transfer,D_compressed,D_compressed,False,income_binary,mlp,mlp,False,True,False,"[1679,369]",2048,True,20,160,320,,81920,40,40,1250202,1950202,63f016cb68c1560b49c538647e88e782052669121006fb899539d7acf23a9745,,,0.08316033403389156,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,transfer,D_compressed,D_compressed,False,civilian_at_work,logistic,logistic,True,True,False,"[632,1416]",2048,True,,,15,,,,,,,,,,0.003089540987275541,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,transfer,D_compressed,D_compressed,False,civilian_at_work,mlp,mlp,False,True,False,"[632,1416]",2048,True,20,160,320,,81920,40,40,1250203,1950203,077bce027bde3ef9ac9a49fe80eb1206b20cbf0f9ce7b461dd3430bb77c00624,,,0.0940957919228822,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,transfer,D_compressed,D_compressed,False,public_coverage,logistic,logistic,True,True,False,"[1541,507]",2048,True,,,8,,,,,,,,,,0.0027757090283557773,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,transfer,D_compressed,D_compressed,False,public_coverage,mlp,mlp,False,True,False,"[1541,507]",2048,True,15,120,320,,81920,40,40,1250204,1950204,df0b56c1b07421bb4cdcdaf18cfccced19d784454aa235de9db31a58146464fb,,,0.08682545903138816,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,audit,D_compressed,D_compressed,False,SEX,logistic,logistic,False,True,False,"[1508,1433]",2941,True,,,5,,,,,,,,,,0.0025276250671595335,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,audit,D_compressed,D_compressed,False,SEX,mlp_0,mlp,True,True,False,"[1508,1433]",2941,True,10,120,1440,,352920,120,120,1260200,1960200,b3bbd477a559befee51785e22ba071340d46951a70c55d10bf20bd6838c608f3,0,0,0.3537192919757217,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,audit,D_compressed,D_compressed,False,SEX,mlp_1,mlp,False,False,False,"[1508,1433]",2941,True,10,120,1440,,352920,120,120,1270200,1970200,3b933dd347f110e0a304d0c4bb5921ae0660bf3069a9b0428333507e3e1a0573,1,10000,0.3484764579916373,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,audit,D_compressed,D_compressed,False,SEX,hist_gb_20,histgb,False,False,False,"[1508,1433]",2941,True,,,0,150,,,,,,,,,0.11388554098084569,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}"
2,audit,D_compressed,D_compressed,False,SEX,hist_gb_5,histgb,False,True,True,"[1508,1433]",2941,True,,,0,150,,,,,,,,,0.14380541595164686,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}"
2,audit,D_compressed,D_compressed,False,RAC1P,logistic,logistic,False,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,,,53,,,,,,,,,,0.019042916013859212,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,audit,D_compressed,D_compressed,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,20,240,1440,,352920,120,120,1260201,1960201,249a34e3be96dc76c34735794d68d8c50f5f493d342a81692fd7bb6ce4f9ab74,0,0,0.44565216707997024,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,audit,D_compressed,D_compressed,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,20,240,1440,,352920,120,120,1270201,1970201,f17f0bccb0ad79d7f60eef19967365cecbe7b6b2ef5229db09baa9bb42471e09,1,10000,0.42343125003390014,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,audit,D_compressed,D_compressed,False,RAC1P,hist_gb_20,histgb,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,,,0,150,,,,,,,,,0.8535192089620978,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}"
2,audit,D_compressed,D_compressed,False,RAC1P,hist_gb_5,histgb,False,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,,,0,150,,,,,,,,,0.9757162090390921,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}"
2,transfer,D_compressed_leace,D_compressed,True,same_residence,logistic,logistic,False,True,False,"[481,1567]",2048,True,,,5,,,,,,,,,,0.002612791955471039,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,transfer,D_compressed_leace,D_compressed,True,same_residence,mlp,mlp,True,True,False,"[481,1567]",2048,True,15,120,320,,81920,40,40,1250200,1950200,ef065467e395a1b91e0f6e77d7c43e0936f256fa428add2fe5c387e913c13388,,,0.09858362493105233,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,transfer,D_compressed_leace,D_compressed,True,commute_over20,logistic,logistic,False,True,False,"[1033,1015]",2048,True,,,9,,,,,,,,,,0.002639375044964254,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,transfer,D_compressed_leace,D_compressed,True,commute_over20,mlp,mlp,True,True,False,"[1033,1015]",2048,True,10,80,320,,81920,40,40,1250201,1950201,b0fed3f00a7da99840d194a0ce28aaadc263d5cc1e6aeb2647553c92339acb57,,,0.07993091701064259,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,transfer,D_compressed_leace,D_compressed,True,income_binary,logistic,logistic,False,True,False,"[1679,369]",2048,True,,,8,,,,,,,,,,0.002510583959519863,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,transfer,D_compressed_leace,D_compressed,True,income_binary,mlp,mlp,True,True,False,"[1679,369]",2048,True,30,240,320,,81920,40,40,1250202,1950202,63f016cb68c1560b49c538647e88e782052669121006fb899539d7acf23a9745,,,0.09435270796529949,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,transfer,D_compressed_leace,D_compressed,True,civilian_at_work,logistic,logistic,False,True,False,"[632,1416]",2048,True,,,6,,,,,,,,,,0.0025327090406790376,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,transfer,D_compressed_leace,D_compressed,True,civilian_at_work,mlp,mlp,True,True,False,"[632,1416]",2048,True,20,160,320,,81920,40,40,1250203,1950203,077bce027bde3ef9ac9a49fe80eb1206b20cbf0f9ce7b461dd3430bb77c00624,,,0.08305500005371869,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,transfer,D_compressed_leace,D_compressed,True,public_coverage,logistic,logistic,False,True,False,"[1541,507]",2048,True,,,5,,,,,,,,,,0.002355584059841931,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,transfer,D_compressed_leace,D_compressed,True,public_coverage,mlp,mlp,True,True,False,"[1541,507]",2048,True,20,160,320,,81920,40,40,1250204,1950204,df0b56c1b07421bb4cdcdaf18cfccced19d784454aa235de9db31a58146464fb,,,0.08297195902559906,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,audit,D_compressed_leace,D_compressed,True,SEX,logistic,logistic,False,True,False,"[1508,1433]",2941,True,,,4,,,,,,,,,,0.0024809170281514525,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,audit,D_compressed_leace,D_compressed,True,SEX,mlp_0,mlp,False,False,False,"[1508,1433]",2941,True,10,120,1440,,352920,120,120,1260200,1960200,b3bbd477a559befee51785e22ba071340d46951a70c55d10bf20bd6838c608f3,0,0,0.33298750000540167,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,audit,D_compressed_leace,D_compressed,True,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,15,180,1440,,352920,120,120,1270200,1970200,3b933dd347f110e0a304d0c4bb5921ae0660bf3069a9b0428333507e3e1a0573,1,10000,0.35058399999979883,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,audit,D_compressed_leace,D_compressed,True,SEX,hist_gb_20,histgb,False,False,False,"[1508,1433]",2941,True,,,0,150,,,,,,,,,0.11150150001049042,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}"
2,audit,D_compressed_leace,D_compressed,True,SEX,hist_gb_5,histgb,False,True,True,"[1508,1433]",2941,True,,,0,150,,,,,,,,,0.12040695804171264,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}"
2,audit,D_compressed_leace,D_compressed,True,RAC1P,logistic,logistic,False,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,,,47,,,,,,,,,,0.015201916918158531,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
2,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,30,360,1440,,352920,120,120,1260201,1960201,249a34e3be96dc76c34735794d68d8c50f5f493d342a81692fd7bb6ce4f9ab74,0,0,0.42190516693517566,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,audit,D_compressed_leace,D_compressed,True,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,35,420,1440,,352920,120,120,1270201,1970201,f17f0bccb0ad79d7f60eef19967365cecbe7b6b2ef5229db09baa9bb42471e09,1,10000,0.4220625830348581,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
2,audit,D_compressed_leace,D_compressed,True,RAC1P,hist_gb_20,histgb,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,,,0,150,,,,,,,,,0.8312036250717938,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}"
2,audit,D_compressed_leace,D_compressed,True,RAC1P,hist_gb_5,histgb,False,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,,,0,150,,,,,,,,,0.9397602499229833,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}"
