seed,role,release,parent,erased,target,candidate_id,family,selected,selected_within_family,auc_selected,fit_support,fit_rows,fit_coverage_complete,epoch,optimizer_steps,validation_log_loss,checkpoint_selected,total_optimizer_steps,total_training_row_exposures
2,audit,A_binary_bank_leace,A_binary_bank,True,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,60,720,1.285417258096916,False,1440,352920
2,audit,A_binary_bank_leace,A_binary_bank,True,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,65,780,1.2850245837261007,False,1440,352920
2,audit,A_binary_bank_leace,A_binary_bank,True,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,70,840,1.284881714962569,False,1440,352920
2,audit,A_binary_bank_leace,A_binary_bank,True,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,75,900,1.2848368661070544,False,1440,352920
2,audit,A_binary_bank_leace,A_binary_bank,True,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,80,960,1.2848421847982452,False,1440,352920
2,audit,A_binary_bank_leace,A_binary_bank,True,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,85,1020,1.2847291758480133,False,1440,352920
2,audit,A_binary_bank_leace,A_binary_bank,True,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,90,1080,1.2853438817304281,False,1440,352920
2,audit,A_binary_bank_leace,A_binary_bank,True,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,95,1140,1.2852197760528465,False,1440,352920
2,audit,A_binary_bank_leace,A_binary_bank,True,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,100,1200,1.284466026314228,True,1440,352920
2,audit,A_binary_bank_leace,A_binary_bank,True,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,105,1260,1.285351829264152,False,1440,352920
2,audit,A_binary_bank_leace,A_binary_bank,True,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,110,1320,1.2847134586733973,False,1440,352920
2,audit,A_binary_bank_leace,A_binary_bank,True,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,115,1380,1.2850496602164947,False,1440,352920
2,audit,A_binary_bank_leace,A_binary_bank,True,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,120,1440,1.2855471873261821,False,1440,352920
2,transfer,B_rich_bank,B_rich_bank,False,same_residence,mlp,mlp,False,True,False,"[481,1567]",2048,True,0,0,0.7078148601678721,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,same_residence,mlp,mlp,False,True,False,"[481,1567]",2048,True,5,40,0.5471002255718984,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,same_residence,mlp,mlp,False,True,False,"[481,1567]",2048,True,10,80,0.5306180953985687,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,same_residence,mlp,mlp,False,True,False,"[481,1567]",2048,True,15,120,0.5266775452565353,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,same_residence,mlp,mlp,False,True,False,"[481,1567]",2048,True,20,160,0.527522267698735,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,same_residence,mlp,mlp,False,True,False,"[481,1567]",2048,True,25,200,0.5272814566479741,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,same_residence,mlp,mlp,False,True,False,"[481,1567]",2048,True,30,240,0.5272076319870841,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,same_residence,mlp,mlp,False,True,False,"[481,1567]",2048,True,35,280,0.5265213349228902,True,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,same_residence,mlp,mlp,False,True,False,"[481,1567]",2048,True,40,320,0.5272458955806734,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,commute_over20,mlp,mlp,True,True,False,"[1033,1015]",2048,True,0,0,0.689606563574733,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,commute_over20,mlp,mlp,True,True,False,"[1033,1015]",2048,True,5,40,0.6732219261936109,True,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,commute_over20,mlp,mlp,True,True,False,"[1033,1015]",2048,True,10,80,0.6758151298883319,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,commute_over20,mlp,mlp,True,True,False,"[1033,1015]",2048,True,15,120,0.6766831531206902,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,commute_over20,mlp,mlp,True,True,False,"[1033,1015]",2048,True,20,160,0.6784825656865556,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,commute_over20,mlp,mlp,True,True,False,"[1033,1015]",2048,True,25,200,0.6805032264755411,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,commute_over20,mlp,mlp,True,True,False,"[1033,1015]",2048,True,30,240,0.6821462464089464,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,commute_over20,mlp,mlp,True,True,False,"[1033,1015]",2048,True,35,280,0.6847098629119321,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,commute_over20,mlp,mlp,True,True,False,"[1033,1015]",2048,True,40,320,0.6877013611063651,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,income_binary,mlp,mlp,False,True,False,"[1679,369]",2048,True,0,0,0.7842424265566231,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,income_binary,mlp,mlp,False,True,False,"[1679,369]",2048,True,5,40,0.3035051890924443,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,income_binary,mlp,mlp,False,True,False,"[1679,369]",2048,True,10,80,0.29402259370471434,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,income_binary,mlp,mlp,False,True,False,"[1679,369]",2048,True,15,120,0.29388829160685276,True,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,income_binary,mlp,mlp,False,True,False,"[1679,369]",2048,True,20,160,0.2941182828190315,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,income_binary,mlp,mlp,False,True,False,"[1679,369]",2048,True,25,200,0.2946227196035213,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,income_binary,mlp,mlp,False,True,False,"[1679,369]",2048,True,30,240,0.29553053356635056,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,income_binary,mlp,mlp,False,True,False,"[1679,369]",2048,True,35,280,0.296109883578349,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,income_binary,mlp,mlp,False,True,False,"[1679,369]",2048,True,40,320,0.29692665833939863,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,civilian_at_work,mlp,mlp,True,True,False,"[632,1416]",2048,True,0,0,0.7191299127782946,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,civilian_at_work,mlp,mlp,True,True,False,"[632,1416]",2048,True,5,40,0.3076935666761473,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,civilian_at_work,mlp,mlp,True,True,False,"[632,1416]",2048,True,10,80,0.2856232141208462,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,civilian_at_work,mlp,mlp,True,True,False,"[632,1416]",2048,True,15,120,0.28417065721212964,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,civilian_at_work,mlp,mlp,True,True,False,"[632,1416]",2048,True,20,160,0.2836893334048893,True,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,civilian_at_work,mlp,mlp,True,True,False,"[632,1416]",2048,True,25,200,0.284141518346349,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,civilian_at_work,mlp,mlp,True,True,False,"[632,1416]",2048,True,30,240,0.2859972685788515,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,civilian_at_work,mlp,mlp,True,True,False,"[632,1416]",2048,True,35,280,0.2861087850884456,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,civilian_at_work,mlp,mlp,True,True,False,"[632,1416]",2048,True,40,320,0.28745469662934253,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,public_coverage,mlp,mlp,True,True,False,"[1541,507]",2048,True,0,0,0.6835690417564974,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,public_coverage,mlp,mlp,True,True,False,"[1541,507]",2048,True,5,40,0.4810939265847858,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,public_coverage,mlp,mlp,True,True,False,"[1541,507]",2048,True,10,80,0.47078281836022884,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,public_coverage,mlp,mlp,True,True,False,"[1541,507]",2048,True,15,120,0.47060554896379747,True,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,public_coverage,mlp,mlp,True,True,False,"[1541,507]",2048,True,20,160,0.4712761055195872,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,public_coverage,mlp,mlp,True,True,False,"[1541,507]",2048,True,25,200,0.47159419160223276,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,public_coverage,mlp,mlp,True,True,False,"[1541,507]",2048,True,30,240,0.47226116083756403,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,public_coverage,mlp,mlp,True,True,False,"[1541,507]",2048,True,35,280,0.4740409268743829,False,320,81920
2,transfer,B_rich_bank,B_rich_bank,False,public_coverage,mlp,mlp,True,True,False,"[1541,507]",2048,True,40,320,0.47346025385007084,False,320,81920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_0,mlp,False,False,True,"[1508,1433]",2941,True,0,0,0.6986548820780455,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_0,mlp,False,False,True,"[1508,1433]",2941,True,5,60,0.6768831709520321,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_0,mlp,False,False,True,"[1508,1433]",2941,True,10,120,0.6724486741311925,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_0,mlp,False,False,True,"[1508,1433]",2941,True,15,180,0.6693949013971929,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_0,mlp,False,False,True,"[1508,1433]",2941,True,20,240,0.6672000808338547,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_0,mlp,False,False,True,"[1508,1433]",2941,True,25,300,0.6648349070333047,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_0,mlp,False,False,True,"[1508,1433]",2941,True,30,360,0.6628711384762992,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_0,mlp,False,False,True,"[1508,1433]",2941,True,35,420,0.6650594597512882,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_0,mlp,False,False,True,"[1508,1433]",2941,True,40,480,0.6628465008216091,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_0,mlp,False,False,True,"[1508,1433]",2941,True,45,540,0.6653435269818198,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_0,mlp,False,False,True,"[1508,1433]",2941,True,50,600,0.6623491938734302,True,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_0,mlp,False,False,True,"[1508,1433]",2941,True,55,660,0.6641868820590598,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_0,mlp,False,False,True,"[1508,1433]",2941,True,60,720,0.6668523864064365,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_0,mlp,False,False,True,"[1508,1433]",2941,True,65,780,0.672096439760105,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_0,mlp,False,False,True,"[1508,1433]",2941,True,70,840,0.6635604567648823,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_0,mlp,False,False,True,"[1508,1433]",2941,True,75,900,0.6662993348235529,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_0,mlp,False,False,True,"[1508,1433]",2941,True,80,960,0.6680102829036073,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_0,mlp,False,False,True,"[1508,1433]",2941,True,85,1020,0.6787414223437953,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_0,mlp,False,False,True,"[1508,1433]",2941,True,90,1080,0.6678858939870403,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_0,mlp,False,False,True,"[1508,1433]",2941,True,95,1140,0.6766775449301544,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_0,mlp,False,False,True,"[1508,1433]",2941,True,100,1200,0.6843204017097015,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_0,mlp,False,False,True,"[1508,1433]",2941,True,105,1260,0.6800298766689202,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_0,mlp,False,False,True,"[1508,1433]",2941,True,110,1320,0.6762923986378607,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_0,mlp,False,False,True,"[1508,1433]",2941,True,115,1380,0.6746924296929834,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_0,mlp,False,False,True,"[1508,1433]",2941,True,120,1440,0.6735313737899358,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,0,0,0.6945150521828255,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,5,60,0.6756331958584733,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,10,120,0.6715776565656536,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,15,180,0.6688617572252458,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,20,240,0.665431164322791,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,25,300,0.6652460592371963,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,30,360,0.6621174791263215,True,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,35,420,0.6642608012768486,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,40,480,0.6637995173403344,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,45,540,0.6626069251889236,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,50,600,0.6667205366533236,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,55,660,0.6644485348346538,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,60,720,0.6712163782031014,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,65,780,0.6680512876232819,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,70,840,0.6674433414047254,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,75,900,0.6720220237478881,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,80,960,0.6706727424383441,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,85,1020,0.6732480429511332,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,90,1080,0.6843023999491087,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,95,1140,0.6725584171503878,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,100,1200,0.6716806880157372,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,105,1260,0.6825618196237485,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,110,1320,0.6803567901036887,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,115,1380,0.6784779313662588,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,SEX,mlp_1,mlp,True,True,False,"[1508,1433]",2941,True,120,1440,0.6805850199336958,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,0,0,2.282628298234084,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,5,60,1.2930178038653959,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,10,120,1.2506160462161129,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,15,180,1.2465677426749862,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,20,240,1.2434306535146267,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,25,300,1.241826702981154,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,30,360,1.2415709007170337,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,35,420,1.2392237799957693,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,40,480,1.2389987894111567,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,45,540,1.238809302757902,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,50,600,1.238059787983222,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,55,660,1.2387796900908774,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,60,720,1.2359400844451245,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,65,780,1.2353974482606465,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,70,840,1.234555259667191,True,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,75,900,1.2353657299936331,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,80,960,1.238070907253206,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,85,1020,1.237330057331319,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,90,1080,1.236459950351429,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,95,1140,1.2385709596407264,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,100,1200,1.2400868023931193,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,105,1260,1.2391780746711145,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,110,1320,1.2389853183693977,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,115,1380,1.2415938445733008,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_0,mlp,False,False,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,120,1440,1.2417855580382355,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,0,0,2.249693956286214,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,5,60,1.3116123612497972,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,10,120,1.2582451376395292,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,15,180,1.2472085296243265,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,20,240,1.2415266885457947,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,25,300,1.2403686136367513,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,30,360,1.238644727795248,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,35,420,1.237580202105224,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,40,480,1.235341844736966,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,45,540,1.2363345416307903,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,50,600,1.2347029636421707,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,55,660,1.2371850104477884,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,60,720,1.236111404681017,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,65,780,1.2369562737273159,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,70,840,1.2350817149685378,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,75,900,1.2352136719786626,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,80,960,1.234539211478955,True,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,85,1020,1.2374640875662035,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,90,1080,1.2370451231278852,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,95,1140,1.2377355209188965,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,100,1200,1.2376147525073105,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,105,1260,1.2375906721163936,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,110,1320,1.2405271936643787,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,115,1380,1.2393652977888465,False,1440,352920
2,audit,B_rich_bank,B_rich_bank,False,RAC1P,mlp_1,mlp,True,True,False,"[1670,165,22,0,5,450,9,450,170]",2941,False,120,1440,1.2408871191054724,False,1440,352920
2,transfer,B_rich_bank_leace,B_rich_bank,True,same_residence,mlp,mlp,True,True,False,"[481,1567]",2048,True,0,0,0.7017444184305551,False,320,81920
2,transfer,B_rich_bank_leace,B_rich_bank,True,same_residence,mlp,mlp,True,True,False,"[481,1567]",2048,True,5,40,0.5652688964233066,False,320,81920
2,transfer,B_rich_bank_leace,B_rich_bank,True,same_residence,mlp,mlp,True,True,False,"[481,1567]",2048,True,10,80,0.5453016260208053,False,320,81920
2,transfer,B_rich_bank_leace,B_rich_bank,True,same_residence,mlp,mlp,True,True,False,"[481,1567]",2048,True,15,120,0.5379903833126791,False,320,81920
2,transfer,B_rich_bank_leace,B_rich_bank,True,same_residence,mlp,mlp,True,True,False,"[481,1567]",2048,True,20,160,0.5360519994784816,False,320,81920
2,transfer,B_rich_bank_leace,B_rich_bank,True,same_residence,mlp,mlp,True,True,False,"[481,1567]",2048,True,25,200,0.5343686700256032,False,320,81920
2,transfer,B_rich_bank_leace,B_rich_bank,True,same_residence,mlp,mlp,True,True,False,"[481,1567]",2048,True,30,240,0.5355137222893461,False,320,81920
