beta,seed,release,split,rank,rank_tolerance,metric,coordinate,value
beta_1,2,beta_1_W,fit,17,1e-12,affine_per_coordinate_mse,11,0.0007142136437522451
beta_1,2,beta_1_W,fit,17,1e-12,affine_per_coordinate_mse,12,0.0021038415349778385
beta_1,2,beta_1_W,fit,17,1e-12,affine_per_coordinate_mse,13,0.004059835349166644
beta_1,2,beta_1_W,fit,17,1e-12,affine_per_coordinate_mse,14,0.0011256917102309468
beta_1,2,beta_1_W,fit,17,1e-12,affine_per_coordinate_mse,15,0.003093912113073594
beta_1,2,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,0,1.0000000000000009
beta_1,2,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,1,0.9999999999999994
beta_1,2,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,2,0.9999999999999901
beta_1,2,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,3,1.0000000000000102
beta_1,2,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,4,1.0000000000000029
beta_1,2,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,5,0.9999999999999979
beta_1,2,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,6,0.9999999999999993
beta_1,2,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,7,0.999999999999999
beta_1,2,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,8,1.0000000000000044
beta_1,2,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,9,0.9999999999999982
beta_1,2,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,10,1.000000000000004
beta_1,2,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,11,1.000000000000001
beta_1,2,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,12,1.0000000000000142
beta_1,2,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,13,0.9999999999999978
beta_1,2,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,14,0.9999999999999962
beta_1,2,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,15,1.0000000000000042
beta_1,2,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,0,0.06850508000782767
beta_1,2,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,1,0.016651441069284525
beta_1,2,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,2,0.007742456738232677
beta_1,2,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,3,0.03839042344791078
beta_1,2,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,4,0.003194369564555815
beta_1,2,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,5,0.010448935149615084
beta_1,2,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,6,0.01684862612806969
beta_1,2,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,7,0.015541205921037143
beta_1,2,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,8,0.009558509601231674
beta_1,2,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,9,0.013337111711264381
beta_1,2,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,10,0.0011501281428899933
beta_1,2,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,11,0.001764722305805834
beta_1,2,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,12,0.002677746349497525
beta_1,2,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,13,0.007502752849318348
beta_1,2,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,14,0.001423205563261596
beta_1,2,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,15,0.004026499072219551
beta_1,2,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,0,0.02925256006171669
beta_1,2,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,1,0.008300170003276871
beta_1,2,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,2,0.005475633137393586
beta_1,2,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,3,0.017082327465592437
beta_1,2,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,4,0.0016227056776871092
beta_1,2,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,5,0.0036281243783663794
beta_1,2,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,6,0.008243789154530305
beta_1,2,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,7,0.005566394934441947
beta_1,2,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,8,0.004739034619090816
beta_1,2,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,9,0.005076665245548317
beta_1,2,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,10,0.000701070758236513
beta_1,2,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,11,0.0006925409518267087
beta_1,2,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,12,0.0020712919596647633
beta_1,2,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,13,0.0040680563376803746
beta_1,2,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,14,0.0011057394761131675
beta_1,2,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,15,0.0030001202505954114
beta_1,2,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,0,1.0110296908614305
beta_1,2,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,1,0.982167825006178
beta_1,2,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,2,1.0019995631578804
beta_1,2,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,3,0.999706459371975
beta_1,2,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,4,1.0160944976518922
beta_1,2,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,5,0.9817175669574101
beta_1,2,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,6,0.9428789911193491
beta_1,2,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,7,0.9979406901600154
beta_1,2,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,8,0.9596704473992029
beta_1,2,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,9,0.9708468472199294
beta_1,2,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,10,1.017810528788163
beta_1,2,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,11,0.9805378982582397
beta_1,2,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,12,0.9995400150529552
beta_1,2,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,13,1.0088632633322867
beta_1,2,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,14,0.889788372504811
beta_1,2,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,15,0.9981276556831504
beta_1,2,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,0,0.07032245440009276
beta_1,2,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,1,0.016249961847651137
beta_1,2,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,2,0.007763255891579919
beta_1,2,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,3,0.04067579458122465
beta_1,2,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,4,0.003097039191035696
beta_1,2,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,5,0.010752026164269748
beta_1,2,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,6,0.01810480266011997
beta_1,2,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,7,0.015296130028487722
beta_1,2,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,8,0.009632729125982842
beta_1,2,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,9,0.013713350666809747
beta_1,2,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,10,0.0012283709116603801
beta_1,2,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,11,0.001769740456168076
beta_1,2,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,12,0.0026031920658827886
beta_1,2,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,13,0.007928830870786113
beta_1,2,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,14,0.0014067756401200716
beta_1,2,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,15,0.004041312738698401
beta_1,2,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,0,0.031147239050688814
beta_1,2,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,1,0.008241918938601513
beta_1,2,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,2,0.005671489950235793
beta_1,2,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,3,0.02003375825597148
beta_1,2,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,4,0.0016840303974870257
beta_1,2,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,5,0.004203412111496718
beta_1,2,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,6,0.00990827791703898
beta_1,2,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,7,0.005967574267388701
beta_1,2,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,8,0.005134058561336386
beta_1,2,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,9,0.005707833389345615
beta_1,2,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,10,0.0007631750870354645
beta_1,2,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,11,0.0007125229610939728
beta_1,2,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,12,0.0021326558083631804
beta_1,2,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,13,0.0042109909990180345
beta_1,2,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,14,0.0010943370775894081
beta_1,2,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,15,0.0031366933982893
beta_1,2,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,0,1.006072841614781
beta_1,2,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,1,1.0541055322303867
beta_1,2,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,2,0.9729511850693883
beta_1,2,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,3,1.0402710960359858
beta_1,2,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,4,0.9999205089297865
beta_1,2,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,5,0.9785660555228319
beta_1,2,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,6,0.9662789150361077
beta_1,2,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,7,1.0167849352601994
beta_1,2,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,8,0.9749283368455585
beta_1,2,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,9,1.037835031794555
beta_1,2,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,10,1.0544027714653061
beta_1,2,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,11,1.014861744830448
beta_1,2,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,12,1.0771798356028155
beta_1,2,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,13,1.0974713786803247
beta_1,2,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,14,0.9756861025602225
beta_1,2,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,15,0.9816518929986296
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,0,1.0655656532348872
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,1,1.577122156946947
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,2,1.5983863411618868
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,3,0.7658859727174603
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,4,1.3117650815942175
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,5,0.8210091150996719
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,6,0.6803442971348456
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,7,1.1935932940906522
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,8,1.4575477570052435
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,9,1.3421940523430507
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,10,2.694818296504955
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,11,2.052012262775492
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,12,1.0549080138844389
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,13,1.2438999823924228
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,14,2.1803882899137
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,15,1.3865418888846253
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,0,0.11775662654972761
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,1,0.14695439325237997
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,2,0.2608411392171136
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,3,0.2478233149153015
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,4,0.4159289180264176
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,5,0.2550907555595128
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,6,0.41483966193223576
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,7,0.2639588896846383
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,8,0.22671936614529162
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,9,0.09656769086373444
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,10,0.18640493202405417
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,11,0.5396838312573127
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,12,0.19926560960125314
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,13,0.34154557885098746
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,14,0.23704212193857713
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,15,0.3148415021630982
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,0,1.0000000000000009
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,1,0.9999999999999994
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,2,0.9999999999999901
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,3,1.0000000000000102
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,4,1.0000000000000029
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,5,0.9999999999999979
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,6,0.9999999999999993
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,7,0.999999999999999
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,8,1.0000000000000044
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,9,0.9999999999999982
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,10,1.000000000000004
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,11,1.000000000000001
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,12,1.0000000000000142
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,13,0.9999999999999978
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,14,0.9999999999999962
beta_1,2,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,15,1.0000000000000042
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,0,1.035686332318726
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,1,1.5437429936197444
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,2,1.5834120193153225
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,3,0.7446625309048888
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,4,1.3872880658286975
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,5,0.7660138213388227
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,6,0.6772613995042309
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,7,1.1474573388496916
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,8,1.4599832298802424
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,9,1.2907493159841723
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,10,2.593007205253754
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,11,1.9549974980044407
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,12,0.9503715277229775
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,13,1.2739311409503165
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,14,2.059248952325863
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,15,1.3598181513712022
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,0,0.11789527738785986
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,1,0.1568916257242763
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,2,0.25724130406832546
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,3,0.23679487919014894
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,4,0.4280565952478419
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,5,0.22744546231413887
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,6,0.4139303214686377
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,7,0.25486647614884544
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,8,0.22172703773875435
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,9,0.09646226007724693
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,10,0.1828299638333901
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,11,0.5247563478834377
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,12,0.1788764290209744
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,13,0.34384176370880204
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,14,0.22489425131482793
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,15,0.322662636401693
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,prior_per_coordinate_mse,0,1.0110296908614305
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,prior_per_coordinate_mse,1,0.982167825006178
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,prior_per_coordinate_mse,2,1.0019995631578804
beta_1,2,beta_1_C_warmup_only,source_validation,17,1e-12,prior_per_coordinate_mse,3,0.999706459371975
