seed,release,target,split,saved_log_loss,saved_candidate,fresh_log_loss,fresh_candidate,catchup_log_loss,catchup_candidate,inclusive_log_loss,inclusive_candidate,catchup_minus_saved,catchup_minus_fresh
1,beta_0p1_D_warmup_only,SEX,validation,0.6754208594714648,saved_adversary,0.6706519700533596,mlp_0,0.661343338229598,catchup,0.661343338229598,catchup,-0.014077521241866786,-0.009308631823761626
1,beta_0p1_D_warmup_only,SEX,development_evaluation,0.6790159091527939,saved_adversary,0.6589639348742807,mlp_0,0.6555898394262932,catchup,0.6555898394262932,catchup,-0.02342606972650063,-0.003374095447987502
1,beta_0p1_D_warmup_only,SEX,validation_person_weighted,0.690783632410598,saved_adversary,0.6724051801777261,mlp_0,0.6731174799491156,catchup,0.6731174799491156,catchup,-0.0176661524614824,0.0007122997713895352
1,beta_0p1_D_warmup_only,SEX,development_evaluation_person_weighted,0.6927034977188642,saved_adversary,0.6674073368199095,mlp_0,0.6677027450016352,catchup,0.6677027450016352,catchup,-0.025000752717229013,0.00029540818172568706
1,beta_0p1_D_warmup_only,RAC1P,validation,1.2433313327034743,saved_adversary,1.2322001786893484,mlp_0,1.2297909269319516,catchup,1.2297909269319516,catchup,-0.013540405771522712,-0.002409251757396813
1,beta_0p1_D_warmup_only,RAC1P,development_evaluation,1.2576889991119633,saved_adversary,1.2468542614455251,mlp_0,1.2442360070007414,catchup,1.2442360070007414,catchup,-0.013452992111221862,-0.0026182544447836964
1,beta_0p1_D_warmup_only,RAC1P,validation_person_weighted,1.243987613003435,saved_adversary,1.227277138050654,mlp_0,1.2283641310009301,catchup,1.2283641310009301,catchup,-0.015623482002504963,0.0010869929502761444
1,beta_0p1_D_warmup_only,RAC1P,development_evaluation_person_weighted,1.2884262053317082,saved_adversary,1.2757464995887773,mlp_0,1.2700493664011026,catchup,1.2700493664011026,catchup,-0.0183768389306056,-0.00569713318767473
1,beta_0p1_C_persistent,SEX,validation,0.6862981756585321,saved_adversary,0.6594267007823899,mlp_1,0.6736411347982921,catchup,0.6594267007823899,mlp_1,-0.012657040860239999,0.014214434015902278
1,beta_0p1_C_persistent,SEX,development_evaluation,0.695557324197536,saved_adversary,0.6575667555966891,mlp_1,0.6770087120433836,catchup,0.6575667555966891,mlp_1,-0.018548612154152377,0.019441956446694553
1,beta_0p1_C_persistent,SEX,validation_person_weighted,0.6964347427238643,saved_adversary,0.6611023322446654,mlp_1,0.6782683364659747,catchup,0.6611023322446654,mlp_1,-0.018166406257889567,0.017166004221309317
1,beta_0p1_C_persistent,SEX,development_evaluation_person_weighted,0.710469050594424,saved_adversary,0.664548314216171,mlp_1,0.6888113837268002,catchup,0.664548314216171,mlp_1,-0.021657666867623826,0.024263069510629176
1,beta_0p1_C_persistent,RAC1P,validation,1.247965573378827,saved_adversary,1.209564801173932,mlp_1,1.23294610416593,catchup,1.209564801173932,mlp_1,-0.015019469212897096,0.023381302991998032
1,beta_0p1_C_persistent,RAC1P,development_evaluation,1.2769040684068986,saved_adversary,1.2276010482196984,mlp_1,1.255270775651213,catchup,1.2276010482196984,mlp_1,-0.021633292755685707,0.027669727431514524
1,beta_0p1_C_persistent,RAC1P,validation_person_weighted,1.2425547912883916,saved_adversary,1.2114829806380771,mlp_1,1.2269147978883086,catchup,1.2114829806380771,mlp_1,-0.01563999340008304,0.015431817250231461
1,beta_0p1_C_persistent,RAC1P,development_evaluation_person_weighted,1.3015220001872287,saved_adversary,1.2583524266780337,mlp_1,1.2802431273590031,catchup,1.2583524266780337,mlp_1,-0.021278872828225603,0.021890700680969433
1,beta_0p1_D_persistent,SEX,validation,0.686294034125216,saved_adversary,0.6619398268305955,mlp_1,0.6704487680105582,catchup,0.6619398268305955,mlp_1,-0.015845266114657752,0.008508941179962703
1,beta_0p1_D_persistent,SEX,development_evaluation,0.6871588372164515,saved_adversary,0.6605022990539131,mlp_1,0.6663367583766194,catchup,0.6605022990539131,mlp_1,-0.020822078839832114,0.00583445932270632
1,beta_0p1_D_persistent,SEX,validation_person_weighted,0.6945353551922208,saved_adversary,0.6628313679064161,mlp_1,0.6764903820667013,catchup,0.6628313679064161,mlp_1,-0.018044973125519448,0.013659014160285254
1,beta_0p1_D_persistent,SEX,development_evaluation_person_weighted,0.6965524543555385,saved_adversary,0.6670633215011059,mlp_1,0.6718325174704185,catchup,0.6670633215011059,mlp_1,-0.024719936885119975,0.0047691959693125785
1,beta_0p1_D_persistent,RAC1P,validation,1.2503807265831541,saved_adversary,1.211566298606803,mlp_1,1.2344644311432773,catchup,1.211566298606803,mlp_1,-0.015916295439876826,0.022898132536474325
1,beta_0p1_D_persistent,RAC1P,development_evaluation,1.2687482822023672,saved_adversary,1.2289452866403467,mlp_1,1.2486751364102275,catchup,1.2289452866403467,mlp_1,-0.0200731457921397,0.019729849769880792
1,beta_0p1_D_persistent,RAC1P,validation_person_weighted,1.254710099560073,saved_adversary,1.2129470288402386,mlp_1,1.2351082706370793,catchup,1.2129470288402386,mlp_1,-0.01960182892299378,0.022161241796840647
1,beta_0p1_D_persistent,RAC1P,development_evaluation_person_weighted,1.2938288470684824,saved_adversary,1.2589998591309146,mlp_1,1.2739328099648577,catchup,1.2589998591309146,mlp_1,-0.019896037103624753,0.014932950833943082
1,beta_1_C_warmup_only,SEX,validation,0.7042890506001722,saved_adversary,0.6583160553501765,mlp_1,0.6891175549857358,catchup,0.6583160553501765,mlp_1,-0.015171495614436425,0.030801499635559337
