seed,role,release,target,family,selected,effective_family,fallback_reason,fit_rows,fit_support,fit_coverage_complete,split,eligible_n,missing_or_inapplicable,n,n_classes,class_schema,weighted,weight_sum,support,weighted_support,prevalence,coverage_complete,raw_coverage_complete,valid_class_mask,log_loss,log_loss_probability_floor,accuracy,balanced_accuracy,observed_balanced_accuracy,auroc,macro_auroc,observed_macro_auroc
0,audit,B_rich_bank,RAC1P,histgb,False,histgb,,2993,"[1704,173,17,0,4,461,22,424,188]",False,test,2982,0,2982,9,"[0,1,2,3,4,5,6,7,8]",False,2982.0,"[1685,130,22,0,9,486,7,465,178]","[1685.0,130.0,22.0,0.0,9.0,486.0,7.0,465.0,178.0]","[0.5650570087189806,0.043594902749832326,0.007377598926894702,0.0,0.0030181086519114686,0.16297786720321933,0.002347417840375587,0.15593561368209255,0.059691482226693494]",False,False,"[true,true,true,false,true,true,true,true,true]",1.474119787498336,1e-12,0.5090543259557344,,0.14926452130357953,,,0.564310372874212
0,audit,B_rich_bank,RAC1P,histgb,False,histgb,,2993,"[1704,173,17,0,4,461,22,424,188]",False,test_person_weighted,2982,0,2982,9,"[0,1,2,3,4,5,6,7,8]",True,334141.0,"[1685,130,22,0,9,486,7,465,178]","[192470.0,16914.0,1406.0,0.0,1091.0,48866.0,581.0,56173.0,16640.0]","[0.5760143173091599,0.05061934931660586,0.004207804489721405,0.0,0.0032650886901038783,0.14624365163209543,0.0017387869192945493,0.16811166543465184,0.04979933620836713]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4332577248669889,1e-12,0.51026063847298,,0.1430528133613538,,,0.5530295072261371
0,transfer,C_tree_bank,same_residence,logistic,False,logistic,,2048,"[500,1548]",True,validation,2984,0,2984,2,"[0,1]",False,2984.0,"[700,2284]","[700.0,2284.0]","[0.23458445040214476,0.7654155495978552]",True,True,"[true,true]",0.5331425223514838,1e-12,0.7627345844504021,0.5175681761320992,0.5175681761320992,0.6192078433825369,0.6192078433825369,0.6192078433825369
0,transfer,C_tree_bank,same_residence,logistic,False,logistic,,2048,"[500,1548]",True,test,2982,0,2982,2,"[0,1]",False,2982.0,"[660,2322]","[660.0,2322.0]","[0.22132796780684105,0.778672032193159]",True,True,"[true,true]",0.5252522617427825,1e-12,0.7759892689470155,0.5129179390807298,0.5129179390807298,0.6008769869234987,0.6008769869234987,0.6008769869234987
0,transfer,C_tree_bank,same_residence,logistic,False,logistic,,2048,"[500,1548]",True,test_person_weighted,2982,0,2982,2,"[0,1]",True,334141.0,"[660,2322]","[69119.0,265022.0]","[0.20685578842464708,0.793144211575353]",True,True,"[true,true]",0.5067858219745189,1e-12,0.7894152468568658,0.5068251587181091,0.5068251587181091,0.601457067046667,0.601457067046667,0.601457067046667
0,transfer,C_tree_bank,same_residence,mlp,True,mlp,,2048,"[500,1548]",True,validation,2984,0,2984,2,"[0,1]",False,2984.0,"[700,2284]","[700.0,2284.0]","[0.23458445040214476,0.7654155495978552]",True,True,"[true,true]",0.5284662263374587,1e-12,0.7627345844504021,0.5334200650487866,0.5334200650487866,0.6349984363272455,0.6349984363272454,0.6349984363272454
0,transfer,C_tree_bank,same_residence,mlp,True,mlp,,2048,"[500,1548]",True,test,2982,0,2982,2,"[0,1]",False,2982.0,"[660,2322]","[660.0,2322.0]","[0.22132796780684105,0.778672032193159]",True,True,"[true,true]",0.5165040075369614,1e-12,0.7723004694835681,0.5235631508887323,0.5235631508887323,0.6283970192884922,0.6283970192884922,0.6283970192884922
0,transfer,C_tree_bank,same_residence,mlp,True,mlp,,2048,"[500,1548]",True,test_person_weighted,2982,0,2982,2,"[0,1]",True,334141.0,"[660,2322]","[69119.0,265022.0]","[0.20685578842464708,0.793144211575353]",True,True,"[true,true]",0.49612916512667377,1e-12,0.78793682906318,0.5198923007222414,0.5198923007222414,0.6332521147933114,0.6332521147933114,0.6332521147933114
0,transfer,C_tree_bank,commute_over20,logistic,False,logistic,,2048,"[997,1051]",True,validation,1984,1000,1984,2,"[0,1]",False,1984.0,"[1009,975]","[1009.0,975.0]","[0.5085685483870968,0.49143145161290325]",True,True,"[true,true]",0.6813373455412118,1e-12,0.5730846774193549,0.5753525958679576,0.5753525958679576,0.5827313155955376,0.5827313155955376,0.5827313155955376
0,transfer,C_tree_bank,commute_over20,logistic,False,logistic,,2048,"[997,1051]",True,test,1971,1011,1971,2,"[0,1]",False,1971.0,"[959,1012]","[959.0,1012.0]","[0.4865550481988838,0.5134449518011162]",True,True,"[true,true]",0.6892968563652806,1e-12,0.5514967021816337,0.547595176958871,0.547595176958871,0.5642158539651398,0.5642158539651398,0.5642158539651398
0,transfer,C_tree_bank,commute_over20,logistic,False,logistic,,2048,"[997,1051]",True,test_person_weighted,1971,1011,1971,2,"[0,1]",True,226551.0,"[959,1012]","[110010.0,116541.0]","[0.48558602698730086,0.5144139730126991]",True,True,"[true,true]",0.6911551318691113,1e-12,0.5542151656801338,0.5495292900485342,0.5495292900485342,0.5593740483365065,0.5593740483365065,0.5593740483365065
0,transfer,C_tree_bank,commute_over20,mlp,True,mlp,,2048,"[997,1051]",True,validation,1984,1000,1984,2,"[0,1]",False,1984.0,"[1009,975]","[1009.0,975.0]","[0.5085685483870968,0.49143145161290325]",True,True,"[true,true]",0.675030006796568,1e-12,0.577116935483871,0.5793514777261061,0.5793514777261061,0.5970343828619349,0.5970343828619349,0.5970343828619349
0,transfer,C_tree_bank,commute_over20,mlp,True,mlp,,2048,"[997,1051]",True,test,1971,1011,1971,2,"[0,1]",False,1971.0,"[959,1012]","[959.0,1012.0]","[0.4865550481988838,0.5134449518011162]",True,True,"[true,true]",0.6865444320343274,1e-12,0.5520040588533739,0.5482530798303569,0.5482530798303569,0.5628557415291785,0.5628557415291786,0.5628557415291786
0,transfer,C_tree_bank,commute_over20,mlp,True,mlp,,2048,"[997,1051]",True,test_person_weighted,1971,1011,1971,2,"[0,1]",True,226551.0,"[959,1012]","[110010.0,116541.0]","[0.48558602698730086,0.5144139730126991]",True,True,"[true,true]",0.6882575726459247,1e-12,0.5518580805205009,0.5473531231456393,0.5473531231456393,0.5574191530444494,0.5574191530444494,0.5574191530444494
0,audit,C_tree_bank,SEX,logistic,False,logistic,,2993,"[1512,1481]",True,validation,2985,0,2985,2,"[0,1]",False,2985.0,"[1541,1444]","[1541.0,1444.0]","[0.5162479061976549,0.4837520938023451]",True,True,"[true,true]",0.6776857056388892,1e-12,0.578894472361809,0.5769127235075975,0.5769127235075975,0.6054305582769041,0.6054305582769041,0.6054305582769041
0,audit,C_tree_bank,SEX,logistic,False,logistic,,2993,"[1512,1481]",True,test,2982,0,2982,2,"[0,1]",False,2982.0,"[1534,1448]","[1534.0,1448.0]","[0.5144198524480215,0.48558014755197854]",True,True,"[true,true]",0.6823554415559057,1e-12,0.5593561368209256,0.5576342318136962,0.5576342318136962,0.5846300611552508,0.5846300611552508,0.5846300611552508
0,audit,C_tree_bank,SEX,logistic,False,logistic,,2993,"[1512,1481]",True,test_person_weighted,2982,0,2982,2,"[0,1]",True,334141.0,"[1534,1448]","[173797.0,160344.0]","[0.520130723257547,0.47986927674245305]",True,True,"[true,true]",0.6825157218306782,1e-12,0.5589077664818146,0.5560352692537296,0.5560352692537296,0.5823308426608735,0.5823308426608735,0.5823308426608735
0,audit,C_tree_bank,SEX,mlp,True,mlp,,2993,"[1512,1481]",True,validation,2985,0,2985,2,"[0,1]",False,2985.0,"[1541,1444]","[1541.0,1444.0]","[0.5162479061976549,0.4837520938023451]",True,True,"[true,true]",0.6708674155886433,1e-12,0.5906197654941373,0.5909062719642784,0.5909062719642784,0.6241232264547429,0.6241232264547429,0.6241232264547429
0,audit,C_tree_bank,SEX,mlp,True,mlp,,2993,"[1512,1481]",True,test,2982,0,2982,2,"[0,1]",False,2982.0,"[1534,1448]","[1534.0,1448.0]","[0.5144198524480215,0.48558014755197854]",True,True,"[true,true]",0.6795421038875611,1e-12,0.5784708249496981,0.5790588286140304,0.5790588286140304,0.6093082577596577,0.6093082577596577,0.6093082577596577
0,audit,C_tree_bank,SEX,mlp,True,mlp,,2993,"[1512,1481]",True,test_person_weighted,2982,0,2982,2,"[0,1]",True,334141.0,"[1534,1448]","[173797.0,160344.0]","[0.520130723257547,0.47986927674245305]",True,True,"[true,true]",0.681933206285527,1e-12,0.5764841788346836,0.5768685027927023,0.5768685027927023,0.603681844132384,0.603681844132384,0.603681844132384
0,audit,C_tree_bank,SEX,histgb,False,histgb,,2993,"[1512,1481]",True,validation,2985,0,2985,2,"[0,1]",False,2985.0,"[1541,1444]","[1541.0,1444.0]","[0.5162479061976549,0.4837520938023451]",True,True,"[true,true]",0.6962383290446408,1e-12,0.5644891122278057,0.5646172216120409,0.5646172216120409,0.6085439806867146,0.6085439806867146,0.6085439806867146
0,audit,C_tree_bank,SEX,histgb,False,histgb,,2993,"[1512,1481]",True,test,2982,0,2982,2,"[0,1]",False,2982.0,"[1534,1448]","[1534.0,1448.0]","[0.5144198524480215,0.48558014755197854]",True,True,"[true,true]",0.7009215908439211,1e-12,0.5617035546613012,0.5623550354037758,0.5623550354037758,0.6007756056098597,0.6007756056098597,0.6007756056098597
0,audit,C_tree_bank,SEX,histgb,False,histgb,,2993,"[1512,1481]",True,test_person_weighted,2982,0,2982,2,"[0,1]",True,334141.0,"[1534,1448]","[173797.0,160344.0]","[0.520130723257547,0.47986927674245305]",True,True,"[true,true]",0.7037349817927729,1e-12,0.5585636003962399,0.5594003734168183,0.5594003734168183,0.5924931633133518,0.5924931633133518,0.5924931633133518
0,audit,C_tree_bank,RAC1P,logistic,False,logistic,,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,2985,0,2985,9,"[0,1,2,3,4,5,6,7,8]",False,2985.0,"[1737,144,18,0,11,468,16,409,182]","[1737.0,144.0,18.0,0.0,11.0,468.0,16.0,409.0,182.0]","[0.5819095477386935,0.04824120603015075,0.006030150753768844,0.0,0.0036850921273031824,0.15678391959798996,0.005360134003350084,0.13701842546063653,0.060971524288107204]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2750689062537859,1e-12,0.5795644891122278,,0.12608844271732872,,,0.5125264410367706
0,audit,C_tree_bank,RAC1P,logistic,False,logistic,,2993,"[1704,173,17,0,4,461,22,424,188]",False,test,2982,0,2982,9,"[0,1,2,3,4,5,6,7,8]",False,2982.0,"[1685,130,22,0,9,486,7,465,178]","[1685.0,130.0,22.0,0.0,9.0,486.0,7.0,465.0,178.0]","[0.5650570087189806,0.043594902749832326,0.007377598926894702,0.0,0.0030181086519114686,0.16297786720321933,0.002347417840375587,0.15593561368209255,0.059691482226693494]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2729955080438777,1e-12,0.5620389000670691,,0.12433234421364985,,,0.5609612194982639
0,audit,C_tree_bank,RAC1P,logistic,False,logistic,,2993,"[1704,173,17,0,4,461,22,424,188]",False,test_person_weighted,2982,0,2982,9,"[0,1,2,3,4,5,6,7,8]",True,334141.0,"[1685,130,22,0,9,486,7,465,178]","[192470.0,16914.0,1406.0,0.0,1091.0,48866.0,581.0,56173.0,16640.0]","[0.5760143173091599,0.05061934931660586,0.004207804489721405,0.0,0.0032650886901038783,0.14624365163209543,0.0017387869192945493,0.16811166543465184,0.04979933620836713]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2433735636565062,1e-12,0.573263981373133,,0.12440315373824493,,,0.5390673162620374
0,audit,C_tree_bank,RAC1P,mlp,True,mlp,,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,2985,0,2985,9,"[0,1,2,3,4,5,6,7,8]",False,2985.0,"[1737,144,18,0,11,468,16,409,182]","[1737.0,144.0,18.0,0.0,11.0,468.0,16.0,409.0,182.0]","[0.5819095477386935,0.04824120603015075,0.006030150753768844,0.0,0.0036850921273031824,0.15678391959798996,0.005360134003350084,0.13701842546063653,0.060971524288107204]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2479125649111897,1e-12,0.5819095477386935,,0.125,,,0.5531512763522268
0,audit,C_tree_bank,RAC1P,mlp,True,mlp,,2993,"[1704,173,17,0,4,461,22,424,188]",False,test,2982,0,2982,9,"[0,1,2,3,4,5,6,7,8]",False,2982.0,"[1685,130,22,0,9,486,7,465,178]","[1685.0,130.0,22.0,0.0,9.0,486.0,7.0,465.0,178.0]","[0.5650570087189806,0.043594902749832326,0.007377598926894702,0.0,0.0030181086519114686,0.16297786720321933,0.002347417840375587,0.15593561368209255,0.059691482226693494]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2601246543601312,1e-12,0.5643863179074446,,0.12485163204747775,,,0.5736948450817159
0,audit,C_tree_bank,RAC1P,mlp,True,mlp,,2993,"[1704,173,17,0,4,461,22,424,188]",False,test_person_weighted,2982,0,2982,9,"[0,1,2,3,4,5,6,7,8]",True,334141.0,"[1685,130,22,0,9,486,7,465,178]","[192470.0,16914.0,1406.0,0.0,1091.0,48866.0,581.0,56173.0,16640.0]","[0.5760143173091599,0.05061934931660586,0.004207804489721405,0.0,0.0032650886901038783,0.14624365163209543,0.0017387869192945493,0.16811166543465184,0.04979933620836713]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2277018127628587,1e-12,0.5754756225665213,,0.12488309866472697,,,0.5601778540798426
0,audit,C_tree_bank,RAC1P,histgb,False,histgb,,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,2985,0,2985,9,"[0,1,2,3,4,5,6,7,8]",False,2985.0,"[1737,144,18,0,11,468,16,409,182]","[1737.0,144.0,18.0,0.0,11.0,468.0,16.0,409.0,182.0]","[0.5819095477386935,0.04824120603015075,0.006030150753768844,0.0,0.0036850921273031824,0.15678391959798996,0.005360134003350084,0.13701842546063653,0.060971524288107204]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4701244269060252,1e-12,0.5309882747068677,,0.15614899232422147,,,0.5914619944523208
0,audit,C_tree_bank,RAC1P,histgb,False,histgb,,2993,"[1704,173,17,0,4,461,22,424,188]",False,test,2982,0,2982,9,"[0,1,2,3,4,5,6,7,8]",False,2982.0,"[1685,130,22,0,9,486,7,465,178]","[1685.0,130.0,22.0,0.0,9.0,486.0,7.0,465.0,178.0]","[0.5650570087189806,0.043594902749832326,0.007377598926894702,0.0,0.0030181086519114686,0.16297786720321933,0.002347417840375587,0.15593561368209255,0.059691482226693494]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4533028696980181,1e-12,0.5167672702883971,,0.14810902076693755,,,0.5735036332350594
0,audit,C_tree_bank,RAC1P,histgb,False,histgb,,2993,"[1704,173,17,0,4,461,22,424,188]",False,test_person_weighted,2982,0,2982,9,"[0,1,2,3,4,5,6,7,8]",True,334141.0,"[1685,130,22,0,9,486,7,465,178]","[192470.0,16914.0,1406.0,0.0,1091.0,48866.0,581.0,56173.0,16640.0]","[0.5760143173091599,0.05061934931660586,0.004207804489721405,0.0,0.0032650886901038783,0.14624365163209543,0.0017387869192945493,0.16811166543465184,0.04979933620836713]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4241813477309802,1e-12,0.5187809936523803,,0.1450253113149105,,,0.5518717394977004
0,transfer,D_features,same_residence,logistic,False,logistic,,2048,"[500,1548]",True,validation,2984,0,2984,2,"[0,1]",False,2984.0,"[700,2284]","[700.0,2284.0]","[0.23458445040214476,0.7654155495978552]",True,True,"[true,true]",0.5158099450576806,1e-12,0.764745308310992,0.5416687515636728,0.5416687515636728,0.6651985864398298,0.6651985864398298,0.6651985864398298
0,transfer,D_features,same_residence,logistic,False,logistic,,2048,"[500,1548]",True,test,2982,0,2982,2,"[0,1]",False,2982.0,"[660,2322]","[660.0,2322.0]","[0.22132796780684105,0.778672032193159]",True,True,"[true,true]",0.5099050978094882,1e-12,0.772635814889336,0.531369900555947,0.531369900555947,0.6464927048260382,0.646492704826038,0.646492704826038
0,transfer,D_features,same_residence,logistic,False,logistic,,2048,"[500,1548]",True,test_person_weighted,2982,0,2982,2,"[0,1]",True,334141.0,"[660,2322]","[69119.0,265022.0]","[0.20685578842464708,0.793144211575353]",True,True,"[true,true]",0.4931309895399488,1e-12,0.7873053591148647,0.5285043623018003,0.5285043623018003,0.6422453401899044,0.6422453401899044,0.6422453401899044
0,transfer,D_features,same_residence,mlp,True,mlp,,2048,"[500,1548]",True,validation,2984,0,2984,2,"[0,1]",False,2984.0,"[700,2284]","[700.0,2284.0]","[0.23458445040214476,0.7654155495978552]",True,True,"[true,true]",0.5122609256276812,1e-12,0.7637399463806971,0.561322241681261,0.561322241681261,0.678735614210658,0.678735614210658,0.678735614210658
0,transfer,D_features,same_residence,mlp,True,mlp,,2048,"[500,1548]",True,test,2982,0,2982,2,"[0,1]",False,2982.0,"[660,2322]","[660.0,2322.0]","[0.22132796780684105,0.778672032193159]",True,True,"[true,true]",0.5044284999533941,1e-12,0.7749832327297116,0.544806593062407,0.544806593062407,0.6633022733797928,0.6633022733797928,0.6633022733797928
0,transfer,D_features,same_residence,mlp,True,mlp,,2048,"[500,1548]",True,test_person_weighted,2982,0,2982,2,"[0,1]",True,334141.0,"[660,2322]","[69119.0,265022.0]","[0.20685578842464708,0.793144211575353]",True,True,"[true,true]",0.48620110042810255,1e-12,0.7932519505238806,0.5475623277474864,0.5475623277474864,0.6607862638055235,0.6607862638055235,0.6607862638055235
0,transfer,D_features,commute_over20,logistic,False,logistic,,2048,"[997,1051]",True,validation,1984,1000,1984,2,"[0,1]",False,1984.0,"[1009,975]","[1009.0,975.0]","[0.5085685483870968,0.49143145161290325]",True,True,"[true,true]",0.6755111635827356,1e-12,0.5675403225806451,0.5694696449899621,0.5694696449899621,0.5980742547838682,0.5980742547838682,0.5980742547838682
0,transfer,D_features,commute_over20,logistic,False,logistic,,2048,"[997,1051]",True,test,1971,1011,1971,2,"[0,1]",False,1971.0,"[959,1012]","[959.0,1012.0]","[0.4865550481988838,0.5134449518011162]",True,True,"[true,true]",0.6834759754916785,1e-12,0.5520040588533739,0.5483623009805174,0.5483623009805174,0.5724878105074869,0.5724878105074869,0.5724878105074869
0,transfer,D_features,commute_over20,logistic,False,logistic,,2048,"[997,1051]",True,test_person_weighted,1971,1011,1971,2,"[0,1]",True,226551.0,"[959,1012]","[110010.0,116541.0]","[0.48558602698730086,0.5144139730126991]",True,True,"[true,true]",0.6854934472835373,1e-12,0.5447735829901434,0.5406123168124104,0.5406123168124104,0.5649545119011792,0.5649545119011792,0.5649545119011792
0,transfer,D_features,commute_over20,mlp,True,mlp,,2048,"[997,1051]",True,validation,1984,1000,1984,2,"[0,1]",False,1984.0,"[1009,975]","[1009.0,975.0]","[0.5085685483870968,0.49143145161290325]",True,True,"[true,true]",0.674121882185718,1e-12,0.5816532258064516,0.5835694137378974,0.5835694137378974,0.5990389062539707,0.5990389062539707,0.5990389062539707
0,transfer,D_features,commute_over20,mlp,True,mlp,,2048,"[997,1051]",True,test,1971,1011,1971,2,"[0,1]",False,1971.0,"[959,1012]","[959.0,1012.0]","[0.4865550481988838,0.5134449518011162]",True,True,"[true,true]",0.6856563632690049,1e-12,0.5560629122272958,0.5526698388884996,0.5526698388884996,0.5654327424400417,0.5654327424400417,0.5654327424400417
0,transfer,D_features,commute_over20,mlp,True,mlp,,2048,"[997,1051]",True,test_person_weighted,1971,1011,1971,2,"[0,1]",True,226551.0,"[959,1012]","[110010.0,116541.0]","[0.48558602698730086,0.5144139730126991]",True,True,"[true,true]",0.6858686757507303,1e-12,0.5546786374811853,0.5506427744043478,0.5506427744043478,0.5645097602155111,0.5645097602155111,0.5645097602155111
0,audit,D_features,SEX,logistic,False,logistic,,2993,"[1512,1481]",True,validation,2985,0,2985,2,"[0,1]",False,2985.0,"[1541,1444]","[1541.0,1444.0]","[0.5162479061976549,0.4837520938023451]",True,True,"[true,true]",0.6626996325870294,1e-12,0.5953098827470686,0.5947295169341777,0.5947295169341777,0.636243463520648,0.636243463520648,0.636243463520648
0,audit,D_features,SEX,logistic,False,logistic,,2993,"[1512,1481]",True,test,2982,0,2982,2,"[0,1]",False,2982.0,"[1534,1448]","[1534.0,1448.0]","[0.5144198524480215,0.48558014755197854]",True,True,"[true,true]",0.6689742372340105,1e-12,0.5868544600938967,0.5868009284937368,0.5868009284937368,0.6218215836976957,0.6218215836976957,0.6218215836976957
0,audit,D_features,SEX,logistic,False,logistic,,2993,"[1512,1481]",True,test_person_weighted,2982,0,2982,2,"[0,1]",True,334141.0,"[1534,1448]","[173797.0,160344.0]","[0.520130723257547,0.47986927674245305]",True,True,"[true,true]",0.6668504350024989,1e-12,0.5890627010752946,0.5883685833016682,0.5883685833016682,0.6232802519837733,0.6232802519837732,0.6232802519837732
0,audit,D_features,SEX,mlp,True,mlp,,2993,"[1512,1481]",True,validation,2985,0,2985,2,"[0,1]",False,2985.0,"[1541,1444]","[1541.0,1444.0]","[0.5162479061976549,0.4837520938023451]",True,True,"[true,true]",0.6498909035885797,1e-12,0.6040201005025125,0.6048220747401137,0.6048220747401137,0.6575129740913642,0.6575129740913641,0.6575129740913641
0,audit,D_features,SEX,mlp,True,mlp,,2993,"[1512,1481]",True,test,2982,0,2982,2,"[0,1]",False,2982.0,"[1534,1448]","[1534.0,1448.0]","[0.5144198524480215,0.48558014755197854]",True,True,"[true,true]",0.6626919236782068,1e-12,0.5898725687458082,0.5911669740036161,0.5911669740036161,0.6336492541076304,0.6336492541076304,0.6336492541076304
0,audit,D_features,SEX,mlp,True,mlp,,2993,"[1512,1481]",True,test_person_weighted,2982,0,2982,2,"[0,1]",True,334141.0,"[1534,1448]","[173797.0,160344.0]","[0.520130723257547,0.47986927674245305]",True,True,"[true,true]",0.6624266954612443,1e-12,0.5905830173489635,0.5917562392677983,0.5917562392677983,0.6325001640000643,0.6325001640000643,0.6325001640000643
0,audit,D_features,SEX,histgb,False,histgb,,2993,"[1512,1481]",True,validation,2985,0,2985,2,"[0,1]",False,2985.0,"[1541,1444]","[1541.0,1444.0]","[0.5162479061976549,0.4837520938023451]",True,True,"[true,true]",0.6676513718043766,1e-12,0.5996649916247906,0.5995360425381223,0.5995360425381223,0.6459028026194452,0.6459028026194452,0.6459028026194452
